,0,1,2,3,4,5,6
2322,3,1.0,0.0,2.0,5.0,,
2325,1,2.0,,,,,
2326,3,4.0,1.0,,,,
2500,3,2.0,0.0,,,,
2502,3,,,,,,
2504,3,1.0,0.0,4.0,2.0,,
2506,3,,,,,,
2508,3,,,,,,
2510,3,,,,,,
2513,1,4.0,,,,,
2514,3,,,,,,
2516,1,5.0,0.0,2.0,4.0,,
2518,3,,,,,,
2520,3,,,,,,
2522,1,2.0,,,,,
2524,1,2.0,0.0,,,,
2526,3,1.0,,,,,
2528,1,3.0,0.0,2.0,5.0,,
2531,3,4.0,0.0,2.0,1.0,,
2532,3,4.0,1.0,,,,
2534,3,,,,,,
2536,1,,,,,,
2538,3,,,,,,
2540,3,2.0,0.0,1.0,4.0,,
2542,2,4.0,0.0,,,,
2544,3,1.0,0.0,,,,
2546,1,,,,,,
2548,1,3.0,2.0,0.0,,,
2554,1,0.0,2.0,4.0,3.0,,
2556,6,,,,,,
2559,1,,,,,,
2560,3,0.0,4.0,,,,
2561,3,2.0,1.0,0.0,,,
2563,2,1.0,,,,,
2565,2,1.0,,,,,
2568,3,,,,,,
2569,3,2.0,0.0,,,,
2571,1,0.0,2.0,4.0,,,
2573,3,,,,,,
2575,1,4.0,2.0,0.0,,,
2577,1,2.0,0.0,3.0,,,
2579,3,,,,,,
2582,3,,,,,,
2584,3,,,,,,
2586,3,2.0,0.0,1.0,,,
2588,3,1.0,2.0,,,,
2598,1,0.0,5.0,4.0,2.0,,
2602,0,2.0,3.0,4.0,5.0,,
2604,1,0.0,,,,,
2606,2,,,,,,
2608,3,0.0,2.0,5.0,6.0,,
2610,3,1.0,4.0,6.0,0.0,,
2612,1,4.0,0.0,2.0,,,
2614,3,5.0,0.0,2.0,,,
2663,3,0.0,1.0,4.0,,,
2666,6,4.0,3.0,0.0,,,
2667,3,4.0,0.0,,,,
2670,3,4.0,0.0,,,,
2672,1,,,,,,
2673,2,,,,,,
2680,3,0.0,,,,,
2681,2,3.0,0.0,,,,
2684,3,,,,,,
2685,6,4.0,3.0,0.0,,,
2688,1,2.0,5.0,6.0,0.0,,
2690,1,0.0,4.0,,,,
2692,1,0.0,4.0,,,,
2694,3,,,,,,
2696,3,,,,,,
2698,3,,,,,,
2700,2,3.0,4.0,,,,
2702,3,1.0,,,,,
2704,2,,,,,,
2706,0,3.0,,,,,
2707,4,2.0,3.0,0.0,,,
2711,5,,,,,,
2713,2,0.0,,,,,
2715,0,1.0,5.0,2.0,6.0,,
2717,3,0.0,6.0,2.0,1.0,,
2719,1,2.0,0.0,,,,
2721,0,5.0,6.0,1.0,,,
2723,1,0.0,2.0,3.0,6.0,,
2725,3,,,,,,
2727,0,1.0,5.0,2.0,6.0,,
2731,3,4.0,,,,,
2734,1,3.0,2.0,5.0,0.0,,
2735,3,,,,,,
2737,1,3.0,4.0,,,,
2739,3,2.0,0.0,6.0,,,
2741,3,,,,,,
2743,3,6.0,,,,,
2746,0,4.0,1.0,6.0,,,
2747,3,6.0,0.0,,,,
2750,3,4.0,,,,,
2751,1,3.0,4.0,,,,
2753,2,3.0,,,,,
2758,3,1.0,4.0,0.0,5.0,,
2759,0,4.0,1.0,3.0,,,
2761,3,,,,,,
2764,0,4.0,3.0,1.0,,,
2766,4,2.0,1.0,,,,
2767,3,0.0,,,,,
2769,3,,,,,,
2772,0,3.0,1.0,,,,
2773,3,4.0,,,,,
2776,3,6.0,2.0,5.0,4.0,,
2777,3,2.0,4.0,1.0,,,
2779,2,1.0,3.0,,,,
2781,2,3.0,4.0,1.0,0.0,,
2785,3,,,,,,
2787,3,2.0,1.0,0.0,5.0,,
2789,3,1.0,,,,,
2790,3,,,,,,
2793,4,2.0,,,,,
2794,3,2.0,4.0,,,,
2796,3,,,,,,
2798,3,,,,,,
2800,1,4.0,,,,,
2802,0,2.0,1.0,,,,
2807,3,,,,,,
2808,1,,,,,,
2810,3,,,,,,
2812,1,3.0,,,,,
2814,3,6.0,2.0,,,,
2817,3,,,,,,
2819,3,2.0,1.0,,,,
2821,2,1.0,,,,,
2822,3,0.0,2.0,,,,
2825,3,,,,,,
2827,3,2.0,,,,,
2829,0,3.0,2.0,4.0,5.0,,
2830,3,,,,,,
2832,3,4.0,1.0,,,,
2834,3,4.0,2.0,,,,
2836,3,4.0,2.0,1.0,6.0,,
2838,3,0.0,1.0,,,,
2840,3,0.0,1.0,4.0,,,
2843,3,6.0,0.0,2.0,4.0,,
2845,2,1.0,0.0,3.0,4.0,,
2847,1,3.0,4.0,6.0,,,
2848,3,0.0,,,,,
2851,0,3.0,,,,,
2852,3,2.0,,,,,
2854,2,0.0,4.0,3.0,,,
2858,3,0.0,2.0,1.0,,,
2931,3,0.0,,,,,
2933,3,2.0,4.0,0.0,1.0,,
2935,0,,,,,,
2937,1,0.0,2.0,3.0,4.0,,
2940,3,2.0,1.0,0.0,5.0,,
2942,3,,,,,,
2944,1,3.0,0.0,5.0,,,
2946,3,2.0,1.0,0.0,5.0,,
2994,3,,,,,,
2996,3,0.0,4.0,2.0,1.0,,
2999,1,,,,,,
3001,1,5.0,2.0,,,,
3002,1,3.0,,,,,
3003,3,4.0,,,,,
3005,0,4.0,3.0,2.0,,,
3006,3,,,,,,
3008,0,3.0,,,,,
3010,1,0.0,,,,,
3012,3,4.0,,,,,
3014,0,4.0,6.0,3.0,,,
3017,3,5.0,6.0,2.0,,,
3018,0,1.0,,,,,
3024,0,1.0,,,,,
3028,1,2.0,3.0,,,,
3031,3,4.0,5.0,6.0,,,
3032,1,,,,,,
3033,3,4.0,2.0,,,,
3036,3,0.0,,,,,
3037,3,0.0,,,,,
3039,3,2.0,0.0,6.0,,,
3041,3,4.0,,,,,
3042,1,2.0,0.0,,,,
3045,3,1.0,0.0,2.0,6.0,,
3047,1,2.0,0.0,,,,
3049,1,6.0,2.0,0.0,,,
3053,3,0.0,2.0,,,,
3055,3,4.0,1.0,,,,
3057,3,2.0,4.0,1.0,0.0,,
3063,0,3.0,,,,,
3065,1,0.0,2.0,4.0,6.0,,
3067,3,,,,,,
3069,1,0.0,2.0,6.0,4.0,,
3071,3,,,,,,
3073,0,3.0,,,,,
3075,1,3.0,6.0,4.0,2.0,,
3077,5,1.0,2.0,6.0,0.0,,
3079,0,5.0,3.0,1.0,6.0,,
3081,5,,,,,,
3083,6,,,,,,
3084,3,4.0,,,,,
3086,3,5.0,1.0,2.0,,,
3088,4,,,,,,
3091,4,1.0,3.0,,,,
3096,3,5.0,,,,,
3098,3,,,,,,
3099,4,1.0,6.0,3.0,0.0,,
3101,3,4.0,2.0,,,,
3102,1,3.0,2.0,6.0,4.0,,
3105,4,,,,,,
3106,3,1.0,0.0,,,,
3109,5,1.0,3.0,0.0,2.0,,
3111,1,4.0,3.0,,,,
3112,3,2.0,1.0,0.0,4.0,,
3115,3,4.0,0.0,1.0,2.0,,
3117,1,4.0,3.0,,,,
3118,1,0.0,2.0,,,,
3121,4,2.0,0.0,,,,
3123,4,,,,,,
3125,4,1.0,3.0,,,,
3126,3,0.0,2.0,4.0,5.0,,
3129,4,1.0,3.0,,,,
3131,1,0.0,,,,,
3133,3,4.0,2.0,,,,
3135,2,4.0,0.0,1.0,5.0,,
3137,1,3.0,,,,,
3138,2,0.0,,,,,
3140,3,1.0,0.0,,,,
3142,4,1.0,3.0,,,,
3145,3,4.0,1.0,0.0,5.0,,
3147,3,1.0,,,,,
3148,3,4.0,0.0,,,,
3150,6,1.0,4.0,,,,
3153,3,1.0,4.0,0.0,6.0,,
3154,3,4.0,1.0,,,,
3242,0,2.0,4.0,5.0,,,
3244,3,1.0,2.0,4.0,0.0,,
3247,2,3.0,,,,,
3248,0,3.0,,,,,
3250,3,2.0,4.0,0.0,6.0,,
3254,2,3.0,5.0,,,,
3256,0,3.0,1.0,5.0,2.0,,
3259,0,,,,,,
3261,0,,,,,,
3263,3,,,,,,
3265,1,2.0,3.0,5.0,,,
3266,3,0.0,1.0,,,,
3270,1,2.0,4.0,0.0,,,
3272,3,1.0,2.0,0.0,6.0,,
3275,3,4.0,,,,,
3277,3,1.0,,,,,
3279,3,,,,,,
3281,3,4.0,,,,,
3283,3,2.0,,,,,
3285,3,,,,,,
3288,1,2.0,0.0,3.0,5.0,,
3290,3,1.0,0.0,2.0,4.0,,
3292,3,1.0,2.0,0.0,6.0,,
3295,3,5.0,1.0,6.0,2.0,,
3296,3,2.0,,,,,
3298,3,4.0,1.0,0.0,5.0,,
3300,1,,,,,,
3302,3,0.0,1.0,6.0,2.0,,
3305,3,1.0,,,,,
3307,4,3.0,0.0,,,,
3309,1,2.0,4.0,0.0,6.0,,
3310,0,4.0,1.0,3.0,,,
3312,4,2.0,3.0,6.0,,,
3314,4,1.0,0.0,2.0,3.0,,
3319,3,,,,,,
3321,1,,,,,,
3322,3,,,,,,
3392,3,5.0,,,,,
3394,3,2.0,0.0,4.0,5.0,,
3396,3,,,,,,
3398,1,,,,,,
3400,3,1.0,4.0,5.0,0.0,,
3402,3,2.0,0.0,4.0,6.0,,
3403,3,4.0,5.0,6.0,1.0,,
3405,2,0.0,1.0,3.0,4.0,,
3407,1,3.0,0.0,4.0,2.0,,
3409,6,3.0,2.0,1.0,0.0,,
3410,1,3.0,0.0,5.0,,,
3414,0,,,,,,
3415,3,2.0,0.0,4.0,6.0,,
3417,3,2.0,,,,,
3419,3,,,,,,
3422,3,1.0,5.0,2.0,0.0,,
3425,3,1.0,5.0,2.0,0.0,,
3428,3,0.0,,,,,
3430,0,6.0,,,,,
3432,1,0.0,,,,,
3434,3,,,,,,
3437,1,3.0,0.0,5.0,,,
3439,3,5.0,4.0,2.0,1.0,,
3442,3,5.0,4.0,2.0,1.0,,
3444,3,1.0,5.0,4.0,0.0,,
3445,3,1.0,5.0,2.0,0.0,,
3448,1,0.0,3.0,6.0,4.0,,
3478,1,0.0,2.0,,,,
3480,5,1.0,0.0,2.0,6.0,,
3482,1,3.0,0.0,2.0,5.0,,
3484,0,6.0,5.0,2.0,1.0,,
3486,3,,,,,,
3490,0,2.0,5.0,1.0,3.0,,
3492,0,3.0,2.0,6.0,4.0,,
3494,1,,,,,,
3496,0,3.0,2.0,6.0,4.0,,
3499,1,2.0,3.0,,,,
3501,1,2.0,,,,,
3503,6,,,,,,
3505,3,0.0,4.0,6.0,2.0,,
3507,6,0.0,2.0,5.0,3.0,,
3509,3,2.0,0.0,5.0,1.0,,
3511,0,6.0,3.0,2.0,4.0,,
3513,3,,,,,,
3515,4,1.0,2.0,3.0,,,
3517,1,0.0,,,,,
3518,3,2.0,0.0,1.0,4.0,,
3596,1,4.0,,,,,
3598,0,,,,,,
3600,3,,,,,,
3601,3,1.0,2.0,0.0,5.0,,
3604,3,2.0,0.0,,,,
3606,0,3.0,2.0,4.0,5.0,,
3608,4,3.0,,,,,
3610,1,,,,,,
3611,3,2.0,4.0,0.0,5.0,,
3613,3,2.0,0.0,,,,
3616,3,0.0,5.0,2.0,,,
3618,0,1.0,4.0,,,,
3620,3,0.0,5.0,2.0,,,
3621,1,4.0,,,,,
3624,4,3.0,0.0,,,,
3625,3,1.0,0.0,,,,
3627,1,4.0,,,,,
3629,3,4.0,0.0,,,,
3631,1,4.0,,,,,
