,0,1,2,3,4,5
28228,1,,,,,
28230,1,,,,,
28232,3,1.0,0.0,4.0,5.0,
28234,1,,,,,
28236,0,3.0,5.0,2.0,4.0,
28595,2,1.0,0.0,4.0,5.0,
28596,0,3.0,5.0,4.0,1.0,
28597,3,0.0,1.0,5.0,2.0,
28598,0,4.0,3.0,5.0,1.0,
28599,0,4.0,,,,
28600,0,1.0,,,,
28601,0,2.0,3.0,1.0,4.0,
28602,0,1.0,4.0,,,
28720,0,4.0,,,,
28721,1,4.0,2.0,0.0,5.0,
28722,0,3.0,1.0,2.0,4.0,
28723,1,0.0,5.0,2.0,,
28725,1,,,,,
28726,0,1.0,2.0,,,
29180,1,2.0,,,,
30279,0,1.0,5.0,4.0,3.0,
30280,1,3.0,2.0,0.0,5.0,
30284,1,,,,,
30286,1,4.0,2.0,,,
30288,1,,,,,
30290,1,,,,,
30292,1,,,,,
30294,2,1.0,,,,
30296,0,4.0,,,,
30298,0,,,,,
30300,0,1.0,5.0,2.0,3.0,
30302,0,3.0,1.0,,,
30304,1,,,,,
30306,1,,,,,
30309,1,,,,,
30310,2,1.0,0.0,4.0,3.0,
30312,1,5.0,,,,
30314,1,,,,,
30495,2,4.0,0.0,1.0,,
30497,2,4.0,0.0,1.0,,
30499,1,,,,,
30500,5,0.0,2.0,3.0,,
30503,1,0.0,,,,
30505,0,1.0,2.0,4.0,3.0,
30507,0,1.0,,,,
30509,0,5.0,3.0,1.0,4.0,
30510,3,,,,,
30514,2,4.0,0.0,1.0,,
30515,1,,,,,
30517,5,3.0,0.0,2.0,4.0,
30520,3,0.0,4.0,2.0,1.0,
30643,3,1.0,0.0,5.0,2.0,
30644,4,2.0,,,,
30647,4,,,,,
30648,4,,,,,
30650,4,,,,,
30652,4,,,,,
30654,4,,,,,
30656,4,,,,,
30658,4,,,,,
30660,4,0.0,3.0,2.0,1.0,
30662,4,0.0,3.0,2.0,1.0,
30664,4,,,,,
30666,4,,,,,
30669,4,,,,,
30671,4,,,,,
30672,0,1.0,2.0,,,
30675,0,4.0,,,,
30677,0,1.0,2.0,,,
30679,0,4.0,2.0,5.0,1.0,
30680,0,,,,,
30682,2,,,,,
30684,2,,,,,
30689,1,,,,,
30691,4,2.0,0.0,3.0,5.0,
30692,0,4.0,1.0,2.0,3.0,
30790,4,0.0,,,,
30791,4,,,,,
30792,0,1.0,5.0,3.0,2.0,
30793,4,,,,,
30794,0,,,,,
30897,0,,,,,
30960,1,5.0,2.0,0.0,4.0,
30962,0,1.0,3.0,2.0,,
30964,1,,,,,
30966,5,4.0,2.0,0.0,1.0,
30968,5,4.0,2.0,1.0,3.0,
30970,2,1.0,,,,
30972,1,,,,,
30976,0,4.0,3.0,1.0,2.0,
30978,0,,,,,
30980,1,0.0,3.0,5.0,2.0,
30982,1,3.0,5.0,0.0,2.0,
31195,1,2.0,5.0,4.0,,
31196,1,,,,,
31199,1,2.0,,,,
31203,3,,,,,
31204,4,0.0,3.0,5.0,1.0,
31207,3,0.0,5.0,1.0,,
31208,3,1.0,4.0,,,
31211,3,0.0,1.0,4.0,2.0,
31212,1,3.0,,,,
31215,1,,,,,
31217,1,,,,,
31220,0,,,,,
31222,1,3.0,5.0,,,
31224,1,4.0,,,,
31226,1,,,,,
31228,0,1.0,4.0,,,
31230,1,5.0,2.0,,,
31232,0,3.0,1.0,5.0,2.0,
31234,1,0.0,4.0,3.0,2.0,
31303,4,2.0,5.0,1.0,3.0,
31304,4,,,,,
31307,0,3.0,5.0,4.0,1.0,
31308,4,,,,,
31310,3,5.0,0.0,1.0,2.0,
31311,4,,,,,
31315,4,,,,,
31316,4,,,,,
31318,4,,,,,
31319,0,,,,,
31322,4,,,,,
31323,2,0.0,,,,
31326,0,4.0,2.0,,,
31328,0,,,,,
31331,4,,,,,
31332,4,,,,,
31335,1,2.0,4.0,0.0,,
31336,4,0.0,,,,
31339,4,1.0,0.0,3.0,,
31340,4,,,,,
31342,4,,,,,
31343,1,0.0,4.0,,,
31346,4,,,,,
31347,1,3.0,0.0,4.0,,
31350,4,0.0,,,,
31351,2,0.0,4.0,,,
31546,3,0.0,2.0,5.0,1.0,
31550,0,,,,,
31552,0,3.0,4.0,,,
31554,0,,,,,
31556,0,3.0,,,,
31558,1,,,,,
31560,1,0.0,3.0,5.0,4.0,
31562,0,3.0,,,,
31564,1,0.0,,,,
31566,0,5.0,2.0,3.0,4.0,
31568,0,,,,,
31570,0,3.0,,,,
31572,1,0.0,,,,
31576,1,,,,,
31578,2,1.0,0.0,,,
31580,1,5.0,3.0,0.0,4.0,
31582,1,,,,,
31584,3,,,,,
31586,0,,,,,
31588,1,3.0,0.0,,,
31590,1,,,,,
31592,1,,,,,
31598,1,4.0,5.0,3.0,,
31600,0,1.0,5.0,3.0,,
31602,0,,,,,
31604,0,3.0,2.0,1.0,4.0,
31738,1,0.0,2.0,3.0,4.0,
31740,1,,,,,
31742,1,,,,,
31744,0,1.0,,,,
31746,0,3.0,1.0,5.0,2.0,
31748,1,,,,,
31750,1,,,,,
31752,1,,,,,
32042,0,3.0,1.0,5.0,2.0,
32043,1,0.0,3.0,,,
32044,3,0.0,1.0,5.0,2.0,
32045,3,,,,,
32046,1,,,,,
32047,0,1.0,3.0,5.0,4.0,
32048,0,1.0,3.0,5.0,4.0,
32049,0,,,,,
32050,5,0.0,2.0,4.0,1.0,
32051,3,1.0,5.0,2.0,4.0,
32053,0,4.0,,,,
32054,1,0.0,5.0,2.0,3.0,
32057,1,5.0,,,,
32058,1,5.0,2.0,3.0,0.0,
32059,1,5.0,2.0,3.0,0.0,
32060,0,3.0,4.0,5.0,1.0,
32061,1,2.0,,,,
32063,0,1.0,4.0,2.0,3.0,
32064,3,1.0,5.0,2.0,0.0,
32065,0,3.0,4.0,5.0,1.0,
32066,0,,,,,
32067,0,4.0,1.0,2.0,5.0,
32068,1,0.0,2.0,4.0,3.0,
32069,0,4.0,2.0,,,
32070,1,0.0,2.0,4.0,3.0,
32071,0,1.0,,,,
32073,2,,,,,
32074,2,0.0,4.0,1.0,5.0,
32075,2,4.0,0.0,,,
32076,0,,,,,
32078,0,1.0,5.0,2.0,4.0,
32080,1,,,,,
32082,1,,,,,
32084,0,1.0,3.0,2.0,4.0,
32086,0,,,,,
32088,0,3.0,5.0,1.0,4.0,
32090,0,3.0,5.0,1.0,4.0,
32094,1,,,,,
32096,1,,,,,
32098,0,,,,,
32284,0,,,,,
32285,1,0.0,2.0,5.0,4.0,
32286,1,,,,,
32288,1,,,,,
32289,1,,,,,
32290,1,,,,,
32291,1,0.0,,,,
32292,1,0.0,3.0,5.0,2.0,
32293,2,1.0,3.0,0.0,5.0,
32295,1,,,,,
32296,1,,,,,
32297,1,2.0,5.0,0.0,4.0,
32298,1,2.0,3.0,0.0,,
32299,2,,,,,
32300,0,1.0,2.0,,,
32301,2,,,,,
32302,1,,,,,
32303,1,,,,,
32304,4,,,,,
32701,4,,,,,
32702,4,,,,,
32703,0,4.0,2.0,3.0,5.0,
32704,0,4.0,2.0,5.0,3.0,
32712,5,1.0,,,,
32716,1,,,,,
32718,1,4.0,,,,
32719,1,4.0,2.0,5.0,,
32722,2,5.0,1.0,,,
32724,1,,,,,
32727,0,2.0,1.0,,,
32729,1,,,,,
32732,1,3.0,5.0,2.0,0.0,
32734,1,,,,,
32736,1,,,,,
32739,0,3.0,4.0,2.0,5.0,
32741,1,,,,,
32743,1,,,,,
32745,1,2.0,4.0,0.0,3.0,
32747,1,0.0,3.0,,,
32748,1,,,,,
32750,1,5.0,2.0,,,
32752,1,,,,,
32754,1,,,,,
32756,1,2.0,5.0,,,
32758,1,,,,,
32762,1,,,,,
32764,4,0.0,,,,
32877,5,0.0,2.0,,,
32878,3,,,,,
32879,0,1.0,2.0,4.0,,
32880,1,2.0,5.0,3.0,0.0,
32881,0,1.0,3.0,,,
32882,0,1.0,3.0,5.0,4.0,
32883,3,0.0,2.0,5.0,4.0,
32884,3,1.0,2.0,,,
32885,0,2.0,3.0,4.0,,
32886,1,,,,,
32887,2,1.0,,,,
32888,3,1.0,2.0,,,
32889,1,0.0,,,,
32890,1,0.0,2.0,,,
32891,1,0.0,2.0,4.0,,
32892,4,0.0,2.0,,,
33098,0,4.0,5.0,3.0,2.0,
33100,2,,,,,
33102,1,,,,,
33104,1,5.0,,,,
33106,1,2.0,4.0,,,
33110,1,,,,,
33142,1,,,,,
33905,3,1.0,5.0,2.0,0.0,
33908,1,0.0,3.0,4.0,,
33909,3,0.0,1.0,5.0,2.0,
33911,0,3.0,5.0,2.0,4.0,
33912,0,1.0,4.0,,,
33915,1,,,,,
33917,1,,,,,
33919,2,1.0,0.0,,,
33921,2,1.0,,,,
33924,0,2.0,4.0,3.0,5.0,
33927,0,2.0,4.0,3.0,5.0,
33929,0,2.0,4.0,3.0,5.0,
33932,0,3.0,5.0,1.0,2.0,
33933,3,0.0,1.0,5.0,2.0,
34107,1,,,,,
34121,1,,,,,
34123,0,1.0,2.0,4.0,3.0,
34125,0,3.0,2.0,4.0,,
34129,0,,,,,
34131,1,0.0,5.0,,,
34133,1,,,,,
34138,0,2.0,1.0,4.0,3.0,
34141,1,0.0,4.0,2.0,5.0,
34143,0,1.0,,,,
34144,1,,,,,
34146,1,0.0,,,,
34149,1,3.0,5.0,2.0,0.0,
34150,0,2.0,3.0,4.0,1.0,
34152,1,,,,,
34154,5,,,,,
34156,2,0.0,1.0,4.0,3.0,
34158,2,1.0,,,,
34161,1,3.0,,,,
34163,3,1.0,5.0,2.0,0.0,
34165,1,3.0,,,,
34166,0,,,,,
34167,3,0.0,5.0,2.0,4.0,
34169,1,3.0,0.0,2.0,4.0,
34172,1,,,,,
34173,1,,,,,
34177,0,3.0,5.0,1.0,2.0,
34179,1,,,,,
34181,1,,,,,
34183,1,0.0,,,,
34185,1,,,,,
34189,1,0.0,5.0,4.0,2.0,
34191,0,2.0,4.0,1.0,3.0,
34193,1,0.0,4.0,5.0,2.0,
34195,3,1.0,5.0,0.0,2.0,
34197,1,5.0,3.0,0.0,,
34199,1,0.0,,,,
34201,1,,,,,
34203,1,,,,,
34205,1,0.0,4.0,,,
34208,2,,,,,
34209,3,,,,,
35351,0,,,,,
35353,1,,,,,
35355,1,,,,,
35356,3,0.0,5.0,4.0,1.0,
36213,2,,,,,
36218,5,0.0,,,,
36221,0,5.0,4.0,3.0,1.0,
36223,0,5.0,3.0,,,
36227,1,2.0,,,,
36229,0,,,,,
36231,4,2.0,,,,
36475,2,,,,,
36476,0,3.0,,,,
36477,1,,,,,
36478,1,,,,,
36479,1,,,,,
36480,1,2.0,,,,
36481,1,,,,,
36482,1,2.0,4.0,,,
36483,0,4.0,1.0,2.0,,
36484,1,,,,,
36486,1,,,,,
36487,1,0.0,3.0,5.0,2.0,
36488,0,,,,,
36489,0,,,,,
37181,0,,,,,
38136,0,,,,,
38137,1,5.0,3.0,0.0,2.0,
38140,4,0.0,2.0,1.0,3.0,
38141,2,5.0,3.0,0.0,1.0,
38143,1,5.0,3.0,0.0,2.0,
38146,0,,,,,
38147,1,5.0,4.0,3.0,0.0,
38148,4,,,,,
38150,4,,,,,
38151,4,,,,,
38156,4,,,,,
38157,4,0.0,2.0,1.0,3.0,
38159,3,1.0,5.0,2.0,4.0,
38795,1,,,,,
39165,0,,,,,
39166,0,,,,,
39167,0,,,,,
39168,1,4.0,,,,
39169,0,4.0,2.0,3.0,5.0,
39170,1,4.0,,,,
39171,0,4.0,2.0,5.0,3.0,
39172,5,2.0,0.0,3.0,,
39173,0,4.0,2.0,5.0,3.0,
39174,0,4.0,2.0,3.0,5.0,
39916,3,0.0,5.0,4.0,2.0,
39918,1,0.0,3.0,4.0,5.0,
39920,1,,,,,
39922,1,,,,,
39926,0,3.0,1.0,,,
39927,1,2.0,3.0,0.0,4.0,
39935,1,,,,,
39936,0,,,,,
39937,4,,,,,
39940,4,,,,,
39942,3,0.0,4.0,,,
39944,0,,,,,
39946,5,3.0,1.0,,,
39947,1,5.0,4.0,3.0,2.0,
39950,0,5.0,4.0,3.0,1.0,
39952,0,3.0,,,,
39953,1,0.0,2.0,4.0,,
39955,2,5.0,0.0,3.0,,
39957,2,5.0,3.0,,,
39958,1,,,,,
39961,5,3.0,0.0,,,
39964,0,,,,,
39966,0,,,,,
39969,5,1.0,4.0,,,
39984,1,,,,,
39986,1,0.0,4.0,5.0,,
39988,0,3.0,1.0,2.0,4.0,
39991,1,3.0,0.0,5.0,2.0,
39992,0,1.0,2.0,4.0,,
39994,1,3.0,0.0,5.0,,
39995,0,1.0,,,,
39996,1,3.0,0.0,5.0,,
40000,1,3.0,0.0,5.0,4.0,
40002,3,,,,,
40003,1,,,,,
40309,4,,,,,
40310,0,,,,,
40311,1,,,,,
40312,4,,,,,
40313,1,,,,,
40314,0,4.0,5.0,1.0,3.0,
40315,4,2.0,0.0,5.0,3.0,
40316,4,,,,,
40317,0,4.0,3.0,1.0,2.0,
40318,4,,,,,
40319,4,,,,,
40320,1,,,,,
40321,2,,,,,
40322,4,,,,,
40859,0,3.0,,,,
40863,1,0.0,2.0,4.0,,
40864,0,3.0,1.0,5.0,2.0,
40867,0,,,,,
40869,0,2.0,1.0,3.0,4.0,
40871,0,1.0,2.0,4.0,5.0,
40873,2,1.0,,,,
40875,5,3.0,4.0,,,
40877,0,,,,,
40880,5,3.0,,,,
40881,1,,,,,
40884,0,1.0,2.0,5.0,,
41876,3,2.0,,,,
41878,0,2.0,4.0,3.0,1.0,
41880,0,5.0,1.0,2.0,,
41884,0,2.0,4.0,3.0,1.0,
41886,1,0.0,,,,
41890,0,2.0,5.0,1.0,3.0,
41892,3,1.0,,,,
41894,1,0.0,,,,
41977,0,3.0,1.0,4.0,5.0,
41978,1,4.0,0.0,3.0,,
41979,0,3.0,2.0,4.0,1.0,
41980,3,2.0,4.0,,,
41981,0,,,,,
41982,0,3.0,1.0,4.0,2.0,
41983,1,0.0,,,,
41984,3,2.0,4.0,,,
41985,2,3.0,4.0,,,
41986,1,0.0,2.0,3.0,,
41987,2,5.0,0.0,4.0,3.0,
41988,0,5.0,3.0,1.0,,
41989,1,0.0,3.0,,,
41990,1,4.0,0.0,,,
42619,1,3.0,2.0,4.0,0.0,
42620,4,,,,,
42621,0,3.0,2.0,5.0,1.0,
42622,3,,,,,
42623,4,,,,,
42624,4,,,,,
42625,3,,,,,
42626,1,3.0,2.0,4.0,0.0,
42627,0,3.0,1.0,2.0,4.0,
42797,3,5.0,,,,
42799,2,0.0,,,,
42801,0,3.0,,,,
42804,1,3.0,5.0,0.0,2.0,
42805,1,5.0,3.0,,,
42807,0,4.0,1.0,5.0,3.0,
42809,0,3.0,1.0,4.0,,
42812,0,,,,,
42813,0,1.0,4.0,,,
42815,1,0.0,3.0,5.0,2.0,
42817,1,5.0,2.0,3.0,4.0,
42819,0,3.0,2.0,1.0,4.0,
42821,1,,,,,
42823,3,1.0,0.0,5.0,4.0,
43087,3,5.0,0.0,1.0,2.0,
43088,0,5.0,2.0,3.0,1.0,
43089,1,,,,,
43090,3,0.0,5.0,,,
43091,3,0.0,2.0,1.0,,
43092,0,4.0,2.0,3.0,,
43093,1,0.0,,,,
43094,0,4.0,3.0,2.0,5.0,
43108,3,0.0,5.0,,,
43109,3,0.0,5.0,,,
43110,3,2.0,1.0,5.0,0.0,
43111,5,0.0,1.0,4.0,,
43112,1,,,,,
43370,1,,,,,
43371,1,0.0,,,,
43373,1,5.0,3.0,,,
43379,0,3.0,,,,
43381,1,2.0,0.0,,,
43383,1,2.0,,,,
43386,0,5.0,2.0,4.0,,
43388,0,3.0,5.0,2.0,1.0,
43390,1,,,,,
43392,1,,,,,
43396,0,3.0,,,,
43398,1,,,,,
43399,1,3.0,,,,
43512,1,0.0,3.0,2.0,5.0,
43514,0,5.0,2.0,4.0,3.0,
43516,1,,,,,
43518,0,4.0,5.0,3.0,1.0,
43520,1,,,,,
43522,0,1.0,2.0,4.0,5.0,
43524,1,0.0,,,,
43526,1,4.0,3.0,2.0,0.0,
43528,1,3.0,5.0,0.0,,
43530,0,2.0,,,,
43532,0,,,,,
43534,0,3.0,5.0,2.0,4.0,
43536,1,,,,,
43538,1,0.0,3.0,5.0,2.0,
43540,1,3.0,5.0,2.0,0.0,
43542,3,0.0,5.0,1.0,2.0,
43544,0,,,,,
43546,0,,,,,
43548,1,,,,,
43550,1,0.0,,,,
43552,1,0.0,,,,
43554,1,0.0,,,,
43555,0,2.0,,,,
43557,0,4.0,3.0,1.0,5.0,
43559,0,,,,,
43561,1,,,,,
43563,1,,,,,
43671,1,5.0,0.0,2.0,4.0,
43672,3,0.0,5.0,1.0,4.0,
43673,3,,,,,
43674,1,,,,,
43676,0,3.0,2.0,1.0,4.0,
43677,0,3.0,5.0,4.0,,
43678,0,4.0,3.0,5.0,2.0,
43679,2,5.0,1.0,3.0,0.0,
43680,5,1.0,3.0,2.0,4.0,
43681,0,1.0,2.0,4.0,,
43682,0,,,,,
43683,1,,,,,
43684,0,3.0,1.0,5.0,,
43685,3,1.0,2.0,4.0,,
43686,3,1.0,0.0,4.0,,
43687,0,3.0,1.0,5.0,4.0,
43688,0,1.0,5.0,4.0,,
43689,1,,,,,
43690,0,1.0,5.0,3.0,4.0,
43691,5,0.0,,,,
43692,1,,,,,
43693,1,,,,,
43694,0,,,,,
43695,3,0.0,1.0,2.0,4.0,
43696,2,0.0,3.0,5.0,1.0,
43697,1,,,,,
43699,3,1.0,2.0,,,
43700,1,5.0,4.0,2.0,,
43702,0,,,,,
44114,0,4.0,2.0,,,
44115,1,0.0,4.0,5.0,3.0,
44117,0,1.0,,,,
44118,2,4.0,0.0,3.0,5.0,
44119,1,0.0,2.0,4.0,3.0,
44123,1,,,,,
44124,1,,,,,
44126,0,2.0,4.0,3.0,1.0,
44128,0,2.0,4.0,3.0,5.0,
44132,1,,,,,
44136,1,,,,,
44140,0,1.0,,,,
44142,1,,,,,
44144,1,,,,,
44146,1,2.0,5.0,0.0,3.0,
44148,1,,,,,
44150,0,,,,,
44152,1,,,,,
44154,0,1.0,3.0,2.0,4.0,
44157,0,2.0,1.0,4.0,5.0,
44158,1,3.0,5.0,2.0,4.0,
44159,0,1.0,5.0,,,
44161,0,,,,,
44163,0,,,,,
44165,1,2.0,,,,
44167,1,0.0,3.0,5.0,2.0,
44480,0,,,,,
44482,1,3.0,5.0,2.0,4.0,
44483,0,2.0,1.0,5.0,3.0,
44484,0,,,,,
44486,0,1.0,2.0,,,
44487,0,1.0,2.0,,,
44488,0,4.0,2.0,1.0,3.0,
44617,2,0.0,,,,
44618,4,1.0,0.0,3.0,5.0,
44619,1,5.0,,,,
44620,1,,,,,
44621,0,,,,,
44622,2,0.0,,,,
44623,1,0.0,5.0,3.0,2.0,
44624,1,2.0,3.0,4.0,,
44625,0,1.0,4.0,,,
45286,0,4.0,1.0,,,
45288,0,3.0,,,,
45292,4,,,,,
45294,4,,,,,
45296,2,0.0,1.0,3.0,,
45297,2,0.0,1.0,3.0,,
45298,0,4.0,1.0,,,
45301,0,4.0,1.0,,,
45304,4,,,,,
45306,4,,,,,
45307,4,,,,,
45309,4,,,,,
45312,4,,,,,
45314,4,,,,,
45316,0,,,,,
45318,4,,,,,
45320,4,,,,,
45322,4,0.0,,,,
45324,4,0.0,,,,
45325,1,,,,,
45328,4,2.0,5.0,1.0,3.0,
45329,4,2.0,,,,
45331,4,2.0,,,,
45333,0,1.0,3.0,5.0,4.0,
45337,4,2.0,5.0,1.0,,
45338,4,0.0,3.0,,,
45340,4,0.0,,,,
45697,4,1.0,2.0,0.0,,
45700,0,3.0,4.0,,,
45702,0,5.0,4.0,2.0,3.0,
46357,4,,,,,
46358,4,,,,,
46359,4,,,,,
46360,4,2.0,1.0,3.0,0.0,
46361,4,,,,,
46379,0,,,,,
46380,0,4.0,3.0,1.0,5.0,
46382,0,2.0,4.0,1.0,5.0,
46383,0,,,,,
46384,0,4.0,5.0,3.0,1.0,
46385,4,0.0,2.0,,,
46386,4,0.0,2.0,,,
46387,1,5.0,3.0,,,
46388,1,3.0,5.0,,,
46389,0,2.0,4.0,5.0,1.0,
46390,1,0.0,3.0,5.0,2.0,
46391,0,4.0,,,,
46433,1,5.0,3.0,0.0,2.0,
46435,1,,,,,
46438,1,3.0,0.0,,,
46439,5,,,,,
46441,0,3.0,5.0,,,
46443,1,0.0,3.0,5.0,2.0,
46445,3,0.0,,,,
46447,0,,,,,
46450,0,,,,,
46452,0,1.0,3.0,2.0,5.0,
46453,0,1.0,2.0,,,
46456,3,0.0,,,,
46457,0,,,,,
46460,5,0.0,,,,
46462,0,4.0,1.0,,,
46463,0,4.0,1.0,,,
46874,1,,,,,
46876,0,,,,,
46878,4,0.0,1.0,2.0,5.0,
46880,2,1.0,0.0,,,
46882,2,1.0,,,,
46884,1,,,,,
46886,1,2.0,5.0,0.0,,
46888,0,1.0,,,,
46893,0,,,,,
46895,1,,,,,
46897,1,,,,,
46899,0,5.0,2.0,4.0,1.0,
46901,1,4.0,0.0,5.0,2.0,
46905,0,2.0,,,,
46907,1,0.0,,,,
46908,0,,,,,
46911,0,3.0,2.0,,,
46912,3,1.0,5.0,,,
46915,2,5.0,3.0,,,
46916,1,0.0,4.0,5.0,3.0,
46919,4,0.0,3.0,5.0,2.0,
46921,5,3.0,1.0,2.0,0.0,
46922,0,,,,,
46924,0,2.0,1.0,5.0,4.0,
46926,0,,,,,
46928,4,,,,,
46931,0,2.0,,,,
46932,1,3.0,2.0,4.0,0.0,
47764,0,4.0,,,,
49300,1,0.0,,,,
49302,0,,,,,
49305,0,1.0,2.0,4.0,,
49307,0,2.0,,,,
49312,3,,,,,
49314,0,2.0,,,,
49316,0,1.0,2.0,4.0,,
49318,1,0.0,3.0,5.0,2.0,
49320,0,2.0,4.0,5.0,1.0,
49321,1,2.0,5.0,4.0,,
49322,1,,,,,
49323,1,0.0,3.0,2.0,5.0,
49324,0,1.0,3.0,5.0,,
49325,3,5.0,1.0,,,
49326,5,0.0,4.0,,,
49327,0,4.0,3.0,5.0,2.0,
49328,1,0.0,4.0,,,
49329,0,1.0,2.0,,,
49330,3,0.0,1.0,4.0,5.0,
49331,1,3.0,2.0,5.0,0.0,
49332,0,3.0,5.0,2.0,1.0,
49333,0,,,,,
49334,1,,,,,
49335,1,,,,,
49337,1,4.0,2.0,,,
49338,1,2.0,0.0,4.0,,
49339,1,0.0,,,,
49340,0,1.0,,,,
49342,1,3.0,,,,
49345,0,5.0,3.0,,,
49367,2,0.0,4.0,1.0,,
49369,1,5.0,4.0,0.0,,
49372,0,2.0,4.0,,,
49374,2,4.0,0.0,3.0,,
49376,1,5.0,2.0,0.0,4.0,
49377,4,,,,,
49382,4,,,,,
49384,4,,,,,
49386,0,4.0,3.0,,,
49388,4,,,,,
49390,0,1.0,,,,
49392,4,,,,,
49393,4,2.0,5.0,1.0,0.0,
49395,4,,,,,
49811,1,,,,,
49813,0,4.0,2.0,1.0,3.0,
49816,5,,,,,
49817,1,3.0,5.0,,,
49820,0,1.0,3.0,,,
49821,0,4.0,2.0,1.0,5.0,
49823,1,3.0,0.0,2.0,4.0,
49826,1,3.0,4.0,0.0,,
49828,0,4.0,1.0,3.0,2.0,
49829,3,1.0,2.0,,,
49830,1,,,,,
49834,1,,,,,
49836,1,0.0,,,,
49838,3,0.0,1.0,5.0,,
49839,1,0.0,5.0,4.0,3.0,
49841,1,,,,,
49843,2,3.0,1.0,,,
49845,2,,,,,
49847,1,3.0,4.0,0.0,,
49850,0,2.0,1.0,3.0,5.0,
49852,0,2.0,,,,
49854,0,4.0,1.0,3.0,2.0,
49855,0,4.0,2.0,1.0,3.0,
49976,0,1.0,5.0,4.0,,
49977,4,,,,,
49978,0,3.0,2.0,5.0,1.0,
49979,4,0.0,3.0,1.0,2.0,
49980,0,3.0,5.0,2.0,4.0,
49981,1,3.0,0.0,5.0,2.0,
49982,2,4.0,0.0,1.0,,
49983,4,,,,,
49985,0,3.0,1.0,5.0,4.0,
49986,4,,,,,
49987,5,,,,,
49988,5,3.0,2.0,0.0,4.0,
49997,0,1.0,,,,
49998,2,4.0,0.0,,,
50002,1,0.0,3.0,5.0,,
50004,3,1.0,5.0,2.0,,
50249,4,1.0,0.0,3.0,5.0,
50250,0,,,,,
50251,3,0.0,,,,
50252,3,0.0,,,,
50253,3,,,,,
50254,0,4.0,,,,
50255,1,0.0,,,,
50256,0,,,,,
50257,4,2.0,0.0,3.0,1.0,
50258,0,,,,,
50259,1,0.0,3.0,5.0,,
50260,0,2.0,1.0,4.0,,
50261,1,0.0,,,,
50262,0,3.0,5.0,2.0,4.0,
50263,0,4.0,1.0,,,
50264,3,0.0,1.0,5.0,,
50265,0,2.0,4.0,3.0,1.0,
50286,1,3.0,,,,
50287,0,,,,,
50288,0,,,,,
50889,0,4.0,1.0,3.0,2.0,
50890,1,0.0,,,,
50891,1,,,,,
50892,1,3.0,2.0,0.0,,
50893,1,0.0,,,,
50894,4,,,,,
50895,1,0.0,,,,
50896,1,3.0,0.0,5.0,2.0,
50897,3,1.0,0.0,2.0,5.0,
50899,0,3.0,1.0,4.0,2.0,
50900,0,1.0,5.0,4.0,2.0,
51016,1,0.0,5.0,3.0,2.0,
51018,1,0.0,3.0,5.0,4.0,
