,0,1
11191,0,
11192,0,
11193,0,
11194,0,
11195,1,
11196,1,
11197,0,1.0
11198,0,1.0
11199,1,
11200,1,
11349,1,
11351,1,0.0
11352,0,1.0
11353,0,1.0
11354,0,1.0
11355,0,
11356,1,
11357,0,1.0
11358,0,1.0
11359,0,1.0
11360,0,1.0
11361,0,
11362,0,
11376,0,
11377,0,
11401,0,
11402,1,
11403,1,
11404,0,1.0
11405,1,
11406,0,1.0
11407,0,
11408,1,
11409,0,
11581,0,
11582,0,1.0
11583,0,1.0
11584,0,1.0
11585,0,1.0
11586,1,0.0
11587,0,
11588,1,0.0
11589,1,
11590,1,0.0
11591,1,
11592,0,1.0
11628,0,1.0
11629,1,
11630,0,1.0
11631,0,
11632,0,
11633,0,
11634,0,1.0
11635,0,1.0
11636,0,
11637,0,
11638,1,
11639,0,
11640,0,1.0
11641,0,1.0
11642,1,0.0
11643,1,
11644,0,1.0
11645,0,
11646,0,
11647,1,
11732,0,1.0
11734,0,1.0
11735,0,
11736,1,0.0
11737,0,
11738,1,0.0
11739,0,
11740,0,1.0
11741,1,0.0
11876,0,1.0
11877,0,1.0
11878,0,
11881,1,
12019,0,1.0
12020,0,
12021,1,0.0
12022,0,
12436,1,0.0
12437,1,0.0
12438,0,1.0
12440,1,0.0
12613,0,1.0
12615,1,0.0
12616,0,1.0
12617,1,0.0
12618,0,1.0
12619,0,
12620,1,0.0
12621,0,1.0
12623,1,
12624,0,
12625,1,
12626,0,1.0
12627,0,1.0
12628,0,
12629,1,0.0
12748,1,0.0
12749,1,
12750,1,0.0
12751,0,1.0
12753,0,
12754,0,1.0
12755,1,
12756,0,
12868,1,
12869,1,0.0
12870,1,
12871,0,1.0
12872,0,1.0
12873,0,
12874,0,1.0
12875,0,1.0
12876,0,
12877,0,
12878,1,0.0
12879,1,0.0
12880,0,1.0
12881,1,0.0
12882,1,0.0
12883,1,0.0
13216,1,0.0
13217,1,0.0
13218,0,1.0
13219,0,1.0
13220,0,
13221,0,1.0
13222,0,1.0
13223,1,0.0
13224,0,1.0
13225,0,1.0
13226,0,
13227,1,
13228,0,1.0
13311,1,
13312,0,1.0
13314,0,
13429,0,1.0
13430,0,
13431,1,0.0
13432,1,
13433,0,1.0
13434,0,
13435,1,0.0
13436,0,1.0
13437,0,
13438,0,1.0
13439,1,
13440,0,1.0
13441,0,1.0
13442,1,0.0
13443,1,0.0
13444,0,1.0
13605,0,1.0
13606,0,1.0
13607,0,
13608,1,0.0
13609,1,0.0
13610,0,1.0
13611,0,1.0
13612,0,1.0
13613,0,1.0
13614,1,0.0
13615,1,0.0
13616,1,0.0
13617,1,
13618,1,0.0
13663,0,
13664,0,1.0
13665,1,
13666,1,
13667,1,
13668,0,
13669,0,
13670,0,
13671,1,
13672,0,1.0
13673,0,
13674,1,0.0
13675,0,1.0
13676,0,1.0
13677,1,0.0
13678,0,
13679,0,1.0
13680,1,0.0
13747,1,0.0
13748,1,0.0
13749,1,0.0
13750,1,0.0
13751,0,
13752,1,0.0
13930,1,0.0
13931,1,
13932,1,
13933,0,
13934,1,0.0
13935,0,1.0
13936,1,0.0
13937,1,
13938,0,1.0
14048,1,0.0
14050,0,1.0
14051,0,1.0
14052,0,1.0
14054,0,
14055,1,0.0
14056,0,1.0
14218,0,
14219,0,1.0
14220,1,
14221,1,0.0
14222,1,
14223,0,
14224,0,1.0
14225,1,
14226,0,1.0
14227,0,1.0
14273,0,1.0
14274,1,0.0
14275,1,
14276,1,
14277,0,1.0
14290,0,1.0
14291,1,0.0
14292,0,1.0
14293,0,1.0
14294,0,
14295,0,1.0
14296,0,1.0
14297,1,0.0
14298,1,0.0
14299,0,1.0
14300,1,
14301,1,
14302,1,0.0
14303,1,0.0
14304,0,
14305,0,1.0
14306,0,1.0
14307,0,
14308,1,0.0
14309,1,
14310,0,1.0
14311,0,1.0
14312,0,
14313,0,1.0
14314,1,
14315,0,1.0
14316,1,0.0
14317,0,
14318,0,1.0
14319,0,1.0
14320,1,
14321,1,0.0
14322,0,
14323,0,1.0
14324,1,0.0
14352,1,
14353,0,
14355,0,1.0
14356,1,0.0
14357,0,1.0
14358,0,
14359,1,0.0
14360,0,1.0
14361,0,
14362,1,
14363,1,
14581,0,1.0
14582,0,1.0
14583,0,1.0
14584,1,0.0
14586,0,
14587,0,1.0
14588,1,
14589,0,1.0
14590,0,1.0
14591,1,
14592,0,1.0
14593,0,1.0
14594,0,1.0
14595,1,
14596,0,1.0
14702,0,1.0
14703,1,0.0
14932,0,
14933,1,0.0
14934,0,1.0
14935,1,
14936,0,1.0
15054,0,
15055,0,
15056,1,
15057,1,
15058,0,
15059,0,
15060,1,
15061,0,
15062,0,
15063,1,
15064,1,0.0
15065,0,1.0
15066,0,1.0
15067,0,1.0
15068,0,1.0
15069,1,
15070,1,0.0
15071,0,
15072,1,0.0
15073,0,1.0
15075,0,1.0
15076,1,0.0
15077,1,
15078,0,
15079,0,
15416,0,
15728,0,
15729,1,
15730,0,
15731,0,1.0
15732,0,1.0
15733,0,
15734,0,
15735,0,1.0
15736,0,1.0
15779,0,
15780,0,
15781,0,1.0
15782,0,
15783,1,0.0
15784,1,0.0
15785,0,1.0
15786,1,
15787,1,0.0
15789,1,0.0
15790,1,
15791,0,
15941,0,
15942,0,1.0
15943,0,1.0
15944,0,1.0
16089,0,1.0
16090,1,0.0
16091,0,1.0
16092,0,
16093,1,
16183,1,0.0
16184,0,1.0
16185,0,1.0
16186,1,0.0
16187,0,1.0
16188,1,0.0
16189,1,0.0
16190,1,0.0
16191,1,
16192,1,
16220,0,1.0
16221,0,1.0
16222,1,0.0
16223,0,1.0
16224,1,
16225,0,
16226,0,
16227,0,1.0
16228,0,
16229,0,1.0
16230,0,
16231,1,
16232,1,0.0
16233,1,
16234,1,0.0
16303,0,1.0
16304,0,
16305,0,1.0
16306,1,
16307,1,0.0
16308,1,
16309,1,0.0
16310,1,
16311,0,
16312,0,1.0
16314,1,
16640,0,1.0
16641,1,
16642,1,
16645,0,1.0
16646,1,0.0
16647,1,
16648,0,
16649,1,
16650,0,1.0
16651,1,
16652,0,1.0
16653,0,
16654,1,
16655,0,1.0
16656,0,
16657,0,
16832,0,1.0
16833,1,0.0
16834,1,
16835,0,
16836,0,1.0
16837,1,
16838,0,1.0
16839,1,
16840,1,0.0
16841,0,
16842,0,
16843,1,
16844,0,1.0
16845,1,
16846,0,
16847,1,0.0
16848,1,
16849,0,1.0
16850,0,1.0
16851,0,1.0
16852,1,0.0
16853,0,1.0
16854,0,1.0
16855,0,
16857,1,
16858,0,1.0
17505,1,0.0
17506,0,1.0
17507,0,1.0
17508,0,1.0
17509,1,0.0
18038,1,
18039,0,1.0
18040,0,1.0
18041,0,
18042,0,1.0
18043,0,1.0
18044,0,
18046,0,
18047,0,
18048,0,1.0
18256,0,1.0
18267,0,1.0
18268,1,0.0
18269,1,
18270,0,1.0
18271,1,
18272,0,1.0
18273,0,1.0
18274,1,0.0
18275,1,0.0
18276,1,0.0
18277,0,1.0
18292,1,0.0
18293,1,0.0
18294,0,1.0
18295,0,
18296,1,0.0
18297,1,0.0
18298,1,
18299,0,1.0
18300,1,0.0
18720,0,1.0
18721,0,1.0
18722,1,0.0
18723,1,0.0
18724,1,0.0
18734,0,1.0
18736,0,
19031,0,1.0
19032,0,1.0
19033,0,1.0
19034,1,0.0
19035,1,
19036,0,1.0
19037,0,
19038,1,0.0
19039,0,1.0
19040,1,0.0
19041,0,1.0
19042,0,1.0
19043,0,1.0
19044,1,
19045,0,1.0
19046,1,
19047,1,
19049,0,1.0
19051,1,
19052,1,
19053,1,
19054,0,1.0
19332,0,1.0
19333,0,
19334,1,0.0
19335,0,1.0
19336,1,0.0
19337,0,
19338,0,
19339,1,0.0
19340,1,
19341,1,0.0
19342,0,1.0
19364,0,1.0
19365,1,
19366,0,
19367,0,1.0
19368,0,1.0
19369,0,1.0
19370,1,0.0
19371,0,1.0
19372,0,1.0
19439,0,
19440,1,
19442,1,0.0
19443,0,
19444,0,1.0
19445,0,1.0
19447,0,1.0
19448,0,1.0
19449,0,
19451,1,
19492,1,0.0
19493,0,
19494,0,1.0
19495,1,0.0
19496,1,
19543,0,1.0
19544,1,
19545,0,1.0
19546,1,
19547,1,0.0
19548,1,0.0
19549,1,
19550,1,
19551,1,
19552,1,
19554,0,1.0
19555,0,1.0
19556,0,1.0
19557,0,1.0
19558,0,
19559,1,
19561,1,
19642,1,0.0
19643,0,
19644,1,0.0
19645,0,
19646,0,1.0
19647,0,1.0
19648,1,0.0
19649,1,0.0
19725,0,1.0
19726,1,0.0
19959,0,1.0
19960,1,
19961,0,1.0
19962,1,
19963,0,1.0
19964,1,
19965,0,1.0
19966,0,1.0
19967,0,1.0
19968,0,1.0
19969,0,1.0
19970,1,0.0
19971,0,1.0
19972,0,
19973,1,0.0
19974,1,0.0
19975,1,
20218,0,
20219,0,1.0
20220,1,0.0
20334,0,1.0
20335,0,
20336,1,0.0
20337,0,
20338,0,
20339,1,
20340,0,1.0
20341,0,1.0
20342,0,
20343,0,
20344,1,0.0
20345,1,0.0
20346,0,1.0
20347,0,1.0
20348,0,1.0
20349,1,0.0
20350,0,
20351,0,
20378,0,
20379,1,
20380,0,
20381,0,
20382,0,1.0
20383,0,1.0
20384,0,1.0
20386,0,
20387,0,1.0
20388,0,1.0
20389,1,0.0
20390,1,0.0
20391,1,
20392,0,1.0
20393,1,0.0
20394,0,
20395,0,1.0
20397,0,1.0
20398,0,
20555,1,
20556,0,1.0
20557,0,
20559,1,0.0
20560,1,
20561,1,
20562,1,
20563,0,1.0
20564,0,1.0
20565,0,1.0
20566,1,0.0
20680,0,1.0
20681,1,0.0
20682,0,1.0
20738,0,
20739,0,1.0
20740,0,1.0
20741,0,1.0
20742,0,
20743,0,1.0
20744,0,1.0
20745,1,0.0
20746,0,
20748,0,1.0
20749,0,1.0
20750,0,1.0
20751,1,
20753,1,
20755,0,
20756,1,
20856,0,
20857,1,0.0
20858,0,1.0
20859,1,
20861,0,1.0
20862,0,
20863,1,
20864,1,
20865,0,1.0
20866,0,1.0
20867,1,0.0
20869,1,0.0
20870,1,
20871,0,1.0
20872,0,1.0
20873,0,1.0
20874,1,0.0
20875,0,1.0
20876,1,0.0
20954,0,
20955,0,1.0
20956,0,
20957,0,
20958,1,0.0
20959,0,
20960,1,
20961,0,1.0
20962,0,
20963,1,0.0
20964,0,
20965,0,1.0
20966,0,1.0
20967,1,
20968,1,
20969,0,
20970,1,
21374,0,
21375,1,
21376,0,1.0
21377,1,0.0
21378,0,1.0
21379,1,
21380,1,0.0
21381,1,0.0
21382,0,1.0
21383,0,1.0
21384,1,
21385,0,1.0
21387,0,
21388,1,0.0
21389,1,0.0
21390,1,0.0
21391,1,
21392,0,1.0
21393,0,1.0
21394,0,1.0
21395,1,
21396,0,1.0
21397,0,
21398,0,
21507,1,
21508,0,1.0
21509,0,1.0
21510,0,1.0
21513,1,0.0
21514,1,0.0
21515,1,0.0
21516,1,0.0
21517,1,
21518,1,0.0
21519,1,0.0
21520,0,1.0
21521,0,1.0
21522,0,1.0
21523,1,0.0
21524,1,0.0
21525,0,1.0
21526,0,1.0
21528,0,
21529,0,
21530,1,
21531,1,
21532,1,
21533,0,
21534,0,
21535,1,
21536,0,1.0
21537,0,
21538,1,
21539,1,
21563,0,1.0
21564,0,1.0
21565,1,0.0
21566,1,0.0
21567,0,1.0
21568,0,
21569,0,
21570,0,
21571,0,1.0
21573,0,
21574,1,0.0
21575,0,
21576,1,0.0
21579,0,1.0
21580,1,0.0
21581,1,0.0
21582,0,
21583,0,
21584,0,
21585,1,0.0
21586,0,1.0
21587,0,1.0
21588,0,
21811,1,0.0
21812,0,1.0
21813,1,
21814,0,1.0
21816,0,1.0
21817,1,
21818,1,0.0
21819,1,0.0
21820,1,0.0
21821,1,0.0
21822,0,1.0
21823,1,
21824,0,1.0
21825,1,
21826,0,1.0
21827,0,1.0
21860,1,0.0
21861,1,0.0
21862,1,0.0
21864,0,
21865,1,
21866,1,0.0
21867,0,
21868,0,
21869,0,
21870,0,1.0
21871,0,
21872,0,
21874,1,0.0
21875,0,1.0
21876,0,1.0
21877,1,0.0
21878,1,0.0
21880,0,1.0
21882,1,0.0
21883,1,0.0
21884,0,1.0
21885,0,1.0
21886,0,1.0
21887,1,
21888,0,
21889,1,
21890,0,1.0
21891,0,1.0
21892,0,1.0
21893,0,1.0
21895,1,0.0
22087,0,1.0
22088,0,1.0
22090,1,0.0
22091,1,0.0
22093,0,
22095,1,0.0
22096,1,0.0
22098,1,0.0
22099,0,
22100,0,
22101,1,0.0
22102,1,0.0
22103,0,1.0
22104,0,1.0
22105,1,0.0
22106,0,
22379,1,0.0
22380,1,0.0
22381,1,
22382,1,0.0
22383,0,
22384,0,1.0
22385,0,1.0
22386,1,
22387,1,
22388,1,0.0
22389,1,0.0
22390,0,
22391,1,0.0
22392,0,1.0
22393,0,1.0
22394,1,
22395,0,1.0
22396,1,0.0
22838,0,1.0
22839,1,0.0
22840,0,1.0
22841,0,
22842,0,
22843,0,1.0
22844,1,0.0
22845,1,0.0
22846,1,
22847,1,0.0
22848,0,1.0
22849,1,0.0
22850,1,
22851,0,1.0
22852,1,
22853,1,0.0
22855,1,0.0
22857,0,1.0
22912,1,0.0
22914,0,
22915,0,1.0
22916,1,0.0
22917,0,1.0
22918,0,
22919,1,0.0
22920,0,1.0
23224,0,
23225,1,
23226,0,1.0
23227,0,
23228,0,1.0
23267,1,0.0
23268,0,1.0
23269,1,0.0
23270,0,1.0
23271,1,
23272,1,0.0
23273,0,1.0
23274,0,
23275,0,1.0
23276,1,0.0
23277,0,1.0
23278,0,1.0
23279,1,0.0
23280,1,
23282,0,1.0
23431,0,
23432,1,
23433,1,
23434,1,
23435,0,1.0
23436,0,
23437,0,
23439,0,
23440,0,1.0
23441,0,1.0
23442,1,0.0
23443,0,1.0
23444,0,1.0
23445,0,1.0
23446,0,1.0
23566,0,
23567,0,1.0
23612,0,1.0
23614,0,1.0
23615,0,1.0
23616,0,
23617,1,0.0
23662,0,1.0
23663,1,0.0
23666,0,1.0
23667,1,
23669,0,1.0
23670,1,
23671,1,
23771,0,
23772,0,
23773,0,
23775,1,
23777,0,1.0
23778,0,
23779,0,1.0
23781,0,1.0
23782,0,1.0
23783,0,1.0
23784,1,0.0
23785,1,0.0
23786,0,1.0
23787,0,1.0
23788,0,
23789,0,1.0
23790,0,1.0
23791,0,1.0
25088,0,
25089,1,
25090,0,1.0
25091,0,1.0
25092,1,0.0
25219,1,0.0
25220,1,0.0
25221,0,1.0
25222,0,1.0
25224,0,
25225,0,1.0
25227,1,0.0
25228,1,0.0
25229,1,0.0
25230,1,0.0
25231,1,0.0
25232,1,0.0
25233,0,1.0
25235,0,1.0
25236,0,1.0
25237,0,1.0
25238,1,0.0
25239,1,0.0
25240,1,
25241,0,1.0
25242,0,1.0
25243,1,0.0
25244,1,
25245,1,
25246,1,
25247,1,0.0
25248,0,
25249,0,
25251,0,
25580,1,0.0
25581,0,
25582,0,1.0
25583,1,
25584,1,0.0
25585,0,
25586,0,
25587,0,1.0
25723,0,
25725,1,0.0
25726,0,
25727,0,1.0
25728,0,1.0
25729,1,0.0
25730,0,
25731,1,
25732,0,
25733,0,1.0
25734,0,1.0
25735,0,
25736,0,
25737,0,
25738,0,1.0
25740,1,0.0
25741,1,0.0
25742,1,0.0
25743,0,
25744,0,
25745,1,0.0
26368,0,1.0
26370,1,0.0
26371,1,0.0
26372,0,1.0
26373,0,1.0
26902,1,0.0
26903,0,1.0
26904,0,
26905,1,0.0
26906,0,
26908,1,0.0
26909,1,0.0
26910,1,0.0
26911,0,
26912,0,1.0
26913,1,0.0
26914,1,
26916,0,
26917,1,0.0
26919,0,
26920,0,
26922,0,
26923,0,
26924,1,
26925,0,
26926,0,1.0
26927,0,1.0
26928,0,1.0
26929,0,1.0
26930,1,
26931,0,1.0
26932,0,1.0
26933,0,
26934,1,0.0
26935,1,
26936,1,
26937,0,1.0
26938,1,
26939,1,
26940,1,0.0
26941,1,0.0
26942,0,
26943,1,0.0
26944,1,0.0
27761,1,0.0
27762,0,1.0
27763,1,0.0
27764,0,1.0
27765,1,0.0
27766,1,0.0
27767,1,0.0
27790,0,1.0
27791,0,1.0
27792,0,
27794,1,0.0
27795,1,0.0
27796,1,0.0
27797,0,1.0
27798,0,
27799,0,
27800,0,1.0
27801,0,
27803,1,0.0
27804,1,
27805,0,
27807,0,
28056,0,1.0
28057,1,0.0
28058,1,
28059,1,
28060,0,1.0
28061,0,1.0
28062,1,
28063,0,
28665,1,0.0
28775,1,
28776,0,1.0
28777,1,
28778,1,0.0
28779,0,
28780,0,1.0
28781,0,1.0
28782,1,
28783,0,1.0
28784,0,
28785,0,1.0
28786,0,
28787,1,0.0
28788,0,
28789,0,1.0
28861,0,
28862,0,1.0
28863,0,
28864,0,1.0
28865,1,0.0
28866,1,0.0
28867,0,
28868,1,0.0
28869,0,
28871,0,1.0
28872,1,0.0
28873,1,0.0
28953,0,
28954,0,1.0
28955,0,
28956,0,
28957,0,
28958,0,
28959,0,1.0
28960,0,
28961,1,0.0
28963,0,1.0
28964,0,1.0
28965,1,0.0
28966,1,0.0
29599,1,
29891,0,1.0
29892,0,
29894,0,1.0
29895,1,
29896,0,
29898,1,0.0
29899,0,
29900,1,0.0
29917,1,
29918,0,1.0
29919,0,1.0
29952,0,
29954,1,0.0
29955,0,
29956,1,0.0
29958,0,1.0
29959,0,1.0
29960,0,
29961,0,1.0
29979,0,
29980,0,
29981,0,
29982,0,
29983,0,1.0
29984,0,
29985,0,1.0
29986,0,
29987,0,
30006,0,1.0
30007,1,
30008,0,
30017,1,0.0
30019,1,
30020,0,
30146,1,
30148,1,0.0
30163,1,
30164,0,1.0
30396,1,
30598,0,
30599,1,
30600,1,0.0
30601,1,
30602,1,
30605,0,1.0
30733,0,
30734,0,1.0
30737,1,0.0
30739,0,1.0
30740,0,1.0
30741,1,0.0
30745,0,
30894,1,
30897,0,1.0
30901,1,0.0
30975,0,
30976,0,1.0
30977,0,
30978,1,
30979,1,0.0
30980,0,
30981,0,
31107,1,
31109,1,
31114,0,1.0
31115,0,1.0
31116,1,0.0
31278,0,1.0
31279,1,
31455,1,
31456,1,
31457,1,
31464,0,1.0
31682,1,0.0
31685,0,
37567,0,1.0
37568,1,
37569,0,
37570,1,
37571,0,1.0
37572,0,
37573,0,1.0
37574,0,
37576,0,
37577,0,
37578,0,
37579,1,0.0
37580,0,
37581,0,
37582,0,1.0
37586,1,
37587,0,
37588,0,1.0
37589,0,1.0
37590,0,
37591,0,
37592,0,
37593,1,
37594,0,
37597,0,1.0
37598,0,
37599,0,1.0
37600,0,1.0
37601,1,
37602,1,
37604,1,0.0
37606,1,
37607,0,1.0
37608,0,
37609,1,0.0
37610,1,
37612,0,
37613,0,1.0
37615,0,
37616,0,
37617,0,1.0
37618,0,
37620,0,
37621,1,
37622,0,
37623,0,1.0
37624,1,
37625,0,1.0
37626,0,
37627,0,
37628,0,1.0
37629,0,1.0
37630,1,0.0
37631,1,0.0
37632,1,
37634,0,1.0
37635,0,1.0
37636,0,
37637,0,
37638,0,1.0
37640,0,
37641,0,
37642,0,
37643,1,
37644,0,
37645,0,
37646,0,1.0
37647,0,
37648,1,0.0
38649,0,1.0
38650,0,1.0
38651,0,
38653,0,
38655,0,1.0
38656,0,1.0
38657,1,
38658,0,
38659,1,0.0
38660,1,
38661,0,
38662,1,0.0
38663,0,
38664,0,1.0
38665,0,
38666,0,1.0
38667,0,
38668,0,1.0
38669,1,0.0
38670,0,1.0
38671,1,0.0
38672,0,1.0
38673,0,1.0
38674,0,
38675,1,0.0
38676,1,
38677,0,1.0
38678,1,
38679,0,1.0
38680,0,
38681,0,
38682,0,
38683,0,
38685,0,
38687,0,1.0
38688,1,
38689,0,1.0
38690,0,
38691,1,
38692,1,
38693,0,
38694,0,1.0
39243,0,1.0
39244,1,
39246,0,
39247,1,0.0
39248,1,
39249,0,1.0
39250,1,0.0
39252,0,
39254,1,
39255,1,0.0
39256,1,
39257,1,0.0
39258,0,
39259,0,
39260,0,
39262,0,1.0
39263,0,1.0
39264,1,0.0
39268,0,
39270,1,0.0
39278,0,
39279,0,1.0
39280,1,
39282,1,
39283,1,
39284,1,
39285,0,
39286,0,
39288,1,
39289,1,0.0
39291,0,1.0
39292,0,
39294,1,0.0
39295,1,0.0
39298,0,
39299,0,1.0
39303,0,
39304,1,
39306,0,1.0
39307,0,
39308,0,
39309,1,
39311,0,1.0
39312,1,0.0
39314,0,1.0
39315,0,1.0
39316,0,
39317,1,0.0
39319,1,
39321,1,
39322,0,
39327,1,0.0
39329,1,0.0
39330,1,
39331,1,0.0
39332,1,0.0
39334,1,0.0
39335,0,
39336,1,
39337,1,
39342,0,
39343,0,
39344,0,
39346,0,
39347,0,1.0
39348,0,1.0
39349,1,0.0
39352,1,0.0
39353,0,
39354,0,1.0
39356,1,0.0
39357,0,1.0
39358,1,
39359,1,
39360,1,0.0
39361,0,
39362,1,0.0
39363,0,1.0
39364,0,
39365,1,
39366,1,
39367,0,1.0
39368,1,0.0
39369,1,
39370,0,1.0
39371,0,1.0
39372,1,0.0
39374,1,
39375,1,
39380,1,
39381,0,1.0
39384,1,0.0
39385,1,
39386,1,0.0
39387,0,1.0
39390,0,
39392,0,1.0
39393,0,1.0
39394,1,
39395,1,
39397,0,
39399,0,
39400,1,
39401,1,
39402,1,
39403,0,
39404,0,1.0
39406,0,
39407,0,
39408,1,0.0
39409,1,0.0
39410,0,
39411,0,1.0
39412,1,0.0
39413,0,
39415,1,
39416,1,0.0
39417,1,0.0
39419,0,1.0
39420,1,0.0
39422,1,0.0
39423,1,0.0
39424,0,1.0
39425,0,
39426,1,0.0
39427,0,
39428,1,0.0
39429,0,1.0
39433,0,1.0
39434,0,
39435,0,
39436,1,
39437,1,
39438,0,
39440,1,
39441,0,
39443,1,0.0
39445,1,
39446,1,0.0
39447,1,
39448,0,
39450,0,1.0
39451,1,0.0
39452,1,0.0
39456,0,1.0
39457,1,
39458,0,
39459,0,1.0
39906,0,1.0
39907,1,
39909,1,
39910,1,
39912,1,0.0
39913,0,1.0
39914,1,
39915,1,
39916,0,
39918,1,0.0
39919,0,1.0
39920,1,
39922,0,
39923,1,0.0
39924,0,1.0
39925,1,0.0
39926,0,
39927,0,1.0
39928,1,
39930,1,
39931,1,
39932,0,1.0
39933,1,0.0
39934,1,
39936,1,
39937,0,
39939,0,1.0
39941,1,0.0
39942,1,0.0
39944,1,
39946,0,1.0
39947,0,1.0
39948,1,
39949,1,
39950,0,1.0
39951,0,
39953,0,1.0
39954,1,
39956,0,1.0
39957,0,
39958,1,0.0
39959,1,0.0
39960,1,
39961,1,
39962,1,0.0
39963,1,
39964,1,0.0
39965,0,
39966,1,
39967,0,
39968,0,1.0
39969,1,
39970,0,
39971,0,1.0
39973,1,
39974,0,1.0
39975,0,1.0
39978,0,
39979,1,
39980,1,
39981,1,
39982,1,0.0
39983,0,1.0
39984,0,1.0
39985,0,
39988,1,0.0
39990,0,1.0
39992,1,
39993,0,1.0
39994,0,
39996,1,0.0
39997,1,0.0
39998,1,
39999,1,
40000,1,
40002,0,1.0
40004,0,1.0
40006,0,1.0
40007,0,
40009,0,1.0
40011,0,1.0
40012,0,1.0
40015,1,
40016,1,
40018,0,1.0
40019,1,
40020,1,0.0
40021,0,1.0
40024,0,1.0
40025,0,
40026,1,0.0
40027,0,
40028,1,0.0
40029,1,
40030,0,1.0
40031,0,1.0
40032,1,
40033,0,1.0
40034,0,1.0
40035,1,0.0
40036,1,
40037,0,
40038,1,
40039,0,1.0
40040,0,
40041,1,
40044,0,1.0
40045,0,1.0
40047,0,1.0
40048,0,
40049,1,0.0
40050,1,0.0
40051,1,
40052,0,
40054,0,1.0
40055,0,
40056,0,1.0
40057,1,0.0
40058,0,1.0
40059,1,0.0
40061,1,
40062,0,1.0
40063,0,
40064,0,
40065,1,0.0
40066,1,0.0
40068,1,
40071,1,
40074,1,
40076,1,
40077,1,0.0
40078,0,1.0
40079,0,1.0
40080,1,
40083,0,
40084,1,
40085,0,
40086,1,0.0
40089,0,1.0
40090,0,1.0
40092,1,
40094,0,1.0
40095,0,1.0
40097,1,
40099,0,1.0
40100,1,
40101,0,
40102,1,
40103,1,
40105,1,
40106,0,
40108,0,1.0
40109,1,
40110,1,
40111,1,
40112,1,
40113,0,
40114,1,
40116,0,1.0
40117,1,0.0
40118,0,
40119,0,
40120,1,
41006,1,
41007,1,
41008,0,1.0
41009,1,0.0
41011,0,
41012,0,1.0
41014,0,1.0
41015,0,
41017,0,1.0
41018,1,
41019,1,
41020,0,1.0
41021,1,0.0
41023,0,1.0
41024,1,
41025,1,0.0
41027,0,
41028,1,
41029,0,
41031,0,1.0
41032,1,
41033,0,
41034,0,
41035,0,1.0
41036,1,0.0
41038,0,
