ballotID,ballot_type,countingGroup,district,districtType,precinct,precinctPortion,votingLocation,rank1,rank2,rank3,rank4,rank5
01013_00047_000100,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,KEVIN JENKINS,NANCY SIDEBOTHAM,YAKPASUA MICHAEL GBAGBA ZAZABOI,skipped,skipped
01013_00047_000064,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,NANCY SIDEBOTHAM,KEVIN JENKINS,KENNY SESSION,YAKPASUA MICHAEL GBAGBA ZAZABOI,skipped
01013_00047_000036,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,KEVIN JENKINS,KENNY SESSION,NANCY SIDEBOTHAM,YAKPASUA MICHAEL GBAGBA ZAZABOI,skipped
01013_00047_000016,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,KEVIN JENKINS,YAKPASUA MICHAEL GBAGBA ZAZABOI,NANCY SIDEBOTHAM,KENNY SESSION,skipped
01013_00047_000693,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,KEVIN JENKINS,KENNY SESSION,NANCY SIDEBOTHAM,YAKPASUA MICHAEL GBAGBA ZAZABOI,skipped
01013_00047_000687,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,YAKPASUA MICHAEL GBAGBA ZAZABOI,KENNY SESSION,KEVIN JENKINS,skipped,skipped
01013_00047_000547,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,skipped,skipped,skipped,skipped,skipped
01013_00047_000416,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,KEVIN JENKINS,skipped,skipped,skipped,skipped
01013_00047_000165,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,KEVIN JENKINS,skipped,skipped,skipped,skipped
01013_00047_000004,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,YAKPASUA MICHAEL GBAGBA ZAZABOI,KEVIN JENKINS,NANCY SIDEBOTHAM,YAKPASUA MICHAEL GBAGBA ZAZABOI,KENNY SESSION
01013_00047_000645,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,YAKPASUA MICHAEL GBAGBA ZAZABOI,YAKPASUA MICHAEL GBAGBA ZAZABOI,KEVIN JENKINS,KEVIN JENKINS,YAKPASUA MICHAEL GBAGBA ZAZABOI
01013_00047_000639,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,NANCY SIDEBOTHAM,skipped,skipped,skipped,skipped
01013_00047_000486,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,KEVIN JENKINS,KENNY SESSION,YAKPASUA MICHAEL GBAGBA ZAZABOI,NANCY SIDEBOTHAM,skipped
01013_00047_000328,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,KEVIN JENKINS,NANCY SIDEBOTHAM,YAKPASUA MICHAEL GBAGBA ZAZABOI,skipped,skipped
01013_00047_000247,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,KEVIN JENKINS,YAKPASUA MICHAEL GBAGBA ZAZABOI,KENNY SESSION,skipped,skipped
01013_00047_000189,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,YAKPASUA MICHAEL GBAGBA ZAZABOI,KEVIN JENKINS,NANCY SIDEBOTHAM,skipped,skipped
01013_00047_000088,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,skipped,skipped,skipped,skipped,skipped
01013_00047_000049,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,KEVIN JENKINS,KENNY SESSION,NANCY SIDEBOTHAM,YAKPASUA MICHAEL GBAGBA ZAZABOI,skipped
01013_00047_000010,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,KEVIN JENKINS,YAKPASUA MICHAEL GBAGBA ZAZABOI,KENNY SESSION,NANCY SIDEBOTHAM,skipped
01013_00047_000723,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,KEVIN JENKINS,KENNY SESSION,NANCY SIDEBOTHAM,YAKPASUA MICHAEL GBAGBA ZAZABOI,skipped
01013_00047_000717,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,KEVIN JENKINS,skipped,skipped,skipped,skipped
01013_00047_000711,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,KEVIN JENKINS,skipped,skipped,skipped,skipped
01013_00047_000633,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,skipped,skipped,skipped,skipped,skipped
01013_00047_000509,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,NANCY SIDEBOTHAM,KEVIN JENKINS,YAKPASUA MICHAEL GBAGBA ZAZABOI,KENNY SESSION,skipped
01013_00047_000508,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,KEVIN JENKINS,NANCY SIDEBOTHAM,KENNY SESSION,YAKPASUA MICHAEL GBAGBA ZAZABOI,skipped
01013_00047_000359,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,KEVIN JENKINS,YAKPASUA MICHAEL GBAGBA ZAZABOI,NANCY SIDEBOTHAM,KENNY SESSION,skipped
01013_00047_000271,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,KEVIN JENKINS,NANCY SIDEBOTHAM,KENNY SESSION,YAKPASUA MICHAEL GBAGBA ZAZABOI,skipped
01013_00047_000070,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,NANCY SIDEBOTHAM,skipped,skipped,skipped,skipped
01013_00047_000022,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,KEVIN JENKINS,NANCY SIDEBOTHAM,KENNY SESSION,YAKPASUA MICHAEL GBAGBA ZAZABOI,skipped
01013_00047_000699,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,KEVIN JENKINS,skipped,skipped,skipped,skipped
01013_00047_000571,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,KEVIN JENKINS,YAKPASUA MICHAEL GBAGBA ZAZABOI,KENNY SESSION,skipped,skipped
01013_00047_000567,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,KEVIN JENKINS,skipped,skipped,skipped,skipped
01013_00047_000315,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,skipped,skipped,skipped,skipped,skipped
01013_00047_000314,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,KEVIN JENKINS,skipped,skipped,skipped,skipped
01013_00047_000241,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,NANCY SIDEBOTHAM,YAKPASUA MICHAEL GBAGBA ZAZABOI,KEVIN JENKINS,KENNY SESSION,skipped
01013_00047_000028,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,skipped,skipped,skipped,skipped,skipped
01013_00047_000603,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,YAKPASUA MICHAEL GBAGBA ZAZABOI,KENNY SESSION,NANCY SIDEBOTHAM,skipped,skipped
01013_00047_000460,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,KEVIN JENKINS,NANCY SIDEBOTHAM,YAKPASUA MICHAEL GBAGBA ZAZABOI,KENNY SESSION,skipped
01013_00047_000344,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,KENNY SESSION,KEVIN JENKINS,NANCY SIDEBOTHAM,YAKPASUA MICHAEL GBAGBA ZAZABOI,skipped
01013_00047_000265,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,KEVIN JENKINS,skipped,skipped,skipped,skipped
01013_00047_000122,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,skipped,skipped,skipped,skipped,skipped
01013_00047_000074,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,KEVIN JENKINS,KENNY SESSION,NANCY SIDEBOTHAM,YAKPASUA MICHAEL GBAGBA ZAZABOI,skipped
01013_00047_000582,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,KEVIN JENKINS,YAKPASUA MICHAEL GBAGBA ZAZABOI,KENNY SESSION,NANCY SIDEBOTHAM,skipped
01013_00047_000579,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,KEVIN JENKINS,YAKPASUA MICHAEL GBAGBA ZAZABOI,KENNY SESSION,NANCY SIDEBOTHAM,skipped
01013_00047_000454,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,KEVIN JENKINS,KENNY SESSION,skipped,skipped,skipped
01013_00047_000448,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,NANCY SIDEBOTHAM,skipped,skipped,skipped,skipped
01013_00047_000442,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,KEVIN JENKINS,YAKPASUA MICHAEL GBAGBA ZAZABOI,KENNY SESSION,NANCY SIDEBOTHAM,skipped
01013_00047_000367,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,skipped,skipped,skipped,skipped,skipped
01013_00047_000283,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,KEVIN JENKINS,NANCY SIDEBOTHAM,YAKPASUA MICHAEL GBAGBA ZAZABOI,KENNY SESSION,skipped
01013_00047_000201,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,KEVIN JENKINS,skipped,skipped,skipped,skipped
01013_00047_000195,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,skipped,skipped,skipped,skipped,skipped
01013_00047_000129,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,skipped,skipped,skipped,skipped,skipped
01013_00047_000082,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,KEVIN JENKINS,NANCY SIDEBOTHAM,YAKPASUA MICHAEL GBAGBA ZAZABOI,KENNY SESSION,skipped
01013_00047_000054,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,KEVIN JENKINS,KENNY SESSION,NANCY SIDEBOTHAM,YAKPASUA MICHAEL GBAGBA ZAZABOI,skipped
01013_00047_000651,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,KEVIN JENKINS,YAKPASUA MICHAEL GBAGBA ZAZABOI,skipped,skipped,skipped
01013_00047_000527,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,skipped,skipped,skipped,skipped,skipped
01013_00047_000393,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,KEVIN JENKINS,skipped,skipped,skipped,skipped
01013_00047_000388,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,KEVIN JENKINS,KENNY SESSION,YAKPASUA MICHAEL GBAGBA ZAZABOI,NANCY SIDEBOTHAM,skipped
01013_00047_000171,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,KEVIN JENKINS,YAKPASUA MICHAEL GBAGBA ZAZABOI,NANCY SIDEBOTHAM,skipped,skipped
01013_00047_000046,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,KEVIN JENKINS,skipped,skipped,skipped,skipped
01013_00047_000597,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,skipped,skipped,skipped,skipped,skipped
01013_00047_000591,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,KEVIN JENKINS,NANCY SIDEBOTHAM,KENNY SESSION,YAKPASUA MICHAEL GBAGBA ZAZABOI,skipped
01013_00047_000491,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,NANCY SIDEBOTHAM,skipped,skipped,skipped,skipped
01013_00047_000335,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,KEVIN JENKINS,KENNY SESSION,NANCY SIDEBOTHAM,YAKPASUA MICHAEL GBAGBA ZAZABOI,skipped
01013_00047_000259,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,KEVIN JENKINS,skipped,skipped,skipped,skipped
01013_00047_000141,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,NANCY SIDEBOTHAM,KENNY SESSION,KEVIN JENKINS,YAKPASUA MICHAEL GBAGBA ZAZABOI,skipped
01013_00047_000094,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,KEVIN JENKINS,KEVIN JENKINS,KEVIN JENKINS,KEVIN JENKINS,KEVIN JENKINS
01013_00047_000675,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,KEVIN JENKINS,KENNY SESSION,YAKPASUA MICHAEL GBAGBA ZAZABOI,NANCY SIDEBOTHAM,skipped
01013_00047_000522,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,skipped,skipped,skipped,skipped,skipped
01013_00047_000519,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,KENNY SESSION,NANCY SIDEBOTHAM,YAKPASUA MICHAEL GBAGBA ZAZABOI,KEVIN JENKINS,skipped
01013_00047_000381,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,KEVIN JENKINS,KENNY SESSION,YAKPASUA MICHAEL GBAGBA ZAZABOI,NANCY SIDEBOTHAM,skipped
01013_00047_000379,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,skipped,skipped,skipped,skipped,skipped
01013_00047_000289,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,KEVIN JENKINS,YAKPASUA MICHAEL GBAGBA ZAZABOI,NANCY SIDEBOTHAM,KENNY SESSION,skipped
01013_00047_000159,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,YAKPASUA MICHAEL GBAGBA ZAZABOI,KEVIN JENKINS,KENNY SESSION,skipped,skipped
01013_00047_000105,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,skipped,skipped,skipped,skipped,skipped
01013_00047_000621,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,KENNY SESSION,KEVIN JENKINS,skipped,skipped,skipped
01013_00047_000615,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,KEVIN JENKINS,skipped,skipped,skipped,skipped
01013_00047_000499,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,KEVIN JENKINS,skipped,skipped,skipped,skipped
01013_00047_000373,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,skipped,skipped,skipped,skipped,skipped
01013_00047_000277,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,KEVIN JENKINS,skipped,skipped,skipped,skipped
01013_00047_000213,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,KEVIN JENKINS,YAKPASUA MICHAEL GBAGBA ZAZABOI,NANCY SIDEBOTHAM,KENNY SESSION,skipped
01013_00047_000111,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,skipped,skipped,skipped,skipped,skipped
01013_00047_000627,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,skipped,skipped,skipped,skipped,skipped
01013_00047_000399,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,KEVIN JENKINS,YAKPASUA MICHAEL GBAGBA ZAZABOI,KENNY SESSION,NANCY SIDEBOTHAM,skipped
01013_00047_000253,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,KEVIN JENKINS,YAKPASUA MICHAEL GBAGBA ZAZABOI,KENNY SESSION,NANCY SIDEBOTHAM,skipped
01013_00047_000177,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,NANCY SIDEBOTHAM,KEVIN JENKINS,KENNY SESSION,YAKPASUA MICHAEL GBAGBA ZAZABOI,skipped
01013_00047_000117,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,KEVIN JENKINS,KEVIN JENKINS,KEVIN JENKINS,KEVIN JENKINS,KEVIN JENKINS
01013_00047_000539,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,KEVIN JENKINS,YAKPASUA MICHAEL GBAGBA ZAZABOI,KENNY SESSION,skipped,skipped
01013_00047_000535,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,KEVIN JENKINS,YAKPASUA MICHAEL GBAGBA ZAZABOI,KENNY SESSION,skipped,skipped
01013_00047_000410,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,KEVIN JENKINS,skipped,skipped,skipped,skipped
01013_00047_000407,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,KEVIN JENKINS,skipped,skipped,skipped,skipped
01013_00047_000321,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,KEVIN JENKINS,KENNY SESSION,NANCY SIDEBOTHAM,YAKPASUA MICHAEL GBAGBA ZAZABOI,skipped
01013_00047_000235,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,YAKPASUA MICHAEL GBAGBA ZAZABOI,NANCY SIDEBOTHAM,KEVIN JENKINS,KENNY SESSION,skipped
01013_00047_000147,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,NANCY SIDEBOTHAM,KENNY SESSION,KEVIN JENKINS,YAKPASUA MICHAEL GBAGBA ZAZABOI,skipped
01013_00047_000609,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,NANCY SIDEBOTHAM,KEVIN JENKINS,YAKPASUA MICHAEL GBAGBA ZAZABOI,KENNY SESSION,skipped
01013_00047_000478,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,KEVIN JENKINS,NANCY SIDEBOTHAM,YAKPASUA MICHAEL GBAGBA ZAZABOI,skipped,skipped
01013_00047_000471,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,NANCY SIDEBOTHAM,KEVIN JENKINS,YAKPASUA MICHAEL GBAGBA ZAZABOI,KENNY SESSION,skipped
01013_00047_000305,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,NANCY SIDEBOTHAM,skipped,skipped,skipped,skipped
01013_00047_000302,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,YAKPASUA MICHAEL GBAGBA ZAZABOI,NANCY SIDEBOTHAM,KEVIN JENKINS,KENNY SESSION,skipped
01013_00047_000301,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,YAKPASUA MICHAEL GBAGBA ZAZABOI,KENNY SESSION,KEVIN JENKINS,NANCY SIDEBOTHAM,skipped
01013_00047_000153,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,NANCY SIDEBOTHAM,KENNY SESSION,KEVIN JENKINS,YAKPASUA MICHAEL GBAGBA ZAZABOI,skipped
01013_00047_000430,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,NANCY SIDEBOTHAM,KENNY SESSION,KEVIN JENKINS,skipped,skipped
01013_00047_000657,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,YAKPASUA MICHAEL GBAGBA ZAZABOI,KEVIN JENKINS,NANCY SIDEBOTHAM,skipped,skipped
01013_00047_000207,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,NANCY SIDEBOTHAM,KEVIN JENKINS,YAKPASUA MICHAEL GBAGBA ZAZABOI,overvote,skipped
01013_00047_000231,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,KEVIN JENKINS,YAKPASUA MICHAEL GBAGBA ZAZABOI,Write-in,KENNY SESSION,NANCY SIDEBOTHAM
01013_00047_000681,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,Write-in,YAKPASUA MICHAEL GBAGBA ZAZABOI,skipped,skipped,skipped
01013_00047_000225,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,KEVIN JENKINS,YAKPASUA MICHAEL GBAGBA ZAZABOI,NANCY SIDEBOTHAM,KENNY SESSION,skipped
01013_00047_000034,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,KEVIN JENKINS,KENNY SESSION,NANCY SIDEBOTHAM,YAKPASUA MICHAEL GBAGBA ZAZABOI,skipped
01013_00047_000466,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,skipped,skipped,skipped,skipped,skipped
01013_00047_000484,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,YAKPASUA MICHAEL GBAGBA ZAZABOI,overvote,skipped,skipped,skipped
01013_00047_000705,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364410,364410,Election Office,KEVIN JENKINS,KENNY SESSION,NANCY SIDEBOTHAM,YAKPASUA MICHAEL GBAGBA ZAZABOI,skipped
01001_00051_000545,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364510,364510,Election Office,skipped,skipped,skipped,skipped,skipped
01001_00051_000539,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364510,364510,Election Office,KEVIN JENKINS,NANCY SIDEBOTHAM,skipped,skipped,skipped
01001_00051_000386,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364510,364510,Election Office,skipped,skipped,skipped,skipped,skipped
01001_00051_000302,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364510,364510,Election Office,KEVIN JENKINS,skipped,skipped,skipped,skipped
01001_00051_000234,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364510,364510,Election Office,KEVIN JENKINS,skipped,skipped,skipped,skipped
01001_00051_000228,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364510,364510,Election Office,NANCY SIDEBOTHAM,NANCY SIDEBOTHAM,NANCY SIDEBOTHAM,NANCY SIDEBOTHAM,NANCY SIDEBOTHAM
01001_00051_000168,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364510,364510,Election Office,KEVIN JENKINS,KENNY SESSION,YAKPASUA MICHAEL GBAGBA ZAZABOI,NANCY SIDEBOTHAM,skipped
01001_00051_000096,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364510,364510,Election Office,KEVIN JENKINS,YAKPASUA MICHAEL GBAGBA ZAZABOI,KENNY SESSION,NANCY SIDEBOTHAM,skipped
01001_00051_000018,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364510,364510,Election Office,NANCY SIDEBOTHAM,NANCY SIDEBOTHAM,NANCY SIDEBOTHAM,NANCY SIDEBOTHAM,NANCY SIDEBOTHAM
01001_00051_000563,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364510,364510,Election Office,KEVIN JENKINS,skipped,skipped,skipped,skipped
01001_00051_000413,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364510,364510,Election Office,KEVIN JENKINS,skipped,skipped,skipped,skipped
01001_00051_000318,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364510,364510,Election Office,KEVIN JENKINS,NANCY SIDEBOTHAM,YAKPASUA MICHAEL GBAGBA ZAZABOI,KENNY SESSION,skipped
01001_00051_000258,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364510,364510,Election Office,KEVIN JENKINS,YAKPASUA MICHAEL GBAGBA ZAZABOI,NANCY SIDEBOTHAM,KENNY SESSION,skipped
01001_00051_000135,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364510,364510,Election Office,KEVIN JENKINS,skipped,skipped,skipped,skipped
01001_00051_000078,BT47,Vote by Mail,"AC Transit District, Ward #3",TRANSIT DISTRICTS 2,364510,364510,Election Office,KEVIN JENKINS,KENNY SESSION,skipped,skipped,skipped
