ballotID,precinctPortion,ballot_type,countingGroup,votingLocation,district,districtType,precinct,rank1,rank2,rank3,rank4,rank5
01012_00054_000206,415800,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,415800,"ROBERT ""BOB"" JACKSON",MARCHON TATMON,"ROBERT ""BOB"" JACKSON",MARCIE HODGE,skipped
01012_00054_000678,415800,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,415800,skipped,skipped,skipped,skipped,skipped
01012_00054_000469,415800,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,415800,AARON CLAY,AARON CLAY,TREVA REID,TREVA REID,TREVA REID
01012_00054_000205,415800,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,415800,TREVA REID,"ROBERT ""BOB"" JACKSON",TREVA REID,"ROBERT ""BOB"" JACKSON",TREVA REID
01012_00054_000519,415800,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,415800,TREVA REID,TREVA REID,TREVA REID,TREVA REID,TREVA REID
01012_00054_000496,415800,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,415800,overvote,skipped,skipped,skipped,skipped
01012_00054_000289,415800,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,415800,skipped,skipped,skipped,skipped,skipped
01012_00054_000573,415800,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,415800,AARON CLAY,AARON CLAY,AARON CLAY,AARON CLAY,AARON CLAY
01012_00054_000277,415800,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,415800,TREVA REID,MARCIE HODGE,MARCHON TATMON,"ROBERT ""BOB"" JACKSON",AARON CLAY
01012_00054_000396,415800,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,415800,MARCIE HODGE,TREVA REID,"ROBERT ""BOB"" JACKSON",skipped,skipped
01005_00080_000684,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,MARCIE HODGE,TREVA REID,MARCHON TATMON,AARON CLAY,"ROBERT ""BOB"" JACKSON"
01005_00080_000672,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,MARCIE HODGE,skipped,skipped,skipped,skipped
01005_00080_000457,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,"ROBERT ""BOB"" JACKSON",AARON CLAY,MARCIE HODGE,TREVA REID,MARCHON TATMON
01005_00080_000209,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,TREVA REID,skipped,skipped,skipped,skipped
01005_00080_000072,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,TREVA REID,"ROBERT ""BOB"" JACKSON",skipped,skipped,skipped
01005_00080_000666,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,AARON CLAY,MARCHON TATMON,skipped,skipped,skipped
01005_00080_000445,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,TREVA REID,MARCIE HODGE,"ROBERT ""BOB"" JACKSON",MARCHON TATMON,AARON CLAY
01005_00080_000439,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,AARON CLAY,MARCIE HODGE,TREVA REID,"ROBERT ""BOB"" JACKSON",skipped
01005_00080_000336,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,"ROBERT ""BOB"" JACKSON",skipped,skipped,skipped,skipped
01005_00080_000215,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,TREVA REID,"ROBERT ""BOB"" JACKSON",MARCIE HODGE,MARCHON TATMON,AARON CLAY
01005_00080_000012,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,TREVA REID,AARON CLAY,MARCHON TATMON,MARCIE HODGE,"ROBERT ""BOB"" JACKSON"
01005_00080_000729,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,TREVA REID,"ROBERT ""BOB"" JACKSON",MARCIE HODGE,MARCHON TATMON,AARON CLAY
01005_00080_000723,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,TREVA REID,MARCIE HODGE,MARCHON TATMON,AARON CLAY,"ROBERT ""BOB"" JACKSON"
01005_00080_000589,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,skipped,skipped,skipped,skipped,skipped
01005_00080_000498,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,"ROBERT ""BOB"" JACKSON",skipped,skipped,skipped,skipped
01005_00080_000388,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,MARCHON TATMON,"ROBERT ""BOB"" JACKSON",AARON CLAY,MARCIE HODGE,TREVA REID
01005_00080_000300,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,"ROBERT ""BOB"" JACKSON",MARCIE HODGE,TREVA REID,skipped,skipped
01005_00080_000191,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,MARCIE HODGE,skipped,skipped,skipped,skipped
01005_00080_000060,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,TREVA REID,AARON CLAY,MARCIE HODGE,"ROBERT ""BOB"" JACKSON",MARCHON TATMON
01005_00080_000024,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,AARON CLAY,skipped,skipped,skipped,skipped
01005_00080_000747,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,AARON CLAY,TREVA REID,MARCHON TATMON,MARCIE HODGE,"ROBERT ""BOB"" JACKSON"
01005_00080_000735,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,TREVA REID,skipped,skipped,skipped,skipped
01005_00080_000565,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,"ROBERT ""BOB"" JACKSON",skipped,skipped,skipped,skipped
01005_00080_000559,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,TREVA REID,"ROBERT ""BOB"" JACKSON",MARCIE HODGE,skipped,skipped
01005_00080_000553,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,AARON CLAY,MARCIE HODGE,TREVA REID,MARCHON TATMON,"ROBERT ""BOB"" JACKSON"
01005_00080_000415,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,TREVA REID,"ROBERT ""BOB"" JACKSON",AARON CLAY,MARCIE HODGE,MARCHON TATMON
01005_00080_000412,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,TREVA REID,MARCIE HODGE,skipped,skipped,skipped
01005_00080_000348,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,"ROBERT ""BOB"" JACKSON",TREVA REID,MARCIE HODGE,MARCHON TATMON,AARON CLAY
01005_00080_000263,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,MARCIE HODGE,TREVA REID,"ROBERT ""BOB"" JACKSON",AARON CLAY,MARCHON TATMON
01005_00080_000203,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,"ROBERT ""BOB"" JACKSON",MARCIE HODGE,AARON CLAY,TREVA REID,skipped
01005_00080_000168,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,MARCIE HODGE,AARON CLAY,MARCHON TATMON,TREVA REID,"ROBERT ""BOB"" JACKSON"
01005_00080_000084,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,AARON CLAY,MARCHON TATMON,skipped,skipped,skipped
01005_00080_000042,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,TREVA REID,AARON CLAY,MARCHON TATMON,MARCIE HODGE,"ROBERT ""BOB"" JACKSON"
01005_00080_000660,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,AARON CLAY,MARCIE HODGE,TREVA REID,MARCHON TATMON,"ROBERT ""BOB"" JACKSON"
01005_00080_000654,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,"ROBERT ""BOB"" JACKSON",AARON CLAY,MARCHON TATMON,MARCIE HODGE,TREVA REID
01005_00080_000648,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,TREVA REID,skipped,skipped,skipped,skipped
01005_00080_000513,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,TREVA REID,MARCIE HODGE,"ROBERT ""BOB"" JACKSON",MARCHON TATMON,AARON CLAY
01005_00080_000427,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,TREVA REID,"ROBERT ""BOB"" JACKSON",MARCIE HODGE,skipped,skipped
01005_00080_000306,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,"ROBERT ""BOB"" JACKSON",skipped,skipped,skipped,skipped
01005_00080_000197,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,TREVA REID,AARON CLAY,MARCHON TATMON,MARCIE HODGE,"ROBERT ""BOB"" JACKSON"
01005_00080_000132,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,AARON CLAY,"ROBERT ""BOB"" JACKSON",MARCIE HODGE,TREVA REID,MARCHON TATMON
01005_00080_000030,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,AARON CLAY,MARCIE HODGE,MARCHON TATMON,TREVA REID,"ROBERT ""BOB"" JACKSON"
01005_00080_000717,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,TREVA REID,AARON CLAY,MARCIE HODGE,"ROBERT ""BOB"" JACKSON",MARCHON TATMON
01005_00080_000714,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,AARON CLAY,MARCIE HODGE,TREVA REID,MARCHON TATMON,"ROBERT ""BOB"" JACKSON"
01005_00080_000486,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,TREVA REID,MARCHON TATMON,MARCIE HODGE,AARON CLAY,"ROBERT ""BOB"" JACKSON"
01005_00080_000376,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,TREVA REID,MARCIE HODGE,MARCHON TATMON,AARON CLAY,"ROBERT ""BOB"" JACKSON"
01005_00080_000293,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,skipped,skipped,skipped,skipped,skipped
01005_00080_000227,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,TREVA REID,AARON CLAY,MARCIE HODGE,MARCHON TATMON,"ROBERT ""BOB"" JACKSON"
01005_00080_000096,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,TREVA REID,skipped,skipped,skipped,skipped
01005_00080_000036,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,TREVA REID,MARCIE HODGE,"ROBERT ""BOB"" JACKSON",skipped,skipped
01005_00080_000642,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,TREVA REID,skipped,skipped,skipped,skipped
01005_00080_000463,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,AARON CLAY,TREVA REID,MARCHON TATMON,MARCIE HODGE,"ROBERT ""BOB"" JACKSON"
01005_00080_000360,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,MARCHON TATMON,TREVA REID,MARCIE HODGE,AARON CLAY,"ROBERT ""BOB"" JACKSON"
01005_00080_000018,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,TREVA REID,AARON CLAY,MARCHON TATMON,MARCIE HODGE,"ROBERT ""BOB"" JACKSON"
01005_00080_000765,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,"ROBERT ""BOB"" JACKSON",skipped,skipped,skipped,skipped
01005_00080_000624,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,skipped,AARON CLAY,TREVA REID,MARCIE HODGE,MARCHON TATMON
01005_00080_000507,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,AARON CLAY,TREVA REID,"ROBERT ""BOB"" JACKSON",MARCIE HODGE,MARCHON TATMON
01005_00080_000370,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,"ROBERT ""BOB"" JACKSON",skipped,skipped,skipped,skipped
01005_00080_000364,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,MARCIE HODGE,TREVA REID,AARON CLAY,"ROBERT ""BOB"" JACKSON",MARCHON TATMON
01005_00080_000287,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,AARON CLAY,TREVA REID,skipped,skipped,skipped
01005_00080_000150,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,TREVA REID,"ROBERT ""BOB"" JACKSON",MARCIE HODGE,MARCHON TATMON,AARON CLAY
01005_00080_000753,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,TREVA REID,"ROBERT ""BOB"" JACKSON",MARCIE HODGE,AARON CLAY,MARCHON TATMON
01005_00080_000595,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,MARCHON TATMON,TREVA REID,MARCIE HODGE,AARON CLAY,"ROBERT ""BOB"" JACKSON"
01005_00080_000342,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,"ROBERT ""BOB"" JACKSON",skipped,skipped,skipped,skipped
01005_00080_000174,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,AARON CLAY,MARCHON TATMON,TREVA REID,"ROBERT ""BOB"" JACKSON",MARCIE HODGE
01005_00080_000048,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,TREVA REID,"ROBERT ""BOB"" JACKSON",MARCIE HODGE,AARON CLAY,MARCHON TATMON
01005_00080_000702,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,skipped,skipped,skipped,skipped,skipped
01005_00080_000696,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,"ROBERT ""BOB"" JACKSON",AARON CLAY,MARCHON TATMON,TREVA REID,MARCIE HODGE
01005_00080_000636,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,TREVA REID,skipped,skipped,skipped,skipped
01005_00080_000525,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,TREVA REID,AARON CLAY,"ROBERT ""BOB"" JACKSON",MARCIE HODGE,MARCHON TATMON
01005_00080_000519,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,MARCIE HODGE,AARON CLAY,MARCHON TATMON,"ROBERT ""BOB"" JACKSON",TREVA REID
01005_00080_000406,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,TREVA REID,AARON CLAY,MARCHON TATMON,MARCIE HODGE,"ROBERT ""BOB"" JACKSON"
01005_00080_000400,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,MARCIE HODGE,"ROBERT ""BOB"" JACKSON",TREVA REID,AARON CLAY,MARCHON TATMON
01005_00080_000320,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,TREVA REID,"ROBERT ""BOB"" JACKSON",AARON CLAY,MARCHON TATMON,MARCIE HODGE
01005_00080_000245,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,TREVA REID,skipped,skipped,skipped,skipped
01005_00080_000156,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,MARCIE HODGE,TREVA REID,MARCHON TATMON,skipped,skipped
01005_00080_000618,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,AARON CLAY,MARCHON TATMON,MARCIE HODGE,"ROBERT ""BOB"" JACKSON",TREVA REID
01005_00080_000275,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,MARCHON TATMON,MARCIE HODGE,AARON CLAY,skipped,skipped
01005_00080_000180,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,"ROBERT ""BOB"" JACKSON",TREVA REID,AARON CLAY,MARCHON TATMON,MARCIE HODGE
01005_00080_000541,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,"ROBERT ""BOB"" JACKSON",MARCHON TATMON,skipped,skipped,skipped
01005_00080_000535,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,TREVA REID,AARON CLAY,MARCIE HODGE,MARCHON TATMON,"ROBERT ""BOB"" JACKSON"
01005_00080_000529,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,TREVA REID,AARON CLAY,MARCHON TATMON,"ROBERT ""BOB"" JACKSON",MARCIE HODGE
01005_00080_000312,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,"ROBERT ""BOB"" JACKSON",skipped,skipped,skipped,skipped
01005_00080_000239,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,AARON CLAY,MARCIE HODGE,MARCHON TATMON,TREVA REID,"ROBERT ""BOB"" JACKSON"
01005_00080_000577,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,MARCHON TATMON,skipped,skipped,skipped,skipped
01005_00080_000571,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,skipped,skipped,skipped,skipped,"ROBERT ""BOB"" JACKSON"
01005_00080_000251,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,skipped,skipped,AARON CLAY,skipped,skipped
01005_00080_000144,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,TREVA REID,MARCIE HODGE,AARON CLAY,MARCHON TATMON,"ROBERT ""BOB"" JACKSON"
01005_00080_000607,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,AARON CLAY,"ROBERT ""BOB"" JACKSON",MARCHON TATMON,TREVA REID,MARCIE HODGE
01005_00080_000394,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,MARCIE HODGE,TREVA REID,AARON CLAY,MARCHON TATMON,"ROBERT ""BOB"" JACKSON"
01005_00080_000233,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,TREVA REID,skipped,skipped,skipped,skipped
01005_00080_000583,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,"ROBERT ""BOB"" JACKSON",skipped,skipped,skipped,skipped
01005_00080_000421,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,MARCHON TATMON,MARCIE HODGE,TREVA REID,AARON CLAY,"ROBERT ""BOB"" JACKSON"
01005_00080_000006,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,"ROBERT ""BOB"" JACKSON",MARCIE HODGE,Write-in,AARON CLAY,MARCHON TATMON
01005_00080_000678,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,"ROBERT ""BOB"" JACKSON",AARON CLAY,MARCIE HODGE,MARCIE HODGE,TREVA REID
01005_00080_000708,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,"ROBERT ""BOB"" JACKSON",AARON CLAY,TREVA REID,MARCHON TATMON,"ROBERT ""BOB"" JACKSON"
01005_00080_000257,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,MARCIE HODGE,skipped,skipped,skipped,skipped
01005_00080_000054,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,"ROBERT ""BOB"" JACKSON","ROBERT ""BOB"" JACKSON","ROBERT ""BOB"" JACKSON","ROBERT ""BOB"" JACKSON","ROBERT ""BOB"" JACKSON"
01005_00080_000630,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,AARON CLAY,overvote,overvote,skipped,skipped
01005_00080_000433,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,AARON CLAY,"ROBERT ""BOB"" JACKSON",TREVA REID,MARCIE HODGE,Write-in
01005_00080_000162,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,skipped,skipped,skipped,skipped,skipped
01005_00080_000281,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,"ROBERT ""BOB"" JACKSON","ROBERT ""BOB"" JACKSON","ROBERT ""BOB"" JACKSON","ROBERT ""BOB"" JACKSON","ROBERT ""BOB"" JACKSON"
01005_00080_000102,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,overvote,AARON CLAY,TREVA REID,"ROBERT ""BOB"" JACKSON",skipped
01005_00080_000759,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,AARON CLAY,TREVA REID,MARCIE HODGE,"ROBERT ""BOB"" JACKSON",overvote
01005_00080_000601,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,MARCIE HODGE,MARCHON TATMON,MARCIE HODGE,MARCIE HODGE,TREVA REID
01005_00080_000316,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,overvote,skipped,skipped,skipped,skipped
01005_00080_000123,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,TREVA REID,TREVA REID,TREVA REID,TREVA REID,TREVA REID
01005_00080_000741,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,"ROBERT ""BOB"" JACKSON",TREVA REID,AARON CLAY,MARCIE HODGE,MARCHON TATMON
01005_00080_000330,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,overvote,skipped,skipped,skipped,skipped
01005_00080_000114,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,TREVA REID,TREVA REID,TREVA REID,TREVA REID,TREVA REID
01005_00080_000690,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,AARON CLAY,MARCHON TATMON,TREVA REID,overvote,Write-in
01005_00080_000363,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,MARCHON TATMON,skipped,skipped,skipped,skipped
01005_00080_000353,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,TREVA REID,TREVA REID,TREVA REID,TREVA REID,TREVA REID
01005_00080_000221,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,TREVA REID,TREVA REID,TREVA REID,TREVA REID,TREVA REID
01005_00080_000382,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,TREVA REID,skipped,MARCIE HODGE,"ROBERT ""BOB"" JACKSON",overvote
01005_00080_000066,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,skipped,skipped,skipped,skipped,skipped
01005_00080_000492,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,"ROBERT ""BOB"" JACKSON",MARCIE HODGE,"ROBERT ""BOB"" JACKSON","ROBERT ""BOB"" JACKSON",MARCIE HODGE
01005_00080_000090,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,TREVA REID,AARON CLAY,MARCHON TATMON,MARCIE HODGE,"ROBERT ""BOB"" JACKSON"
01005_00080_000474,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,TREVA REID,AARON CLAY,skipped,skipped,skipped
01005_00080_000138,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,AARON CLAY,MARCHON TATMON,"ROBERT ""BOB"" JACKSON",MARCIE HODGE,TREVA REID
01005_00080_000451,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,MARCHON TATMON,MARCIE HODGE,TREVA REID,Write-in,skipped
01005_00080_000078,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,"ROBERT ""BOB"" JACKSON",AARON CLAY,MARCIE HODGE,TREVA REID,MARCHON TATMON
01005_00080_000480,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,AARON CLAY,skipped,skipped,skipped,skipped
01005_00080_000120,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,TREVA REID,skipped,skipped,skipped,skipped
01005_00080_000547,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,MARCIE HODGE,TREVA REID,"ROBERT ""BOB"" JACKSON",AARON CLAY,MARCHON TATMON
01005_00080_000108,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,MARCHON TATMON,"ROBERT ""BOB"" JACKSON",AARON CLAY,MARCIE HODGE,TREVA REID
01005_00080_000186,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,"ROBERT ""BOB"" JACKSON",AARON CLAY,TREVA REID,MARCHON TATMON,Write-in
01005_00080_000266,361500,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,361500,"ROBERT ""BOB"" JACKSON","ROBERT ""BOB"" JACKSON","ROBERT ""BOB"" JACKSON","ROBERT ""BOB"" JACKSON","ROBERT ""BOB"" JACKSON"
01013_00112_000394,410600,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,410600,"ROBERT ""BOB"" JACKSON",MARCIE HODGE,AARON CLAY,TREVA REID,MARCHON TATMON
01013_00112_000387,410600,BT30,Vote by Mail,Election Office,AC Transit District,TRANSIT DISTRICTS 1,410600,MARCIE HODGE,skipped,skipped,skipped,skipped
