,0,1,2,3,4,5,6,7
476,2,,,,,,,
477,2,,,,,,,
478,2,,,,,,,
479,2,,,,,,,
480,2,,,,,,,
481,2,,,,,,,
482,2,,,,,,,
483,2,,,,,,,
484,2,,,,,,,
485,2,,,,,,,
486,2,,,,,,,
487,2,,,,,,,
488,2,,,,,,,
489,2,,,,,,,
490,2,,,,,,,
491,2,,,,,,,
492,2,,,,,,,
493,2,,,,,,,
494,2,,,,,,,
495,2,,,,,,,
496,2,,,,,,,
497,2,,,,,,,
498,2,,,,,,,
499,2,,,,,,,
500,2,,,,,,,
501,2,,,,,,,
502,2,,,,,,,
503,2,,,,,,,
504,2,,,,,,,
505,2,,,,,,,
506,2,,,,,,,
507,2,,,,,,,
508,2,,,,,,,
509,2,,,,,,,
510,2,,,,,,,
511,2,,,,,,,
512,2,,,,,,,
513,2,,,,,,,
514,2,,,,,,,
515,2,,,,,,,
516,2,,,,,,,
517,2,,,,,,,
518,2,,,,,,,
519,2,,,,,,,
520,2,,,,,,,
521,2,,,,,,,
522,2,,,,,,,
523,2,,,,,,,
524,2,,,,,,,
525,2,,,,,,,
526,2,,,,,,,
527,2,,,,,,,
528,2,,,,,,,
529,2,,,,,,,
530,1,6.0,,,,,,
531,1,6.0,,,,,,
532,1,6.0,,,,,,
533,1,6.0,,,,,,
534,1,,,,,,,
535,1,,,,,,,
536,1,,,,,,,
537,1,,,,,,,
538,1,,,,,,,
539,1,,,,,,,
540,1,,,,,,,
541,1,,,,,,,
542,1,,,,,,,
543,1,,,,,,,
544,1,,,,,,,
545,2,6.0,,,,,,
546,2,6.0,,,,,,
547,2,6.0,,,,,,
548,2,6.0,,,,,,
549,2,6.0,,,,,,
550,2,6.0,,,,,,
551,2,6.0,,,,,,
552,2,6.0,,,,,,
553,2,6.0,,,,,,
554,2,6.0,,,,,,
555,2,6.0,,,,,,
556,2,6.0,,,,,,
557,2,6.0,,,,,,
558,2,6.0,,,,,,
559,2,0.0,,,,,,
560,2,0.0,,,,,,
561,2,0.0,,,,,,
562,2,0.0,,,,,,
563,2,0.0,,,,,,
564,2,0.0,,,,,,
565,2,0.0,,,,,,
566,2,0.0,,,,,,
567,2,0.0,,,,,,
568,2,0.0,,,,,,
569,2,0.0,,,,,,
570,2,0.0,,,,,,
571,2,0.0,,,,,,
572,2,0.0,,,,,,
573,2,0.0,,,,,,
574,2,0.0,,,,,,
575,2,0.0,,,,,,
576,2,0.0,,,,,,
577,2,0.0,,,,,,
578,2,0.0,,,,,,
579,2,0.0,,,,,,
580,2,0.0,,,,,,
581,2,0.0,,,,,,
582,2,0.0,,,,,,
583,2,0.0,,,,,,
584,2,0.0,,,,,,
585,2,0.0,,,,,,
586,2,0.0,,,,,,
587,2,0.0,,,,,,
588,2,0.0,,,,,,
589,2,0.0,,,,,,
590,2,0.0,,,,,,
591,2,0.0,,,,,,
592,2,0.0,,,,,,
593,2,0.0,,,,,,
594,2,0.0,,,,,,
595,2,0.0,,,,,,
596,2,0.0,,,,,,
597,2,0.0,,,,,,
598,2,0.0,,,,,,
599,2,0.0,,,,,,
600,2,0.0,,,,,,
601,2,0.0,,,,,,
602,2,0.0,,,,,,
603,2,0.0,,,,,,
604,2,0.0,6.0,,,,,
605,2,0.0,6.0,,,,,
606,2,0.0,6.0,,,,,
607,2,0.0,6.0,,,,,
608,2,0.0,6.0,,,,,
609,2,0.0,6.0,,,,,
610,2,0.0,6.0,,,,,
611,2,0.0,6.0,,,,,
612,2,0.0,6.0,,,,,
613,2,0.0,6.0,,,,,
614,2,0.0,6.0,,,,,
615,2,0.0,6.0,,,,,
616,2,0.0,6.0,,,,,
617,2,0.0,6.0,,,,,
618,2,0.0,6.0,,,,,
619,2,0.0,6.0,,,,,
620,2,0.0,6.0,,,,,
621,2,0.0,6.0,,,,,
622,2,0.0,6.0,,,,,
623,2,0.0,6.0,,,,,
624,2,0.0,6.0,,,,,
625,4,,,,,,,
626,4,,,,,,,
627,4,,,,,,,
628,4,,,,,,,
629,4,,,,,,,
630,4,,,,,,,
631,4,,,,,,,
632,4,,,,,,,
633,4,,,,,,,
634,4,,,,,,,
635,4,,,,,,,
636,4,,,,,,,
637,4,,,,,,,
638,2,3.0,0.0,,,,,
639,2,3.0,0.0,,,,,
640,2,3.0,0.0,,,,,
641,2,3.0,0.0,,,,,
642,2,3.0,0.0,,,,,
643,2,3.0,0.0,,,,,
644,2,3.0,0.0,,,,,
645,2,3.0,0.0,,,,,
646,2,3.0,0.0,,,,,
647,2,3.0,0.0,,,,,
648,1,,,,,,,
649,1,,,,,,,
650,1,,,,,,,
651,1,,,,,,,
652,1,,,,,,,
653,1,,,,,,,
654,1,,,,,,,
655,1,,,,,,,
656,1,,,,,,,
657,1,,,,,,,
658,1,,,,,,,
659,1,,,,,,,
660,1,,,,,,,
661,1,,,,,,,
662,1,,,,,,,
663,1,,,,,,,
664,1,,,,,,,
665,1,,,,,,,
666,1,,,,,,,
667,1,,,,,,,
668,1,,,,,,,
669,1,,,,,,,
670,1,,,,,,,
671,1,,,,,,,
672,1,,,,,,,
673,1,,,,,,,
674,1,,,,,,,
675,1,,,,,,,
676,1,,,,,,,
677,1,,,,,,,
678,1,,,,,,,
679,1,,,,,,,
680,1,,,,,,,
681,1,,,,,,,
682,1,,,,,,,
683,1,,,,,,,
684,1,,,,,,,
685,1,,,,,,,
686,1,,,,,,,
687,1,,,,,,,
688,1,,,,,,,
689,5,2.0,3.0,,,,,
690,5,2.0,3.0,,,,,
691,6,,,,,,,
692,6,,,,,,,
693,1,6.0,2.0,,,,,
694,1,6.0,2.0,,,,,
695,1,6.0,2.0,,,,,
696,5,,,,,,,
697,5,,,,,,,
698,5,,,,,,,
722,2,0.0,5.0,,,,,
723,2,0.0,5.0,,,,,
724,2,0.0,5.0,,,,,
725,2,0.0,5.0,,,,,
726,2,0.0,5.0,,,,,
727,2,0.0,5.0,,,,,
728,2,0.0,5.0,,,,,
729,2,0.0,5.0,,,,,
730,2,0.0,5.0,,,,,
731,2,0.0,5.0,,,,,
732,2,0.0,5.0,,,,,
733,2,0.0,5.0,,,,,
734,2,0.0,5.0,,,,,
735,2,3.0,5.0,,,,,
736,2,3.0,5.0,,,,,
737,2,3.0,5.0,,,,,
738,2,3.0,5.0,,,,,
739,1,5.0,2.0,,,,,
740,1,3.0,6.0,,,,,
741,1,3.0,6.0,,,,,
742,2,0.0,3.0,,,,,
743,2,0.0,3.0,,,,,
744,2,0.0,3.0,,,,,
745,2,0.0,3.0,,,,,
746,2,0.0,3.0,,,,,
747,2,0.0,3.0,,,,,
748,2,0.0,3.0,,,,,
749,2,0.0,3.0,,,,,
750,2,0.0,3.0,,,,,
751,2,0.0,3.0,,,,,
752,2,0.0,3.0,,,,,
753,2,0.0,3.0,,,,,
754,2,0.0,3.0,,,,,
755,2,0.0,1.0,,,,,
756,2,0.0,1.0,,,,,
757,2,0.0,1.0,,,,,
758,2,0.0,1.0,,,,,
759,2,0.0,1.0,,,,,
760,2,0.0,1.0,,,,,
761,2,0.0,1.0,,,,,
762,2,0.0,1.0,,,,,
763,2,0.0,1.0,,,,,
764,2,0.0,1.0,,,,,
765,2,6.0,0.0,,,,,
766,2,6.0,0.0,,,,,
767,2,6.0,0.0,,,,,
768,2,6.0,0.0,,,,,
769,2,6.0,0.0,,,,,
770,2,6.0,0.0,,,,,
771,2,6.0,0.0,,,,,
772,2,6.0,0.0,,,,,
773,2,6.0,0.0,,,,,
774,2,6.0,0.0,,,,,
775,2,6.0,0.0,,,,,
776,2,6.0,0.0,,,,,
777,2,3.0,6.0,,,,,
778,2,3.0,6.0,,,,,
779,2,3.0,6.0,,,,,
780,2,3.0,6.0,,,,,
781,2,3.0,6.0,,,,,
782,2,3.0,6.0,,,,,
783,2,3.0,6.0,,,,,
784,2,3.0,6.0,,,,,
785,2,3.0,6.0,,,,,
786,2,3.0,6.0,,,,,
787,2,3.0,6.0,,,,,
788,2,3.0,6.0,,,,,
789,2,3.0,6.0,,,,,
790,2,3.0,6.0,,,,,
791,1,2.0,,,,,,
792,1,2.0,,,,,,
793,1,2.0,,,,,,
794,1,2.0,,,,,,
795,1,2.0,,,,,,
796,1,2.0,,,,,,
797,1,2.0,,,,,,
798,1,2.0,,,,,,
799,3,2.0,6.0,,,,,
800,5,0.0,2.0,,,,,
801,3,,,,,,,
802,1,5.0,3.0,,,,,
803,1,5.0,0.0,,,,,
804,1,5.0,0.0,,,,,
805,0,,,,,,,
806,0,,,,,,,
807,0,,,,,,,
808,0,,,,,,,
809,0,,,,,,,
810,0,,,,,,,
811,0,,,,,,,
812,2,1.0,3.0,,,,,
813,2,1.0,3.0,,,,,
814,2,1.0,3.0,,,,,
815,2,1.0,3.0,,,,,
816,2,1.0,3.0,,,,,
817,2,1.0,3.0,,,,,
818,2,1.0,3.0,,,,,
819,2,1.0,3.0,,,,,
820,2,5.0,,,,,,
821,2,5.0,,,,,,
822,2,5.0,,,,,,
823,2,5.0,,,,,,
824,2,5.0,,,,,,
825,2,5.0,,,,,,
826,2,5.0,,,,,,
827,2,5.0,,,,,,
828,2,5.0,,,,,,
829,2,5.0,,,,,,
830,2,5.0,,,,,,
831,2,5.0,,,,,,
832,2,5.0,,,,,,
833,2,5.0,,,,,,
834,2,5.0,,,,,,
835,1,5.0,,,,,,
836,1,5.0,,,,,,
837,1,5.0,,,,,,
838,1,5.0,,,,,,
839,1,5.0,,,,,,
840,1,5.0,,,,,,
841,1,5.0,,,,,,
842,1,5.0,,,,,,
843,1,5.0,4.0,,,,,
844,0,1.0,2.0,,,,,
845,0,1.0,2.0,,,,,
846,3,6.0,5.0,,,,,
847,3,6.0,5.0,,,,,
848,2,1.0,,,,,,
849,2,1.0,,,,,,
850,2,1.0,,,,,,
851,2,1.0,,,,,,
852,2,1.0,,,,,,
853,2,1.0,,,,,,
854,2,1.0,,,,,,
855,2,1.0,,,,,,
856,2,1.0,,,,,,
857,2,1.0,,,,,,
858,2,1.0,,,,,,
859,2,1.0,,,,,,
860,2,1.0,,,,,,
861,2,1.0,,,,,,
862,2,1.0,,,,,,
863,2,1.0,,,,,,
864,2,1.0,,,,,,
865,2,1.0,,,,,,
866,2,1.0,,,,,,
867,1,3.0,,,,,,
868,1,3.0,,,,,,
869,2,6.0,1.0,,,,,
870,2,6.0,1.0,,,,,
871,2,6.0,1.0,,,,,
872,2,6.0,1.0,,,,,
873,2,6.0,1.0,,,,,
874,1,7.0,3.0,,,,,
875,0,,,,,,,
876,0,,,,,,,
877,0,,,,,,,
878,0,,,,,,,
879,0,,,,,,,
880,0,,,,,,,
881,0,,,,,,,
882,0,,,,,,,
883,0,,,,,,,
884,0,,,,,,,
885,0,,,,,,,
886,0,,,,,,,
887,0,,,,,,,
888,0,,,,,,,
889,0,,,,,,,
890,0,,,,,,,
891,0,,,,,,,
892,0,,,,,,,
893,0,,,,,,,
894,0,,,,,,,
895,0,,,,,,,
896,0,,,,,,,
897,0,,,,,,,
898,0,,,,,,,
899,0,,,,,,,
900,0,,,,,,,
901,0,,,,,,,
902,0,,,,,,,
903,0,,,,,,,
904,0,,,,,,,
905,0,,,,,,,
906,0,,,,,,,
907,0,,,,,,,
908,0,,,,,,,
909,0,,,,,,,
910,0,,,,,,,
911,0,,,,,,,
912,0,,,,,,,
913,0,,,,,,,
914,0,,,,,,,
915,0,,,,,,,
916,0,,,,,,,
917,0,,,,,,,
918,0,,,,,,,
919,0,,,,,,,
920,0,,,,,,,
921,0,,,,,,,
922,0,,,,,,,
923,0,,,,,,,
924,0,,,,,,,
925,0,,,,,,,
926,0,,,,,,,
927,0,,,,,,,
928,2,,,,,,,
929,2,,,,,,,
930,2,,,,,,,
931,2,,,,,,,
932,2,,,,,,,
933,2,,,,,,,
934,2,,,,,,,
935,2,,,,,,,
936,2,,,,,,,
937,2,,,,,,,
938,2,,,,,,,
939,2,,,,,,,
940,2,,,,,,,
941,2,,,,,,,
942,2,,,,,,,
943,2,,,,,,,
944,2,,,,,,,
945,2,,,,,,,
946,2,,,,,,,
947,2,,,,,,,
948,2,,,,,,,
949,2,,,,,,,
950,2,,,,,,,
951,2,,,,,,,
952,2,,,,,,,
953,2,,,,,,,
954,2,,,,,,,
955,2,,,,,,,
956,2,,,,,,,
957,2,,,,,,,
958,2,,,,,,,
959,2,,,,,,,
960,2,,,,,,,
961,2,,,,,,,
962,2,,,,,,,
963,2,,,,,,,
964,2,,,,,,,
965,2,,,,,,,
966,2,,,,,,,
967,2,,,,,,,
968,2,,,,,,,
969,2,,,,,,,
970,2,,,,,,,
971,2,,,,,,,
972,2,,,,,,,
973,2,,,,,,,
974,2,,,,,,,
975,2,,,,,,,
976,2,,,,,,,
977,2,,,,,,,
978,2,,,,,,,
979,2,,,,,,,
980,2,,,,,,,
981,2,,,,,,,
982,2,,,,,,,
983,2,,,,,,,
984,2,,,,,,,
985,2,,,,,,,
986,2,,,,,,,
987,2,,,,,,,
988,2,,,,,,,
989,2,,,,,,,
990,2,,,,,,,
991,2,,,,,,,
992,2,,,,,,,
993,2,,,,,,,
994,2,,,,,,,
995,2,,,,,,,
996,2,,,,,,,
997,2,,,,,,,
998,2,,,,,,,
999,2,,,,,,,
1000,2,,,,,,,
1001,2,,,,,,,
1002,2,,,,,,,
1003,2,,,,,,,
1004,2,,,,,,,
1005,2,,,,,,,
1006,2,,,,,,,
1007,2,,,,,,,
1008,2,,,,,,,
1009,2,,,,,,,
1010,2,,,,,,,
1011,2,,,,,,,
1012,2,,,,,,,
1013,2,,,,,,,
1014,2,,,,,,,
1015,2,,,,,,,
1016,2,,,,,,,
1017,2,,,,,,,
1018,2,,,,,,,
1019,2,,,,,,,
1020,2,,,,,,,
1021,2,,,,,,,
1022,2,,,,,,,
1023,2,,,,,,,
1024,2,,,,,,,
1025,2,,,,,,,
1026,2,,,,,,,
1027,2,,,,,,,
1028,2,,,,,,,
1029,2,,,,,,,
1030,2,,,,,,,
1031,2,,,,,,,
1032,2,,,,,,,
1033,2,,,,,,,
1034,2,,,,,,,
1035,2,,,,,,,
1036,2,,,,,,,
1037,2,,,,,,,
1038,2,,,,,,,
1039,2,,,,,,,
1040,2,,,,,,,
1041,2,,,,,,,
1042,2,,,,,,,
1043,2,,,,,,,
1044,2,,,,,,,
1045,2,,,,,,,
1046,2,,,,,,,
1047,2,,,,,,,
1048,2,,,,,,,
1049,2,,,,,,,
1050,2,,,,,,,
1051,2,,,,,,,
1052,2,,,,,,,
1053,2,,,,,,,
1054,2,,,,,,,
1055,2,,,,,,,
1056,2,,,,,,,
1057,2,,,,,,,
1058,2,,,,,,,
1059,2,,,,,,,
1060,2,,,,,,,
1061,2,,,,,,,
1062,2,,,,,,,
1063,2,,,,,,,
1064,2,,,,,,,
1065,2,,,,,,,
1066,2,5.0,,,,,,
1067,2,5.0,,,,,,
1068,2,5.0,,,,,,
1069,2,5.0,,,,,,
1070,2,5.0,,,,,,
1071,2,5.0,,,,,,
1072,2,5.0,,,,,,
1073,2,5.0,,,,,,
1074,2,5.0,,,,,,
1075,2,5.0,,,,,,
1076,2,1.0,5.0,,,,,
1077,2,1.0,5.0,,,,,
1078,2,1.0,5.0,,,,,
1079,2,1.0,5.0,,,,,
1080,2,1.0,5.0,,,,,
1081,2,6.0,5.0,,,,,
1082,2,6.0,5.0,,,,,
1083,2,6.0,5.0,,,,,
1084,2,6.0,5.0,,,,,
1085,2,5.0,1.0,,,,,
1086,2,5.0,1.0,,,,,
1087,1,0.0,,,,,,
1088,1,0.0,,,,,,
1089,1,0.0,,,,,,
1090,1,0.0,,,,,,
1091,1,0.0,,,,,,
1092,1,0.0,,,,,,
1093,5,1.0,,,,,,
1094,5,1.0,,,,,,
1095,5,1.0,,,,,,
1096,1,5.0,,,,,,
1097,1,5.0,,,,,,
1098,1,5.0,,,,,,
1099,1,5.0,,,,,,
1100,2,7.0,3.0,,,,,
1101,0,,,,,,,
1102,0,,,,,,,
1103,0,,,,,,,
1104,0,,,,,,,
1105,0,,,,,,,
1106,0,,,,,,,
1147,2,,,,,,,
1148,2,,,,,,,
1149,1,,,,,,,
1150,1,,,,,,,
1151,1,,,,,,,
1152,1,,,,,,,
1153,1,,,,,,,
1154,1,,,,,,,
1155,1,,,,,,,
1156,1,,,,,,,
1157,1,,,,,,,
1158,1,,,,,,,
1159,1,,,,,,,
1160,1,,,,,,,
1161,1,,,,,,,
1162,1,,,,,,,
1163,1,,,,,,,
1164,1,,,,,,,
1165,2,3.0,,,,,,
1166,2,3.0,,,,,,
1167,2,3.0,,,,,,
1168,2,3.0,,,,,,
1169,2,3.0,,,,,,
1170,2,3.0,,,,,,
1171,2,3.0,,,,,,
1172,2,3.0,,,,,,
1173,2,0.0,,,,,,
1174,2,0.0,,,,,,
1175,2,0.0,,,,,,
1176,2,0.0,,,,,,
