,1,2,3,4,5,6,7,8
67,2.0,1.0,5.0,4.0,8.0,6.0,7.0,3.0
68,4.0,6.0,8.0,5.0,2.0,1.0,3.0,7.0
69,6.0,3.0,4.0,5.0,8.0,2.0,7.0,1.0
70,2.0,4.0,5.0,6.0,8.0,1.0,3.0,7.0
71,6.0,5.0,3.0,2.0,4.0,8.0,1.0,7.0
72,6.0,2.0,4.0,3.0,8.0,7.0,1.0,5.0
73,6.0,4.0,2.0,5.0,8.0,7.0,1.0,3.0
74,7.0,2.0,5.0,4.0,3.0,1.0,8.0,6.0
75,2.0,7.0,6.0,4.0,5.0,3.0,8.0,1.0
76,6.0,2.0,1.0,8.0,4.0,7.0,3.0,5.0
77,7.0,5.0,2.0,8.0,1.0,4.0,3.0,6.0
78,6.0,8.0,4.0,3.0,1.0,5.0,7.0,2.0
79,2.0,6.0,4.0,5.0,1.0,8.0,7.0,3.0
80,7.0,2.0,5.0,6.0,1.0,8.0,3.0,4.0
81,4.0,6.0,5.0,8.0,3.0,2.0,7.0,1.0
82,8.0,2.0,5.0,6.0,1.0,3.0,4.0,7.0
83,5.0,7.0,6.0,3.0,2.0,4.0,8.0,1.0
84,7.0,2.0,8.0,6.0,1.0,3.0,4.0,5.0
85,6.0,5.0,3.0,4.0,1.0,2.0,8.0,7.0
86,4.0,5.0,2.0,1.0,7.0,6.0,3.0,8.0
87,7.0,6.0,2.0,5.0,3.0,4.0,1.0,8.0
88,4.0,6.0,7.0,2.0,8.0,1.0,5.0,3.0
89,6.0,5.0,7.0,8.0,4.0,3.0,1.0,2.0
90,6.0,7.0,2.0,8.0,1.0,3.0,5.0,4.0
91,4.0,6.0,8.0,2.0,5.0,7.0,1.0,3.0
92,6.0,4.0,5.0,8.0,7.0,2.0,1.0,3.0
93,1.0,2.0,5.0,7.0,3.0,6.0,8.0,4.0
94,7.0,5.0,8.0,4.0,1.0,6.0,2.0,3.0
95,2.0,6.0,5.0,4.0,7.0,1.0,3.0,8.0
96,6.0,5.0,7.0,4.0,1.0,8.0,2.0,3.0
97,2.0,3.0,4.0,1.0,8.0,7.0,6.0,5.0
98,7.0,2.0,5.0,4.0,6.0,8.0,1.0,3.0
99,5.0,4.0,8.0,7.0,6.0,1.0,3.0,2.0
100,2.0,7.0,8.0,1.0,5.0,4.0,3.0,6.0
101,6.0,7.0,4.0,8.0,5.0,2.0,1.0,3.0
102,4.0,6.0,8.0,2.0,3.0,5.0,7.0,1.0
103,4.0,5.0,3.0,1.0,7.0,2.0,6.0,8.0
104,4.0,1.0,2.0,5.0,7.0,3.0,6.0,8.0
105,8.0,6.0,4.0,3.0,1.0,5.0,7.0,2.0
106,2.0,6.0,4.0,5.0,3.0,7.0,8.0,1.0
107,1.0,5.0,8.0,6.0,3.0,4.0,7.0,2.0
108,4.0,3.0,2.0,7.0,6.0,1.0,5.0,8.0
109,2.0,4.0,5.0,6.0,8.0,7.0,1.0,3.0
110,2.0,6.0,7.0,1.0,8.0,4.0,5.0,3.0
111,7.0,2.0,6.0,5.0,4.0,1.0,8.0,3.0
112,8.0,4.0,2.0,3.0,1.0,6.0,7.0,5.0
113,4.0,8.0,6.0,1.0,3.0,7.0,5.0,2.0
114,5.0,1.0,6.0,4.0,8.0,7.0,2.0,3.0
115,6.0,4.0,8.0,2.0,5.0,1.0,3.0,7.0
116,4.0,6.0,8.0,2.0,1.0,5.0,3.0,7.0
117,2.0,3.0,4.0,1.0,7.0,8.0,5.0,6.0
118,1.0,8.0,4.0,5.0,3.0,2.0,6.0,7.0
119,2.0,4.0,8.0,6.0,3.0,1.0,7.0,5.0
120,5.0,6.0,2.0,7.0,1.0,3.0,8.0,4.0
121,4.0,8.0,6.0,3.0,7.0,1.0,2.0,5.0
122,8.0,4.0,2.0,3.0,6.0,7.0,1.0,5.0
123,8.0,4.0,2.0,5.0,1.0,7.0,3.0,6.0
124,4.0,6.0,8.0,2.0,3.0,7.0,1.0,5.0
