,0,1,2,3,4
4074,2,0.0,1.0,3.0,4.0
4075,2,0.0,1.0,3.0,4.0
4142,4,0.0,,,
4143,4,2.0,0.0,1.0,
4144,4,2.0,,,
4145,4,0.0,,,
4146,0,4.0,,,
4147,0,4.0,1.0,,
4148,0,4.0,,,
4150,2,,,,
4151,0,2.0,1.0,4.0,3.0
4152,4,0.0,,,
4153,0,4.0,2.0,,
4154,2,,,,
4155,4,0.0,,,
4156,0,2.0,3.0,1.0,4.0
4157,2,,,,
4158,1,2.0,0.0,,
4159,4,2.0,0.0,1.0,
4160,4,,,,
4161,4,,,,
4162,1,3.0,4.0,,
4163,2,,,,
4164,1,0.0,2.0,,
4165,0,1.0,4.0,2.0,3.0
4166,0,1.0,2.0,4.0,3.0
4168,4,,,,
4169,1,4.0,0.0,3.0,2.0
4170,2,,,,
4171,1,,,,
4172,4,,,,
4173,1,,,,
4174,3,4.0,1.0,2.0,
4176,4,,,,
4177,1,,,,
4178,2,1.0,3.0,,
4180,4,,,,
6159,2,1.0,,,
6161,1,,,,
6162,1,,,,
6163,0,2.0,1.0,3.0,4.0
6164,2,1.0,3.0,4.0,0.0
6165,1,,,,
6166,1,,,,
6167,1,3.0,,,
6168,0,4.0,2.0,1.0,3.0
6169,0,2.0,1.0,,
6170,2,,,,
6171,1,2.0,,,
6172,2,0.0,4.0,1.0,3.0
6173,0,4.0,2.0,1.0,3.0
6964,1,0.0,,,
6965,0,4.0,3.0,1.0,2.0
6966,1,,,,
6967,0,4.0,2.0,3.0,1.0
6968,1,,,,
6969,0,1.0,,,
8041,0,4.0,,,
8042,4,0.0,,,
10963,4,0.0,,,
10964,1,,,,
10967,4,0.0,,,
10968,0,4.0,1.0,,
10969,4,0.0,,,
10970,0,1.0,4.0,3.0,2.0
11151,1,0.0,3.0,4.0,
11152,0,,,,
11153,4,2.0,1.0,,
11154,2,0.0,1.0,3.0,
11155,0,4.0,,,
11156,0,,,,
11157,0,,,,
11159,4,0.0,,,
11160,4,0.0,1.0,,
11161,4,0.0,1.0,,
11163,0,4.0,1.0,2.0,3.0
11164,4,2.0,,,
11165,0,1.0,,,
11166,4,0.0,1.0,,
11167,4,2.0,,,
11964,0,4.0,3.0,,
11965,2,1.0,4.0,,
12513,0,4.0,1.0,,
12514,1,,,,
12515,4,2.0,,,
12516,0,2.0,1.0,,
12517,0,1.0,,,
12518,4,0.0,,,
12519,4,1.0,0.0,2.0,
13982,1,3.0,4.0,0.0,2.0
13983,0,2.0,4.0,3.0,1.0
13984,4,0.0,2.0,1.0,
13985,0,,,,
13986,2,,,,
13987,0,1.0,4.0,2.0,3.0
14329,1,4.0,3.0,2.0,0.0
14330,4,,,,
14331,4,2.0,0.0,1.0,
14332,4,0.0,1.0,2.0,3.0
14334,4,0.0,,,
14335,1,2.0,4.0,,
14336,2,1.0,,,
14337,4,,,,
14338,4,1.0,0.0,,
14339,4,1.0,2.0,0.0,3.0
14340,4,0.0,2.0,1.0,3.0
14603,1,0.0,,,
14604,1,0.0,,,
14605,1,0.0,,,
14606,4,0.0,,,
14607,1,0.0,,,
14608,1,0.0,,,
14609,4,0.0,,,
14610,1,0.0,,,
14611,1,0.0,,,
14613,0,,,,
14614,4,2.0,,,
14615,4,,,,
14616,2,0.0,1.0,4.0,3.0
14617,4,2.0,0.0,1.0,3.0
14618,1,,,,
14619,2,1.0,,,
14620,1,4.0,2.0,0.0,3.0
14621,4,0.0,1.0,2.0,3.0
14865,4,0.0,1.0,,
14866,4,,,,
14867,0,3.0,2.0,4.0,1.0
14868,4,1.0,,,
14869,4,,,,
14871,1,4.0,0.0,3.0,2.0
14873,4,0.0,,,
14874,4,,,,
14875,1,,,,
14876,0,1.0,4.0,2.0,
14877,2,,,,
14878,2,,,,
14879,2,4.0,,,
14880,4,0.0,,,
14881,1,2.0,0.0,3.0,4.0
14882,0,3.0,2.0,1.0,4.0
14883,3,2.0,,,
14884,0,4.0,,,
14885,0,1.0,3.0,4.0,2.0
14886,3,1.0,4.0,,
14888,4,,,,
14889,4,0.0,1.0,2.0,3.0
14890,0,,,,
15083,0,,,,
15084,1,,,,
15085,1,2.0,,,
15086,1,2.0,0.0,,
15087,2,0.0,1.0,3.0,4.0
15088,1,3.0,0.0,2.0,4.0
15273,2,1.0,,,
15274,0,,,,
15275,0,2.0,1.0,4.0,3.0
15276,0,,,,
15277,0,4.0,2.0,,
15278,0,,,,
15279,0,,,,
15591,2,,,,
15592,2,0.0,,,
15593,2,0.0,3.0,,
15594,1,0.0,2.0,4.0,3.0
15595,1,2.0,0.0,4.0,
15596,0,,,,
15742,2,,,,
15743,4,,,,
15744,4,0.0,,,
15745,0,2.0,4.0,3.0,1.0
15833,0,1.0,3.0,2.0,4.0
15834,0,3.0,2.0,1.0,4.0
15835,2,1.0,0.0,3.0,4.0
15836,1,,,,
15837,1,3.0,4.0,0.0,2.0
15838,1,,,,
15839,1,2.0,,,
15840,4,1.0,,,
15852,1,0.0,2.0,,
15853,0,2.0,1.0,3.0,4.0
15854,1,2.0,4.0,0.0,3.0
15855,1,4.0,0.0,2.0,3.0
15990,0,,,,
15991,0,,,,
15992,2,1.0,0.0,,
15993,4,0.0,,,
15994,1,2.0,3.0,4.0,
15995,4,0.0,2.0,1.0,
15996,0,1.0,4.0,3.0,2.0
15997,2,4.0,3.0,1.0,0.0
15998,1,0.0,2.0,,
16110,1,,,,
16111,2,4.0,1.0,0.0,
16112,4,0.0,1.0,3.0,2.0
16113,2,3.0,1.0,4.0,0.0
16114,0,3.0,1.0,,
16115,0,4.0,1.0,3.0,2.0
16116,4,2.0,,,
16117,4,0.0,2.0,1.0,3.0
16118,4,0.0,3.0,1.0,
16119,2,4.0,1.0,,
16120,4,0.0,2.0,1.0,3.0
16121,4,0.0,3.0,1.0,
16122,1,,,,
16123,0,4.0,1.0,3.0,2.0
16125,4,,,,
16126,1,2.0,,,
16127,0,2.0,4.0,1.0,3.0
16128,4,1.0,0.0,,
16129,1,,,,
16130,0,4.0,3.0,1.0,
16131,4,0.0,,,
16133,0,4.0,,,
16464,1,4.0,2.0,0.0,3.0
17970,1,,,,
17971,4,0.0,1.0,,
17972,4,0.0,2.0,,
17973,1,,,,
17975,0,4.0,1.0,,
17976,0,4.0,2.0,1.0,
17977,4,0.0,2.0,1.0,
17978,4,,,,
17979,1,0.0,,,
17980,1,0.0,2.0,4.0,3.0
17981,1,0.0,2.0,4.0,3.0
17982,1,0.0,2.0,3.0,4.0
17983,0,1.0,2.0,4.0,3.0
17984,4,0.0,,,
17985,1,,,,
17986,0,4.0,,,
17987,0,,,,
18206,0,4.0,3.0,2.0,1.0
18207,4,0.0,,,
18208,1,4.0,,,
18209,4,,,,
18210,4,,,,
18211,4,0.0,,,
18212,0,2.0,1.0,3.0,
18240,4,0.0,3.0,2.0,
18241,0,4.0,,,
18242,0,4.0,2.0,1.0,3.0
18244,4,,,,
18245,4,,,,
18246,4,0.0,,,
18247,2,1.0,,,
18248,0,,,,
18249,0,4.0,,,
18250,4,0.0,,,
18251,4,0.0,,,
18252,2,,,,
18253,0,4.0,1.0,2.0,
18254,4,,,,
18255,0,4.0,1.0,2.0,3.0
18256,0,2.0,,,
18257,2,4.0,0.0,1.0,3.0
18258,4,0.0,2.0,,
18741,4,0.0,,,
18742,1,0.0,2.0,,
18743,0,4.0,,,
18744,4,0.0,,,
18745,1,0.0,2.0,4.0,3.0
18746,4,0.0,,,
18747,4,1.0,0.0,,
18748,4,0.0,2.0,,
18749,1,0.0,2.0,4.0,3.0
18750,2,1.0,4.0,0.0,3.0
18752,1,,,,
18753,4,0.0,,,
18754,1,0.0,4.0,,
18755,4,0.0,1.0,3.0,2.0
18756,2,0.0,4.0,3.0,1.0
18758,2,0.0,4.0,3.0,1.0
18759,0,1.0,4.0,2.0,
18760,0,1.0,4.0,2.0,3.0
18857,2,4.0,0.0,,
18858,4,,,,
18859,0,,,,
18860,0,2.0,3.0,1.0,4.0
18861,0,4.0,1.0,2.0,3.0
18862,4,0.0,2.0,,
18863,1,,,,
18864,4,,,,
18948,0,1.0,3.0,4.0,2.0
19062,4,0.0,2.0,1.0,
19063,4,0.0,1.0,,
19064,0,4.0,2.0,3.0,1.0
19065,4,0.0,1.0,,
19066,4,0.0,1.0,,
19067,4,0.0,,,
19068,2,0.0,4.0,3.0,1.0
19069,1,2.0,,,
19070,4,,,,
19071,4,0.0,1.0,,
19072,0,1.0,2.0,,
19073,0,1.0,,,
19074,0,1.0,,,
19075,4,0.0,,,
19076,4,,,,
19077,4,0.0,,,
19078,4,0.0,,,
19745,4,,,,
19746,0,4.0,1.0,3.0,2.0
19747,1,4.0,2.0,3.0,
19748,1,,,,
19749,1,,,,
19750,4,0.0,,,
19751,1,2.0,0.0,3.0,
19752,1,,,,
19755,4,0.0,2.0,,
19756,4,0.0,1.0,2.0,3.0
19757,1,2.0,4.0,3.0,0.0
19758,4,0.0,,,
19759,0,2.0,1.0,4.0,
19760,1,0.0,4.0,,
19761,4,0.0,1.0,2.0,3.0
20009,0,3.0,1.0,2.0,4.0
20010,0,1.0,4.0,2.0,3.0
20011,0,4.0,1.0,,
20013,4,,,,
20014,4,,,,
20015,0,4.0,,,
20016,4,,,,
20017,0,4.0,2.0,1.0,
20018,0,4.0,2.0,1.0,
20019,4,,,,
20020,2,4.0,0.0,,
20021,1,,,,
20022,4,0.0,1.0,,
20023,4,0.0,,,
20024,1,,,,
20025,4,1.0,3.0,0.0,
20026,4,2.0,1.0,3.0,0.0
20027,0,2.0,4.0,3.0,1.0
20028,0,1.0,4.0,2.0,3.0
20029,2,,,,
21022,4,0.0,2.0,1.0,3.0
21024,0,4.0,3.0,1.0,2.0
21025,4,0.0,1.0,2.0,
21026,4,0.0,1.0,3.0,2.0
21027,0,4.0,,,
21028,4,0.0,1.0,,
21029,1,0.0,4.0,2.0,3.0
21156,4,2.0,0.0,,
21157,1,4.0,2.0,,
21158,0,2.0,1.0,3.0,4.0
21159,1,,,,
21160,0,1.0,2.0,3.0,
21162,4,3.0,1.0,0.0,2.0
21163,4,2.0,1.0,0.0,3.0
21164,2,3.0,,,
21165,2,3.0,1.0,0.0,4.0
21166,1,0.0,2.0,3.0,4.0
21167,1,,,,
21168,0,2.0,4.0,3.0,1.0
21169,4,0.0,,,
21170,0,,,,
21171,0,1.0,3.0,4.0,2.0
21172,1,0.0,,,
21173,0,3.0,2.0,4.0,1.0
21174,4,0.0,2.0,,
21175,0,2.0,3.0,1.0,
21176,3,2.0,0.0,4.0,
21177,0,1.0,4.0,,
21178,1,4.0,0.0,2.0,3.0
21179,1,4.0,2.0,3.0,0.0
21180,2,,,,
21181,1,0.0,2.0,3.0,4.0
21182,4,3.0,1.0,0.0,2.0
21183,4,3.0,1.0,0.0,2.0
21402,4,1.0,,,
21403,0,,,,
21404,0,,,,
21405,4,0.0,1.0,,
21406,1,,,,
21407,4,0.0,,,
21408,2,1.0,3.0,0.0,4.0
21410,1,3.0,2.0,0.0,4.0
21411,1,2.0,,,
21412,4,,,,
21413,0,4.0,1.0,,
21414,4,0.0,,,
21415,1,2.0,0.0,3.0,4.0
21416,1,,,,
21417,4,0.0,,,
21476,0,2.0,,,
21477,4,0.0,,,
21478,4,2.0,0.0,,
21479,2,,,,
21480,4,0.0,1.0,2.0,
21481,3,1.0,4.0,,
21482,2,1.0,4.0,0.0,
21483,0,4.0,,,
21484,4,0.0,2.0,3.0,1.0
21485,1,0.0,4.0,2.0,
21486,1,0.0,2.0,4.0,
21487,1,3.0,2.0,0.0,4.0
21488,1,0.0,4.0,,
21490,1,2.0,0.0,4.0,3.0
21491,0,1.0,2.0,4.0,
21492,2,0.0,1.0,,
21493,3,4.0,2.0,0.0,1.0
21494,1,0.0,,,
21495,0,2.0,1.0,3.0,4.0
21496,1,2.0,,,
21497,1,0.0,,,
21498,0,2.0,,,
21499,4,1.0,2.0,0.0,3.0
21592,0,4.0,,,
21593,1,2.0,0.0,,
21594,2,,,,
21595,1,4.0,0.0,2.0,3.0
21596,4,1.0,2.0,0.0,
21597,4,,,,
21598,4,3.0,,,
21599,0,2.0,4.0,3.0,1.0
21600,0,4.0,1.0,2.0,
21644,1,0.0,2.0,3.0,4.0
21674,1,,,,
21675,0,2.0,4.0,3.0,1.0
21676,3,1.0,0.0,4.0,2.0
21677,4,,,,
21678,0,2.0,3.0,4.0,1.0
21679,4,0.0,1.0,3.0,2.0
21681,4,,,,
21682,2,1.0,3.0,4.0,0.0
21683,1,,,,
21684,4,3.0,0.0,1.0,2.0
21715,4,0.0,,,
21716,2,0.0,1.0,,
21717,0,,,,
21718,2,,,,
21719,4,0.0,1.0,3.0,
21720,1,4.0,2.0,0.0,3.0
21721,1,0.0,,,
21722,2,,,,
21723,2,1.0,0.0,,
21725,1,0.0,,,
21726,4,2.0,,,
21727,2,0.0,,,
21728,1,2.0,,,
21729,2,1.0,0.0,3.0,
21730,1,,,,
21731,4,0.0,,,
21732,0,,,,
21733,0,,,,
21734,4,0.0,2.0,,
21735,4,2.0,,,
21736,1,,,,
21737,2,0.0,4.0,,
21738,1,2.0,3.0,0.0,4.0
21739,0,,,,
21740,0,2.0,1.0,3.0,4.0
21741,2,,,,
21743,0,4.0,3.0,2.0,1.0
21779,0,,,,
21780,1,2.0,,,
21781,1,4.0,0.0,,
21831,1,,,,
21832,1,,,,
21833,4,0.0,,,
21834,1,2.0,4.0,0.0,3.0
21835,2,1.0,4.0,0.0,
21836,2,1.0,4.0,,
21837,2,4.0,0.0,,
21838,3,4.0,0.0,1.0,2.0
21839,4,1.0,0.0,2.0,3.0
21840,4,0.0,,,
21842,1,0.0,2.0,3.0,4.0
21843,1,3.0,2.0,4.0,
21844,1,2.0,,,
21845,2,1.0,4.0,,
21846,4,0.0,3.0,1.0,2.0
21847,1,2.0,3.0,0.0,4.0
21848,1,4.0,3.0,2.0,
21849,0,4.0,1.0,3.0,2.0
21921,4,,,,
21922,1,2.0,,,
21923,4,0.0,1.0,,
21925,1,,,,
21926,1,,,,
21927,0,1.0,,,
21928,4,0.0,,,
21929,0,2.0,1.0,,
21930,0,2.0,1.0,,
21931,2,1.0,4.0,0.0,
21933,4,0.0,,,
21934,2,1.0,3.0,0.0,4.0
21935,0,4.0,,,
21936,2,1.0,3.0,0.0,4.0
21937,2,1.0,3.0,0.0,4.0
21938,3,1.0,4.0,0.0,2.0
21939,0,1.0,3.0,2.0,
21940,4,0.0,,,
21941,1,2.0,,,
21942,1,2.0,,,
21943,0,2.0,,,
22012,0,4.0,2.0,1.0,3.0
22013,1,,,,
22014,0,4.0,,,
22015,3,2.0,1.0,0.0,4.0
22016,4,,,,
22017,4,,,,
22019,1,0.0,4.0,2.0,
22020,3,1.0,0.0,2.0,4.0
22021,4,,,,
22022,1,,,,
22111,1,2.0,0.0,3.0,4.0
22112,1,,,,
22113,0,,,,
22115,0,1.0,4.0,,
22116,4,2.0,1.0,,
22117,1,3.0,0.0,4.0,2.0
22118,1,2.0,,,
22119,1,0.0,4.0,2.0,3.0
22120,1,3.0,0.0,4.0,2.0
22121,0,,,,
22122,1,2.0,3.0,0.0,4.0
22123,2,1.0,4.0,,
22125,0,4.0,,,
22126,1,0.0,4.0,2.0,3.0
22127,2,,,,
22128,1,,,,
22129,1,,,,
22130,0,1.0,4.0,3.0,2.0
22131,0,2.0,,,
22132,1,,,,
22133,2,3.0,,,
22134,1,0.0,4.0,2.0,
22135,2,0.0,,,
22136,1,2.0,0.0,4.0,3.0
22137,2,,,,
22148,2,,,,
22149,4,0.0,1.0,,
22150,4,0.0,,,
22151,4,1.0,,,
22152,1,3.0,4.0,,
22153,0,4.0,,,
22154,2,1.0,0.0,4.0,3.0
22155,2,0.0,,,
22156,2,0.0,4.0,3.0,1.0
22157,0,4.0,2.0,,
22158,1,0.0,,,
22159,0,1.0,3.0,,
22160,1,,,,
22161,0,4.0,,,
22162,1,0.0,3.0,4.0,
22163,1,2.0,,,
22164,4,0.0,,,
22165,1,0.0,2.0,3.0,4.0
22166,0,4.0,1.0,2.0,3.0
22167,2,1.0,3.0,4.0,0.0
22168,4,0.0,,,
22169,0,,,,
22170,1,0.0,2.0,3.0,
22171,4,2.0,0.0,,
22172,0,2.0,1.0,3.0,4.0
22173,2,3.0,,,
22174,1,,,,
22175,0,4.0,,,
22176,0,1.0,,,
22177,0,4.0,,,
22178,2,,,,
22311,0,4.0,,,
22312,4,1.0,,,
22314,4,2.0,,,
22315,4,1.0,3.0,0.0,2.0
22316,2,4.0,1.0,,
22317,0,,,,
22318,4,0.0,2.0,,
22319,0,1.0,4.0,2.0,
22320,1,2.0,4.0,,
22321,1,2.0,0.0,4.0,3.0
22322,2,1.0,4.0,,
22323,1,2.0,3.0,,
22324,2,4.0,1.0,,
22325,1,2.0,0.0,4.0,3.0
22422,4,0.0,,,
22423,0,1.0,4.0,2.0,3.0
22424,1,,,,
22425,0,1.0,,,
22426,0,1.0,3.0,4.0,
22427,4,2.0,1.0,0.0,
22428,0,4.0,1.0,2.0,3.0
22429,0,,,,
22430,0,4.0,3.0,2.0,1.0
22431,1,,,,
22432,0,3.0,2.0,1.0,4.0
22433,4,0.0,2.0,,
22434,4,0.0,,,
22435,0,,,,
22474,4,,,,
22475,4,0.0,2.0,3.0,1.0
22476,1,,,,
22477,4,0.0,2.0,1.0,3.0
22479,1,,,,
22480,3,1.0,0.0,2.0,4.0
22596,0,,,,
22597,0,,,,
22598,1,2.0,0.0,3.0,4.0
22599,1,0.0,2.0,,
22601,1,,,,
22602,1,,,,
22792,4,0.0,3.0,1.0,2.0
22793,1,0.0,2.0,,
22795,4,2.0,,,
22796,2,,,,
22797,1,,,,
22798,1,,,,
22799,2,1.0,4.0,3.0,0.0
22800,1,2.0,3.0,,
22801,0,2.0,1.0,4.0,3.0
22802,2,1.0,0.0,3.0,4.0
22803,2,3.0,0.0,1.0,4.0
22804,0,1.0,3.0,4.0,2.0
22805,1,3.0,4.0,0.0,2.0
22861,1,3.0,4.0,0.0,2.0
22862,1,2.0,0.0,3.0,4.0
22863,4,2.0,1.0,0.0,3.0
22864,2,,,,
22865,4,1.0,3.0,0.0,2.0
22866,1,3.0,4.0,0.0,2.0
22867,0,1.0,3.0,4.0,2.0
22893,1,0.0,3.0,2.0,4.0
22894,2,1.0,0.0,3.0,4.0
22895,1,,,,
22896,1,,,,
22897,4,0.0,,,
22898,2,,,,
22899,2,4.0,0.0,,
22900,2,,,,
22901,2,,,,
22902,4,0.0,2.0,,
22903,1,0.0,2.0,,
22904,2,1.0,0.0,4.0,3.0
22905,0,1.0,4.0,3.0,
22906,1,2.0,0.0,,
22907,0,,,,
22908,2,0.0,1.0,3.0,4.0
22909,4,,,,
22910,4,,,,
22911,2,,,,
22912,2,,,,
22913,4,,,,
22914,2,1.0,4.0,3.0,0.0
23232,4,1.0,3.0,0.0,
23233,2,1.0,0.0,4.0,3.0
23234,1,2.0,4.0,0.0,
23235,4,0.0,1.0,3.0,2.0
23236,0,,,,
23237,1,4.0,2.0,3.0,0.0
23238,0,2.0,,,
23239,2,1.0,3.0,0.0,4.0
23286,1,2.0,0.0,,
23287,1,3.0,4.0,0.0,2.0
23288,4,,,,
23289,0,4.0,1.0,3.0,2.0
23290,4,0.0,,,
23291,0,4.0,1.0,2.0,
23292,1,,,,
23293,1,0.0,,,
23294,1,2.0,3.0,0.0,4.0
23295,1,,,,
23296,1,4.0,2.0,,
23297,4,0.0,2.0,1.0,3.0
23298,1,2.0,,,
23299,1,3.0,,,
23300,0,4.0,1.0,3.0,2.0
23301,1,,,,
23302,1,4.0,2.0,,
23359,1,2.0,0.0,4.0,3.0
23361,1,0.0,4.0,2.0,3.0
23362,1,,,,
23364,1,2.0,,,
23365,1,,,,
23366,0,2.0,1.0,3.0,4.0
23367,1,2.0,,,
23368,1,0.0,,,
23369,1,0.0,,,
23412,0,1.0,2.0,3.0,4.0
23413,1,2.0,,,
23414,1,3.0,4.0,0.0,2.0
23415,4,3.0,0.0,2.0,1.0
23416,1,3.0,0.0,4.0,2.0
23417,1,2.0,,,
23418,1,2.0,,,
23419,0,1.0,4.0,2.0,3.0
23420,2,3.0,1.0,0.0,4.0
23450,0,1.0,2.0,3.0,4.0
23451,4,0.0,1.0,2.0,
23452,2,1.0,3.0,0.0,4.0
23453,4,0.0,1.0,2.0,
23454,1,4.0,2.0,3.0,0.0
23456,4,0.0,,,
23457,2,4.0,0.0,,
23459,0,,,,
23460,0,3.0,4.0,1.0,2.0
23461,2,4.0,,,
23462,0,2.0,1.0,4.0,3.0
23463,0,1.0,,,
23465,0,2.0,4.0,,
23466,4,0.0,,,
23467,3,0.0,2.0,4.0,
23468,1,,,,
23469,0,1.0,2.0,3.0,4.0
23470,1,2.0,,,
23598,1,,,,
23599,0,,,,
23600,1,0.0,4.0,3.0,2.0
23601,2,,,,
23602,2,1.0,0.0,3.0,4.0
23603,0,,,,
23604,1,4.0,2.0,,
23605,0,,,,
23606,1,0.0,3.0,4.0,
23607,2,1.0,0.0,3.0,4.0
23609,0,4.0,1.0,2.0,3.0
23610,0,,,,
23611,0,4.0,,,
23612,2,1.0,0.0,3.0,4.0
23686,1,,,,
23687,0,,,,
23688,1,,,,
23689,1,0.0,4.0,3.0,2.0
23690,1,2.0,,,
23691,1,,,,
23692,3,4.0,0.0,,
23693,4,2.0,0.0,,
23694,0,4.0,1.0,3.0,2.0
23695,3,2.0,1.0,0.0,4.0
23696,2,0.0,1.0,4.0,3.0
23697,4,0.0,1.0,2.0,3.0
23699,1,0.0,4.0,3.0,2.0
23700,2,0.0,4.0,3.0,1.0
23701,4,,,,
23969,0,1.0,4.0,2.0,3.0
23970,4,,,,
23971,1,0.0,4.0,3.0,2.0
23972,1,0.0,,,
23973,0,1.0,3.0,2.0,4.0
23975,4,2.0,0.0,,
23976,2,,,,
24023,4,0.0,1.0,,
24024,2,,,,
24025,4,0.0,1.0,2.0,3.0
24027,4,0.0,,,
24028,1,2.0,0.0,,
24029,0,4.0,1.0,,
24030,1,,,,
24031,1,2.0,,,
24032,1,2.0,0.0,,
24033,1,0.0,4.0,3.0,2.0
24034,0,1.0,4.0,2.0,3.0
24035,0,,,,
24036,4,0.0,,,
24038,4,1.0,0.0,2.0,3.0
24039,4,,,,
24180,4,0.0,2.0,1.0,3.0
24181,4,3.0,2.0,0.0,1.0
24182,4,0.0,,,
24183,4,1.0,0.0,2.0,3.0
24184,1,2.0,0.0,3.0,4.0
24185,4,,,,
24186,4,,,,
24188,1,2.0,3.0,0.0,4.0
24189,4,0.0,1.0,,
24190,4,3.0,1.0,2.0,0.0
24191,4,0.0,,,
24192,1,0.0,2.0,4.0,3.0
24193,4,0.0,,,
24194,1,2.0,,,
24195,1,,,,
24298,4,2.0,0.0,1.0,3.0
24300,3,0.0,,,
24301,0,2.0,1.0,4.0,3.0
24302,4,0.0,2.0,3.0,1.0
24303,2,,,,
24304,4,0.0,1.0,3.0,2.0
24348,3,4.0,0.0,2.0,1.0
24349,1,3.0,0.0,2.0,4.0
24350,0,4.0,,,
24353,1,2.0,0.0,4.0,3.0
24354,0,1.0,4.0,3.0,2.0
24355,0,2.0,4.0,1.0,3.0
24356,4,,,,
24357,0,4.0,,,
24358,1,0.0,2.0,,
24359,0,1.0,2.0,3.0,4.0
24360,2,,,,
24361,1,2.0,,,
24362,4,,,,
24569,0,1.0,2.0,4.0,
24570,1,4.0,0.0,3.0,2.0
24571,1,,,,
24572,2,4.0,0.0,3.0,1.0
24573,1,2.0,,,
24574,1,4.0,0.0,3.0,2.0
24594,0,4.0,1.0,2.0,3.0
24595,4,1.0,0.0,3.0,2.0
24596,1,,,,
24664,0,1.0,2.0,,
24665,1,2.0,3.0,0.0,4.0
24667,2,1.0,0.0,3.0,4.0
24668,1,0.0,4.0,3.0,2.0
24732,1,2.0,,,
24733,4,,,,
24734,0,,,,
24735,4,1.0,,,
24736,4,1.0,0.0,2.0,
24738,4,,,,
24739,3,,,,
24740,0,4.0,3.0,2.0,
24741,1,4.0,3.0,0.0,2.0
24742,1,0.0,4.0,3.0,2.0
24743,0,1.0,2.0,3.0,4.0
24744,0,1.0,4.0,,
24745,0,4.0,2.0,1.0,
24746,1,0.0,3.0,,
24747,0,4.0,2.0,,
24748,0,3.0,4.0,1.0,2.0
24749,4,0.0,,,
24750,4,0.0,,,
24751,2,0.0,,,
24770,1,,,,
24771,1,,,,
24772,2,1.0,4.0,3.0,
24773,4,,,,
24774,0,1.0,4.0,3.0,2.0
24775,0,2.0,1.0,3.0,
24776,1,2.0,4.0,0.0,3.0
24777,1,0.0,4.0,2.0,
24778,4,0.0,,,
24779,4,1.0,0.0,2.0,3.0
24780,1,0.0,3.0,2.0,4.0
24781,2,4.0,0.0,1.0,
24911,0,4.0,,,
24912,1,4.0,2.0,,
24913,1,,,,
24914,1,4.0,2.0,0.0,
24915,2,,,,
24916,0,,,,
24917,1,0.0,2.0,3.0,
24918,1,4.0,2.0,,
24919,4,0.0,,,
24920,4,,,,
24921,4,2.0,1.0,0.0,
24922,1,2.0,0.0,4.0,3.0
24923,4,0.0,,,
24924,1,,,,
24925,2,4.0,1.0,0.0,3.0
24926,4,1.0,0.0,,
24927,4,,,,
24928,1,0.0,,,
