,0,1,2,3,4,5
129639,4,2.0,1.0,3.0,5.0,
129640,4,2.0,1.0,3.0,5.0,
129641,0,4.0,1.0,2.0,3.0,
129642,1,3.0,4.0,2.0,5.0,
129643,3,4.0,2.0,1.0,5.0,
129644,4,,,,,
129645,1,4.0,3.0,5.0,2.0,
129646,2,0.0,,,,
129648,4,1.0,3.0,0.0,,
129649,1,4.0,3.0,,,
129650,4,1.0,3.0,5.0,2.0,
129651,4,1.0,3.0,2.0,0.0,
129652,4,0.0,1.0,5.0,3.0,
129653,3,2.0,0.0,,,
129654,2,3.0,,,,
129655,1,4.0,3.0,,,
129656,1,4.0,3.0,5.0,2.0,
129657,4,,,,,
129671,2,4.0,3.0,1.0,5.0,
129672,1,4.0,,,,
129673,5,,,,,
129674,2,,,,,
129675,2,,,,,
129690,3,1.0,5.0,4.0,2.0,
129691,5,4.0,,,,
129692,2,,,,,
129693,5,1.0,4.0,,,
129694,3,0.0,4.0,1.0,2.0,
129695,5,0.0,,,,
129696,3,0.0,1.0,4.0,,
129697,5,,,,,
129698,1,3.0,,,,
129699,1,5.0,4.0,,,
129700,4,,,,,
129801,4,0.0,2.0,5.0,3.0,
129802,1,,,,,
129803,1,4.0,3.0,,,
129804,1,4.0,2.0,3.0,0.0,
129805,1,4.0,3.0,2.0,5.0,
129806,1,4.0,2.0,3.0,0.0,
129807,4,2.0,,,,
129808,1,3.0,4.0,,,
129811,4,1.0,5.0,,,
129812,1,,,,,
129813,3,1.0,0.0,2.0,4.0,
129814,4,0.0,5.0,2.0,1.0,
129815,0,,,,,
129816,4,3.0,1.0,2.0,5.0,
129817,0,,,,,
129818,0,5.0,,,,
129819,0,4.0,,,,
129820,0,2.0,1.0,,,
129821,1,4.0,,,,
129822,1,,,,,
129823,1,,,,,
129824,1,4.0,2.0,3.0,0.0,
129826,1,,,,,
129827,1,3.0,2.0,0.0,4.0,
129828,1,3.0,4.0,5.0,2.0,
129829,4,1.0,3.0,5.0,2.0,
129830,4,2.0,3.0,,,
129854,1,4.0,,,,
129855,0,1.0,3.0,4.0,2.0,
129856,0,4.0,2.0,3.0,5.0,
129857,4,1.0,3.0,5.0,2.0,
129858,4,1.0,3.0,,,
129859,1,4.0,3.0,,,
129860,4,1.0,,,,
129861,4,1.0,2.0,3.0,,
129862,4,1.0,,,,
129863,4,1.0,5.0,2.0,0.0,
129864,1,4.0,3.0,2.0,5.0,
129865,1,,,,,
129866,2,3.0,,,,
129877,4,,,,,
129878,4,3.0,5.0,1.0,2.0,
129879,0,4.0,,,,
129885,1,3.0,5.0,0.0,4.0,
129886,1,5.0,3.0,0.0,4.0,
129887,1,4.0,3.0,,,
129888,1,0.0,,,,
129889,1,3.0,4.0,5.0,,
129890,3,5.0,1.0,4.0,,
129891,1,4.0,,,,
129893,0,2.0,1.0,4.0,3.0,
129894,4,1.0,0.0,5.0,3.0,
129895,4,1.0,3.0,0.0,2.0,
129896,1,,,,,
129897,1,0.0,4.0,3.0,5.0,
129898,1,4.0,,,,
129899,1,0.0,2.0,3.0,5.0,
129900,2,4.0,1.0,3.0,0.0,
129901,1,3.0,4.0,5.0,2.0,
129903,1,4.0,3.0,5.0,2.0,
129904,1,4.0,3.0,0.0,2.0,
129905,1,2.0,4.0,,,
129909,4,3.0,,,,
129910,5,1.0,2.0,,,
129911,4,3.0,,,,
129912,4,1.0,3.0,5.0,2.0,
129913,4,2.0,3.0,5.0,,
129914,4,1.0,3.0,2.0,5.0,
129915,4,2.0,1.0,,,
129916,1,4.0,5.0,,,
129917,1,4.0,,,,
129918,4,1.0,,,,
129919,0,2.0,5.0,4.0,,
129920,1,3.0,4.0,,,
129921,1,3.0,5.0,0.0,4.0,
129922,1,4.0,5.0,3.0,2.0,
129923,2,,,,,
129924,4,3.0,1.0,5.0,2.0,
129960,3,4.0,,,,
129961,1,3.0,4.0,2.0,5.0,
129962,4,2.0,1.0,,,
129963,1,4.0,0.0,,,
129964,1,4.0,,,,
129965,1,4.0,,,,
129967,2,0.0,,,,
129968,1,4.0,3.0,2.0,5.0,
129978,1,3.0,4.0,2.0,5.0,
129979,2,0.0,3.0,,,
129980,1,,,,,
129981,4,1.0,,,,
129982,0,1.0,3.0,4.0,2.0,
129983,1,,,,,
129984,1,,,,,
129985,1,,,,,
129986,1,2.0,4.0,3.0,0.0,
129987,1,4.0,2.0,3.0,0.0,
129996,1,5.0,2.0,4.0,3.0,
129997,1,3.0,5.0,4.0,0.0,
130789,4,,,,,
132516,4,1.0,2.0,,,
132519,1,4.0,,,,
132520,1,3.0,5.0,4.0,2.0,
132521,4,,,,,
132522,4,,,,,
132523,5,1.0,2.0,3.0,4.0,
132524,4,1.0,,,,
132525,0,,,,,
132526,1,4.0,2.0,,,
132527,1,4.0,2.0,,,
132528,0,,,,,
132529,0,3.0,4.0,2.0,,
132536,5,0.0,3.0,,,
132537,1,4.0,3.0,2.0,,
132538,0,3.0,4.0,,,
132539,1,2.0,3.0,0.0,5.0,
132540,3,,,,,
132541,4,,,,,
132542,1,0.0,,,,
132543,4,1.0,3.0,2.0,5.0,
132544,3,4.0,0.0,,,
132545,4,1.0,3.0,0.0,2.0,
132546,0,4.0,2.0,,,
132547,2,0.0,5.0,3.0,4.0,
132548,4,1.0,3.0,,,
132549,4,,,,,
132550,4,3.0,2.0,,,
132551,4,3.0,1.0,5.0,0.0,
132552,0,1.0,4.0,3.0,,
132553,3,5.0,0.0,,,
132554,1,3.0,4.0,,,
132556,4,,,,,
132557,4,5.0,0.0,2.0,3.0,
132558,0,4.0,,,,
132559,1,,,,,
132560,1,4.0,2.0,,,
132562,4,1.0,3.0,,,
132563,0,3.0,5.0,,,
132564,0,,,,,
132565,1,4.0,,,,
132566,1,4.0,,,,
132567,0,1.0,4.0,5.0,2.0,
132568,3,4.0,1.0,5.0,2.0,
132571,0,4.0,1.0,5.0,2.0,
132572,3,4.0,1.0,5.0,2.0,
132573,4,2.0,5.0,,,
132574,1,4.0,2.0,3.0,,
132575,1,3.0,4.0,5.0,2.0,
132576,1,4.0,,,,
132577,4,1.0,,,,
132578,4,1.0,2.0,3.0,,
132579,4,1.0,3.0,2.0,,
132580,1,,,,,
132581,0,4.0,,,,
132582,1,2.0,3.0,4.0,5.0,
132583,0,,,,,
132584,0,,,,,
132614,4,5.0,,,,
132615,0,3.0,1.0,2.0,4.0,
132616,1,4.0,,,,
132617,4,0.0,,,,
132618,3,4.0,1.0,,,
132619,0,2.0,3.0,,,
132621,4,1.0,,,,
132622,4,1.0,,,,
132648,2,3.0,1.0,4.0,0.0,
132649,0,3.0,2.0,,,
132650,0,,,,,
132651,1,0.0,,,,
132652,1,2.0,,,,
132653,1,2.0,,,,
132654,0,3.0,2.0,1.0,,
132655,4,2.0,1.0,3.0,5.0,
132659,1,4.0,3.0,2.0,5.0,
132660,4,,,,,
132661,4,2.0,0.0,5.0,3.0,
132662,1,3.0,5.0,4.0,2.0,
132663,1,,,,,
132664,1,4.0,3.0,0.0,,
132665,1,4.0,,,,
132666,1,0.0,,,,
132667,4,,,,,
132683,0,,,,,
132684,0,,,,,
132685,4,0.0,,,,
132686,2,4.0,,,,
132687,1,3.0,4.0,5.0,,
132688,4,,,,,
132689,1,4.0,3.0,5.0,2.0,
132692,1,4.0,,,,
132693,0,,,,,
132694,1,4.0,,,,
132695,4,,,,,
132696,3,1.0,4.0,5.0,0.0,
132697,4,,,,,
132698,4,,,,,
132699,1,3.0,4.0,5.0,,
132700,0,,,,,
132701,1,4.0,,,,
132703,4,1.0,,,,
132705,1,4.0,5.0,3.0,,
132707,1,4.0,,,,
132709,1,4.0,2.0,0.0,5.0,
132711,1,4.0,,,,
132713,0,1.0,2.0,4.0,3.0,
132717,0,3.0,1.0,,,
132719,2,0.0,3.0,5.0,,
132721,1,4.0,,,,
132723,4,1.0,,,,
132725,4,5.0,1.0,,,
132727,2,1.0,,,,
132729,4,1.0,5.0,2.0,0.0,
132731,0,,,,,
132733,4,2.0,3.0,5.0,1.0,
132735,4,1.0,3.0,5.0,2.0,
132737,1,4.0,5.0,2.0,3.0,
132739,0,,,,,
132740,4,,,,,
132743,3,4.0,1.0,2.0,5.0,
132745,1,4.0,,,,
132747,4,3.0,1.0,,,
132749,4,1.0,3.0,2.0,0.0,
132751,2,1.0,0.0,3.0,5.0,
132753,1,,,,,
132755,1,,,,,
132757,4,1.0,,,,
132759,1,4.0,3.0,2.0,,
132760,1,4.0,,,,
132762,1,3.0,5.0,0.0,,
132766,2,3.0,5.0,4.0,1.0,
132768,1,4.0,,,,
132770,5,3.0,1.0,,,
132774,4,1.0,2.0,,,
132776,1,,,,,
132778,0,,,,,
132780,3,,,,,
132782,1,4.0,,,,
132786,2,,,,,
132788,4,5.0,0.0,2.0,3.0,
132790,4,,,,,
132793,4,3.0,,,,
132795,0,4.0,1.0,5.0,,
132797,1,4.0,,,,
132799,4,3.0,5.0,,,
132800,1,3.0,0.0,2.0,,
132802,1,4.0,,,,
132804,1,4.0,,,,
132806,1,4.0,2.0,5.0,3.0,
132808,1,4.0,,,,
132810,3,2.0,1.0,5.0,4.0,
132812,0,1.0,3.0,2.0,5.0,
132814,3,0.0,,,,
132816,0,1.0,,,,
132819,0,2.0,4.0,,,
132820,1,4.0,2.0,3.0,0.0,
132824,3,4.0,2.0,5.0,1.0,
132826,1,,,,,
132830,1,3.0,5.0,,,
132833,1,,,,,
132834,1,4.0,3.0,,,
132836,1,0.0,,,,
132838,1,0.0,3.0,,,
132840,1,0.0,3.0,4.0,,
132842,1,4.0,,,,
132844,1,4.0,3.0,0.0,5.0,
132846,1,,,,,
132849,4,2.0,0.0,1.0,,
132852,1,4.0,3.0,5.0,0.0,
132854,1,4.0,,,,
132856,4,3.0,5.0,,,
132858,1,,,,,
132860,1,,,,,
132862,1,4.0,,,,
132864,1,4.0,3.0,2.0,5.0,
132866,2,4.0,1.0,0.0,3.0,
132868,4,2.0,0.0,1.0,,
132870,1,4.0,3.0,5.0,2.0,
132872,1,4.0,,,,
132874,1,4.0,5.0,2.0,,
133015,3,2.0,1.0,,,
133016,1,4.0,5.0,3.0,2.0,
133017,1,,,,,
133018,1,4.0,,,,
133019,5,,,,,
133020,1,4.0,2.0,3.0,5.0,
133022,1,4.0,2.0,5.0,3.0,
133023,4,3.0,5.0,2.0,,
133024,1,4.0,,,,
133025,1,4.0,3.0,5.0,2.0,
133026,4,1.0,3.0,,,
133027,4,0.0,5.0,2.0,3.0,
133028,4,2.0,,,,
133029,4,3.0,1.0,,,
133030,4,0.0,5.0,2.0,3.0,
133031,5,4.0,3.0,2.0,,
133033,5,1.0,3.0,4.0,2.0,
133034,1,4.0,5.0,3.0,2.0,
133035,1,4.0,5.0,3.0,2.0,
133036,5,4.0,1.0,2.0,,
133037,1,5.0,0.0,4.0,2.0,
133038,1,4.0,2.0,,,
133039,1,4.0,3.0,5.0,0.0,
133040,5,,,,,
133041,3,1.0,4.0,2.0,,
133042,2,1.0,5.0,,,
133043,1,4.0,3.0,5.0,2.0,
133044,1,3.0,4.0,2.0,5.0,
133045,4,0.0,1.0,2.0,,
133046,4,1.0,3.0,2.0,,
133047,0,1.0,4.0,3.0,5.0,
133049,1,0.0,4.0,,,
133050,1,,,,,
133070,4,,,,,
133071,1,4.0,3.0,2.0,5.0,
133072,1,4.0,3.0,2.0,,
133073,0,1.0,,,,
133074,1,3.0,4.0,2.0,0.0,
133075,5,3.0,2.0,4.0,1.0,
133076,1,4.0,5.0,3.0,2.0,
133077,3,4.0,1.0,0.0,,
133078,3,1.0,4.0,5.0,0.0,
133079,3,4.0,0.0,1.0,2.0,
133080,1,5.0,4.0,2.0,3.0,
133081,4,,,,,
133082,2,,,,,
133083,3,5.0,1.0,2.0,,
133085,1,,,,,
133086,1,4.0,2.0,3.0,5.0,
133087,1,3.0,4.0,2.0,5.0,
133088,1,,,,,
133089,0,2.0,3.0,,,
133090,4,0.0,5.0,2.0,1.0,
133091,3,5.0,1.0,2.0,,
133092,1,3.0,,,,
133093,4,1.0,,,,
133094,1,2.0,4.0,3.0,,
133095,1,4.0,2.0,3.0,5.0,
133096,2,,,,,
133097,2,5.0,1.0,3.0,0.0,
133098,0,2.0,1.0,5.0,3.0,
133100,1,,,,,
133147,4,1.0,3.0,,,
133148,1,4.0,,,,
133149,0,4.0,,,,
133150,0,2.0,5.0,,,
133151,0,3.0,1.0,,,
133152,0,3.0,4.0,1.0,5.0,
133153,0,3.0,2.0,,,
133154,1,4.0,2.0,,,
133155,0,,,,,
133156,1,4.0,5.0,3.0,,
133157,1,,,,,
133158,4,2.0,3.0,,,
133159,4,,,,,
133160,1,5.0,4.0,2.0,3.0,
133161,0,3.0,4.0,2.0,5.0,
133162,3,,,,,
133163,3,,,,,
133165,4,3.0,1.0,0.0,5.0,
133166,5,4.0,1.0,2.0,3.0,
133167,1,,,,,
133168,5,,,,,
133169,1,4.0,3.0,5.0,2.0,
133170,4,1.0,,,,
133171,1,,,,,
133172,2,,,,,
133173,1,4.0,3.0,2.0,5.0,
133174,3,2.0,,,,
133175,4,1.0,3.0,2.0,5.0,
133176,1,4.0,5.0,3.0,2.0,
133177,1,4.0,,,,
133178,1,4.0,2.0,3.0,,
133179,5,1.0,,,,
133180,3,4.0,1.0,2.0,,
133181,5,4.0,1.0,2.0,3.0,
133182,0,,,,,
133184,0,,,,,
133434,0,4.0,,,,
133436,1,3.0,4.0,5.0,2.0,
133438,1,2.0,3.0,4.0,,
133440,0,4.0,3.0,5.0,2.0,
133442,4,3.0,1.0,2.0,,
133444,0,4.0,3.0,5.0,2.0,
133446,1,5.0,3.0,4.0,2.0,
133448,1,,,,,
133450,1,4.0,3.0,0.0,2.0,
133452,2,0.0,,,,
133454,4,1.0,,,,
133456,4,1.0,2.0,5.0,,
133458,1,4.0,2.0,3.0,,
133462,1,,,,,
133464,1,4.0,2.0,5.0,3.0,
133466,0,4.0,,,,
133468,0,4.0,,,,
133470,1,4.0,5.0,3.0,,
133472,4,2.0,3.0,1.0,5.0,
133474,1,4.0,3.0,2.0,5.0,
133476,0,4.0,,,,
133478,0,4.0,,,,
133481,1,2.0,3.0,4.0,,
133483,1,2.0,5.0,,,
133484,1,,,,,
133486,1,4.0,3.0,2.0,5.0,
133488,1,3.0,,,,
133491,1,4.0,3.0,2.0,5.0,
133493,4,3.0,5.0,0.0,1.0,
133494,1,4.0,2.0,,,
133496,1,4.0,2.0,,,
133498,3,0.0,2.0,1.0,4.0,
133501,1,4.0,2.0,,,
133502,1,3.0,4.0,0.0,5.0,
133504,0,,,,,
133506,1,,,,,
133508,4,,,,,
133510,1,4.0,,,,
133512,0,,,,,
133514,3,0.0,2.0,1.0,4.0,
133516,4,0.0,,,,
133518,0,,,,,
133520,2,,,,,
133522,2,,,,,
133524,4,0.0,,,,
133526,4,0.0,,,,
133528,0,2.0,4.0,3.0,5.0,
133530,0,2.0,,,,
133532,1,4.0,3.0,,,
133534,1,,,,,
133536,1,,,,,
133538,4,5.0,1.0,3.0,0.0,
133540,1,4.0,2.0,3.0,5.0,
133542,2,3.0,4.0,,,
133546,0,,,,,
133548,0,4.0,3.0,2.0,5.0,
133550,0,4.0,3.0,,,
133552,0,,,,,
133554,0,2.0,,,,
133556,0,,,,,
133558,1,4.0,2.0,,,
133561,0,,,,,
133562,1,0.0,,,,
133564,4,3.0,1.0,0.0,5.0,
133566,4,,,,,
133568,4,0.0,3.0,2.0,1.0,
133570,0,2.0,,,,
133572,3,1.0,2.0,,,
133574,0,3.0,,,,
133576,4,1.0,,,,
133578,1,,,,,
133580,0,,,,,
133582,0,3.0,5.0,,,
133584,1,4.0,3.0,2.0,,
133587,4,,,,,
133589,0,5.0,,,,
133867,1,,,,,
133871,2,1.0,4.0,,,
133873,2,1.0,4.0,,,
133875,1,,,,,
133877,2,0.0,1.0,3.0,4.0,
134611,3,1.0,0.0,4.0,2.0,
134612,2,0.0,4.0,,,
134613,1,2.0,4.0,,,
134614,1,4.0,2.0,,,
134615,3,,,,,
134616,4,2.0,,,,
134617,0,4.0,2.0,,,
134619,1,2.0,5.0,4.0,3.0,
134620,1,3.0,4.0,5.0,2.0,
134621,3,,,,,
134622,1,4.0,2.0,3.0,5.0,
134624,2,4.0,,,,
134625,4,2.0,3.0,1.0,0.0,
134969,0,3.0,1.0,2.0,,
134971,0,,,,,
134973,4,1.0,0.0,3.0,2.0,
134975,1,,,,,
134977,4,2.0,,,,
134979,1,,,,,
134981,2,4.0,0.0,3.0,5.0,
134983,2,1.0,4.0,,,
134985,4,2.0,1.0,3.0,5.0,
134987,5,3.0,1.0,0.0,4.0,
134989,0,4.0,3.0,1.0,,
134991,1,,,,,
134993,1,,,,,
134995,4,2.0,0.0,,,
134997,0,4.0,3.0,1.0,,
134999,2,1.0,4.0,0.0,3.0,
135001,0,,,,,
135005,0,2.0,3.0,5.0,,
135007,2,,,,,
135009,1,0.0,4.0,2.0,5.0,
135011,1,0.0,4.0,2.0,5.0,
135015,4,1.0,,,,
135017,1,,,,,
135019,1,4.0,2.0,5.0,,
135021,1,4.0,2.0,5.0,3.0,
135023,1,4.0,0.0,3.0,,
135025,4,,,,,
135027,4,,,,,
135029,2,3.0,4.0,1.0,0.0,
135031,1,3.0,4.0,,,
135033,1,4.0,,,,
135035,1,4.0,,,,
135037,4,1.0,2.0,3.0,,
135039,1,4.0,3.0,,,
135041,2,5.0,3.0,1.0,4.0,
135043,2,,,,,
135045,2,,,,,
135047,1,4.0,3.0,2.0,5.0,
135049,1,3.0,4.0,,,
135051,0,4.0,2.0,,,
135055,4,3.0,,,,
135059,5,1.0,,,,
135061,3,5.0,4.0,,,
135063,3,5.0,4.0,,,
135065,1,4.0,2.0,5.0,3.0,
135067,1,4.0,,,,
135069,4,1.0,2.0,3.0,5.0,
135073,1,3.0,4.0,,,
135075,4,3.0,1.0,2.0,,
135077,1,5.0,,,,
135079,1,3.0,5.0,4.0,2.0,
135080,1,3.0,4.0,2.0,,
135083,0,,,,,
135084,1,3.0,4.0,2.0,0.0,
135087,0,,,,,
135089,1,4.0,,,,
135091,4,1.0,3.0,2.0,5.0,
135093,1,,,,,
135095,4,1.0,3.0,2.0,5.0,
135097,1,4.0,2.0,,,
135099,1,4.0,5.0,3.0,2.0,
135101,1,4.0,,,,
135103,4,3.0,1.0,2.0,0.0,
135105,1,4.0,3.0,,,
135107,1,5.0,,,,
135111,1,,,,,
135892,1,,,,,
135896,1,4.0,3.0,,,
135898,1,,,,,
135900,1,4.0,3.0,2.0,5.0,
135903,2,0.0,5.0,1.0,3.0,
136802,0,1.0,,,,
136803,0,1.0,,,,
136804,0,1.0,3.0,,,
136805,3,,,,,
136806,1,3.0,5.0,0.0,2.0,
136807,1,,,,,
136808,0,5.0,2.0,,,
136809,0,2.0,,,,
136810,0,,,,,
136811,1,2.0,3.0,4.0,5.0,
136812,1,2.0,3.0,4.0,5.0,
136813,1,2.0,3.0,4.0,5.0,
136814,1,,,,,
136815,1,4.0,3.0,,,
136816,2,4.0,0.0,,,
136817,0,1.0,3.0,5.0,4.0,
137137,3,,,,,
139256,2,4.0,1.0,,,
139257,2,3.0,4.0,5.0,1.0,
139258,1,4.0,,,,
139259,1,,,,,
139260,2,4.0,,,,
139261,1,2.0,4.0,3.0,5.0,
139262,1,,,,,
139263,4,2.0,0.0,3.0,1.0,
139264,1,4.0,2.0,3.0,5.0,
139265,2,,,,,
139266,3,2.0,,,,
139267,2,,,,,
139268,1,4.0,2.0,3.0,5.0,
139269,4,1.0,2.0,,,
139292,2,0.0,3.0,5.0,,
139293,0,1.0,,,,
139294,3,0.0,2.0,,,
139295,2,,,,,
139296,1,4.0,3.0,2.0,5.0,
139297,4,,,,,
139298,2,0.0,,,,
139300,1,4.0,,,,
139301,0,,,,,
139302,1,4.0,3.0,2.0,5.0,
139303,0,3.0,2.0,,,
139304,1,3.0,5.0,0.0,,
139305,4,1.0,3.0,5.0,2.0,
139306,0,3.0,,,,
139307,4,,,,,
139308,4,1.0,3.0,,,
139309,1,3.0,4.0,,,
139310,1,4.0,,,,
139311,3,,,,,
139312,2,,,,,
139327,1,4.0,2.0,,,
139328,4,0.0,2.0,5.0,,
139329,1,,,,,
139330,1,4.0,,,,
139331,1,3.0,4.0,2.0,,
139332,2,3.0,1.0,4.0,,
139333,1,,,,,
139334,3,5.0,1.0,4.0,0.0,
139335,0,2.0,4.0,1.0,,
139336,3,1.0,2.0,4.0,,
139337,0,4.0,1.0,5.0,3.0,
139338,0,3.0,5.0,,,
139339,1,4.0,3.0,2.0,5.0,
139340,0,4.0,5.0,,,
139341,4,1.0,,,,
139342,4,1.0,,,,
139343,1,,,,,
139344,0,4.0,,,,
139346,4,,,,,
139347,4,1.0,3.0,2.0,5.0,
139348,1,4.0,2.0,,,
139349,1,0.0,4.0,2.0,5.0,
139350,0,2.0,,,,
139351,1,4.0,0.0,3.0,,
139352,1,0.0,2.0,,,
139353,1,4.0,5.0,3.0,2.0,
139354,1,3.0,2.0,,,
139355,1,2.0,3.0,5.0,4.0,
139356,4,0.0,2.0,3.0,1.0,
139357,4,2.0,1.0,0.0,,
139358,1,4.0,5.0,,,
139359,1,4.0,3.0,,,
139360,1,4.0,5.0,,,
139367,1,4.0,3.0,2.0,5.0,
139368,1,4.0,,,,
139369,1,4.0,3.0,5.0,2.0,
139370,4,0.0,2.0,1.0,3.0,
139371,1,4.0,3.0,2.0,0.0,
139372,1,3.0,2.0,,,
139373,4,1.0,,,,
139374,1,3.0,2.0,,,
139375,1,4.0,,,,
139376,1,,,,,
139377,1,4.0,3.0,2.0,5.0,
139378,1,2.0,4.0,5.0,3.0,
139405,2,4.0,3.0,,,
139406,4,,,,,
139407,4,3.0,5.0,0.0,1.0,
139408,4,,,,,
139409,1,4.0,,,,
139410,1,4.0,,,,
139411,0,,,,,
139413,1,,,,,
139414,4,1.0,,,,
139415,1,4.0,2.0,3.0,5.0,
139416,4,2.0,3.0,0.0,,
139417,4,2.0,3.0,0.0,,
139418,1,3.0,4.0,0.0,5.0,
139419,1,4.0,2.0,5.0,3.0,
139420,4,,,,,
139421,4,1.0,5.0,,,
139422,1,4.0,2.0,3.0,5.0,
139423,2,,,,,
139424,1,5.0,2.0,,,
139444,0,3.0,,,,
139501,1,4.0,3.0,,,
139502,4,,,,,
139503,4,1.0,2.0,3.0,5.0,
139504,4,2.0,1.0,,,
139505,1,4.0,3.0,2.0,,
139506,3,,,,,
139507,0,,,,,
139508,3,5.0,0.0,4.0,1.0,
139510,1,4.0,,,,
139511,1,4.0,2.0,,,
139512,0,4.0,3.0,5.0,2.0,
139513,0,4.0,1.0,5.0,,
139514,1,4.0,3.0,5.0,0.0,
139515,1,0.0,5.0,3.0,2.0,
139516,1,,,,,
139517,1,4.0,3.0,5.0,0.0,
139518,0,4.0,2.0,5.0,1.0,
139519,0,4.0,2.0,5.0,1.0,
139520,1,0.0,5.0,3.0,2.0,
139521,1,4.0,5.0,,,
139522,1,4.0,,,,
139523,4,0.0,,,,
139524,0,,,,,
139525,1,4.0,2.0,3.0,5.0,
139526,1,4.0,3.0,0.0,,
139527,1,,,,,
139528,3,5.0,4.0,2.0,1.0,
139529,1,4.0,,,,
139530,0,4.0,5.0,,,
139531,1,4.0,,,,
141270,1,0.0,3.0,2.0,,
141271,3,2.0,1.0,4.0,5.0,
141272,4,1.0,2.0,5.0,3.0,
141278,1,2.0,4.0,,,
141280,1,4.0,,,,
141281,1,,,,,
141282,1,4.0,5.0,,,
141283,1,,,,,
141284,4,0.0,5.0,3.0,1.0,
141285,2,,,,,
141286,1,3.0,2.0,4.0,,
142360,1,4.0,3.0,2.0,,
142361,5,1.0,3.0,,,
142362,0,4.0,2.0,1.0,3.0,
142363,0,1.0,3.0,4.0,5.0,
142364,1,4.0,,,,
142365,1,,,,,
142366,1,4.0,,,,
142367,1,,,,,
142368,0,1.0,5.0,3.0,4.0,
142369,0,4.0,1.0,2.0,,
142370,5,2.0,,,,
142371,2,0.0,1.0,,,
142372,2,0.0,5.0,4.0,3.0,
142373,0,,,,,
142374,1,4.0,5.0,,,
142375,4,1.0,,,,
142376,1,3.0,0.0,4.0,2.0,
142377,1,,,,,
142416,1,4.0,3.0,2.0,,
142417,1,0.0,,,,
142418,1,0.0,,,,
142419,4,1.0,3.0,5.0,,
142420,1,2.0,3.0,5.0,4.0,
142421,3,5.0,4.0,,,
142422,4,1.0,2.0,0.0,3.0,
142423,1,,,,,
142425,4,1.0,,,,
142426,0,4.0,1.0,,,
142427,5,0.0,4.0,3.0,1.0,
142428,2,0.0,3.0,,,
