,0,1,2,3,4
434,1,4.0,0.0,2.0,3.0
435,0,,,,
436,4,0.0,,,
437,4,3.0,,,
438,4,0.0,3.0,2.0,
440,4,,,,
441,4,,,,
442,4,0.0,1.0,,
443,0,4.0,,,
444,4,0.0,1.0,3.0,2.0
445,1,2.0,3.0,4.0,0.0
448,0,2.0,3.0,,
449,4,0.0,1.0,,
451,4,,,,
452,4,2.0,0.0,1.0,3.0
453,4,0.0,,,
454,4,,,,
455,4,1.0,0.0,,
456,4,2.0,,,
458,0,3.0,2.0,,
459,2,0.0,,,
460,3,1.0,2.0,4.0,
461,3,1.0,2.0,,
462,4,2.0,3.0,0.0,1.0
463,4,0.0,2.0,,
464,4,2.0,1.0,0.0,3.0
465,4,,,,
467,0,,,,
468,2,4.0,1.0,3.0,0.0
469,0,,,,
470,2,3.0,0.0,1.0,4.0
471,4,,,,
472,2,3.0,0.0,1.0,
473,0,,,,
474,0,,,,
475,4,0.0,,,
476,2,3.0,1.0,,
477,1,3.0,0.0,2.0,4.0
478,0,3.0,,,
479,1,,,,
480,2,3.0,0.0,1.0,
481,4,,,,
482,0,,,,
483,0,2.0,3.0,1.0,4.0
484,4,2.0,,,
485,4,2.0,,,
486,0,,,,
487,0,,,,
488,1,,,,
489,0,2.0,3.0,,
490,4,,,,
491,2,3.0,4.0,,
492,0,4.0,1.0,3.0,2.0
493,2,,,,
494,4,3.0,2.0,0.0,1.0
495,2,3.0,4.0,1.0,0.0
496,4,0.0,2.0,1.0,
497,3,1.0,4.0,0.0,2.0
498,4,2.0,1.0,3.0,0.0
499,2,4.0,0.0,3.0,1.0
500,4,2.0,,,
501,3,2.0,,,
502,2,0.0,3.0,1.0,4.0
503,2,3.0,4.0,0.0,1.0
504,4,,,,
505,1,4.0,3.0,,
506,0,,,,
507,2,1.0,3.0,,
508,4,1.0,,,
509,2,,,,
510,1,0.0,2.0,4.0,3.0
511,1,0.0,4.0,3.0,2.0
513,4,2.0,1.0,,
514,1,3.0,0.0,4.0,2.0
515,3,4.0,,,
516,4,,,,
517,0,4.0,2.0,1.0,3.0
518,1,3.0,4.0,0.0,2.0
519,4,2.0,3.0,,
520,0,,,,
521,2,4.0,,,
522,0,,,,
523,0,,,,
524,0,1.0,4.0,3.0,2.0
525,2,3.0,4.0,,
526,4,1.0,2.0,0.0,3.0
527,0,4.0,2.0,,
528,1,4.0,0.0,3.0,2.0
529,4,,,,
530,0,,,,
531,0,4.0,1.0,3.0,2.0
532,4,3.0,1.0,2.0,
533,4,1.0,3.0,2.0,0.0
534,1,2.0,,,
535,4,,,,
536,0,,,,
537,1,4.0,2.0,3.0,0.0
538,1,3.0,0.0,4.0,
539,0,1.0,,,
540,0,,,,
541,4,,,,
542,2,3.0,4.0,,
543,1,0.0,4.0,3.0,2.0
544,0,4.0,1.0,,
545,2,1.0,4.0,0.0,3.0
547,4,,,,
548,0,3.0,2.0,1.0,4.0
549,3,1.0,2.0,,
550,0,,,,
551,4,2.0,,,
552,4,1.0,3.0,2.0,0.0
553,1,4.0,0.0,3.0,2.0
554,0,,,,
555,2,3.0,4.0,,
556,2,3.0,,,
557,4,2.0,3.0,,
558,4,,,,
559,0,,,,
560,1,0.0,4.0,,
561,0,1.0,3.0,2.0,4.0
562,2,,,,
563,4,1.0,3.0,,
564,2,4.0,1.0,0.0,3.0
565,0,4.0,,,
566,0,3.0,2.0,,
567,4,,,,
568,1,4.0,3.0,,
569,0,3.0,1.0,4.0,2.0
570,1,4.0,2.0,,
571,4,2.0,1.0,3.0,
572,4,1.0,3.0,2.0,0.0
573,2,,,,
574,0,1.0,4.0,2.0,3.0
576,0,,,,
578,0,,,,
579,0,4.0,2.0,3.0,
580,4,1.0,3.0,2.0,
581,4,,,,
582,1,3.0,4.0,0.0,2.0
583,0,,,,
585,4,1.0,0.0,,
586,2,3.0,,,
587,1,4.0,0.0,3.0,
588,0,4.0,2.0,,
589,4,1.0,,,
590,4,3.0,2.0,,
592,2,3.0,0.0,1.0,
593,4,,,,
594,4,1.0,0.0,3.0,2.0
595,0,4.0,2.0,1.0,3.0
596,0,4.0,2.0,3.0,
597,0,2.0,1.0,,
598,4,,,,
600,2,1.0,4.0,,
601,0,1.0,,,
602,2,,,,
603,2,1.0,3.0,4.0,0.0
604,3,2.0,1.0,0.0,4.0
605,3,1.0,4.0,2.0,0.0
606,0,1.0,4.0,3.0,2.0
607,1,4.0,2.0,3.0,0.0
608,1,2.0,3.0,4.0,0.0
609,4,,,,
610,1,3.0,4.0,2.0,0.0
611,4,3.0,2.0,1.0,0.0
612,4,3.0,0.0,1.0,2.0
613,0,4.0,1.0,,
614,4,0.0,1.0,3.0,2.0
616,4,1.0,2.0,3.0,0.0
617,1,3.0,4.0,2.0,0.0
618,0,4.0,2.0,3.0,1.0
619,3,1.0,,,
620,2,3.0,0.0,1.0,
621,1,2.0,3.0,,
622,4,3.0,1.0,,
623,2,,,,
625,2,3.0,1.0,4.0,0.0
626,4,0.0,,,
627,0,,,,
628,3,4.0,0.0,2.0,1.0
629,3,4.0,0.0,2.0,1.0
630,3,4.0,0.0,2.0,1.0
631,4,1.0,3.0,,
632,4,,,,
633,0,4.0,1.0,3.0,2.0
634,3,0.0,4.0,2.0,1.0
635,4,2.0,3.0,0.0,1.0
636,3,1.0,2.0,4.0,0.0
637,4,3.0,,,
639,0,2.0,3.0,,
640,0,4.0,2.0,,
641,3,1.0,4.0,2.0,0.0
642,1,2.0,3.0,4.0,0.0
643,4,,,,
644,2,4.0,0.0,1.0,3.0
645,0,4.0,2.0,,
646,0,2.0,4.0,3.0,1.0
647,2,1.0,3.0,0.0,4.0
648,4,,,,
649,1,3.0,4.0,2.0,0.0
650,3,1.0,2.0,4.0,0.0
651,3,1.0,4.0,2.0,0.0
652,4,,,,
653,3,,,,
654,4,1.0,,,
655,4,1.0,2.0,3.0,0.0
656,4,0.0,1.0,2.0,
657,0,4.0,1.0,3.0,2.0
658,0,3.0,2.0,,
659,1,4.0,2.0,3.0,0.0
660,2,3.0,0.0,1.0,
661,2,1.0,4.0,3.0,0.0
662,4,,,,
663,4,0.0,2.0,1.0,
664,4,,,,
665,1,,,,
666,2,1.0,,,
668,4,3.0,,,
669,4,1.0,3.0,2.0,0.0
670,1,0.0,3.0,2.0,4.0
671,3,2.0,4.0,1.0,
672,1,4.0,2.0,3.0,0.0
673,4,2.0,1.0,3.0,0.0
674,0,4.0,2.0,3.0,1.0
675,4,0.0,2.0,3.0,1.0
676,1,4.0,2.0,3.0,0.0
677,4,,,,
678,2,1.0,4.0,,
679,3,1.0,4.0,0.0,2.0
680,0,3.0,2.0,,
681,4,1.0,0.0,2.0,3.0
682,2,1.0,3.0,0.0,4.0
683,2,0.0,1.0,,
684,1,3.0,4.0,2.0,0.0
685,4,,,,
686,4,3.0,0.0,2.0,
687,0,,,,
688,3,,,,
689,4,1.0,2.0,3.0,
690,0,,,,
691,0,,,,
692,4,3.0,1.0,2.0,0.0
693,1,4.0,2.0,0.0,3.0
694,0,,,,
695,4,3.0,1.0,2.0,
696,2,1.0,3.0,0.0,
698,4,0.0,,,
700,2,3.0,4.0,1.0,0.0
702,4,2.0,1.0,3.0,0.0
703,0,4.0,3.0,2.0,1.0
704,0,2.0,3.0,1.0,
705,2,1.0,4.0,,
706,4,0.0,1.0,3.0,2.0
707,0,3.0,2.0,1.0,4.0
708,4,,,,
710,3,4.0,2.0,0.0,
712,4,1.0,2.0,3.0,
713,4,2.0,0.0,1.0,3.0
714,1,2.0,4.0,3.0,0.0
715,0,4.0,1.0,3.0,2.0
716,1,,,,
717,4,,,,
718,0,,,,
719,0,,,,
720,1,4.0,3.0,0.0,2.0
721,4,2.0,0.0,1.0,3.0
722,4,3.0,1.0,2.0,0.0
723,4,1.0,3.0,0.0,2.0
724,1,4.0,0.0,3.0,2.0
725,3,4.0,1.0,0.0,2.0
726,0,,,,
727,4,,,,
728,4,3.0,1.0,2.0,0.0
729,4,,,,
730,3,2.0,4.0,1.0,0.0
731,0,,,,
732,4,,,,
733,4,1.0,2.0,,
734,4,,,,
735,2,,,,
736,0,2.0,3.0,1.0,4.0
737,3,1.0,2.0,0.0,4.0
738,4,,,,
739,3,,,,
740,2,,,,
741,2,4.0,1.0,3.0,0.0
742,0,,,,
743,4,,,,
744,4,3.0,2.0,1.0,0.0
745,0,,,,
746,3,1.0,0.0,2.0,4.0
747,4,1.0,0.0,3.0,2.0
748,1,0.0,4.0,3.0,2.0
749,1,,,,
750,1,,,,
751,4,1.0,0.0,,
752,1,0.0,2.0,3.0,4.0
753,3,2.0,4.0,1.0,0.0
754,1,,,,
755,1,4.0,3.0,0.0,2.0
756,1,,,,
757,4,,,,
758,4,,,,
759,3,4.0,0.0,1.0,2.0
760,4,1.0,0.0,3.0,2.0
761,2,3.0,1.0,0.0,4.0
762,2,0.0,,,
763,3,2.0,4.0,0.0,1.0
764,0,1.0,4.0,2.0,3.0
765,1,3.0,,,
766,4,0.0,,,
767,4,2.0,0.0,1.0,3.0
768,1,4.0,0.0,2.0,
769,0,,,,
770,0,,,,
771,4,,,,
772,0,,,,
773,4,,,,
774,4,,,,
775,3,,,,
776,1,2.0,3.0,0.0,4.0
777,2,3.0,4.0,1.0,0.0
778,3,2.0,0.0,1.0,4.0
779,0,1.0,2.0,3.0,4.0
780,3,1.0,2.0,0.0,4.0
781,3,1.0,2.0,0.0,4.0
782,0,,,,
783,0,3.0,,,
784,0,4.0,,,
785,2,1.0,3.0,0.0,4.0
786,0,,,,
787,3,1.0,4.0,2.0,0.0
788,0,3.0,1.0,4.0,2.0
789,4,2.0,1.0,,
791,2,3.0,1.0,4.0,0.0
792,3,2.0,0.0,1.0,4.0
793,4,,,,
794,4,1.0,0.0,2.0,3.0
795,4,2.0,1.0,,
796,3,0.0,1.0,2.0,
797,2,,,,
799,2,1.0,3.0,0.0,4.0
800,4,0.0,1.0,3.0,2.0
801,1,2.0,3.0,0.0,
802,4,3.0,0.0,2.0,
805,3,1.0,0.0,2.0,
807,0,2.0,,,
808,2,1.0,3.0,0.0,4.0
809,4,3.0,0.0,2.0,1.0
810,4,3.0,1.0,2.0,
811,0,2.0,1.0,4.0,
812,0,4.0,1.0,3.0,2.0
813,0,,,,
814,2,1.0,3.0,0.0,4.0
815,0,1.0,4.0,,
816,4,1.0,3.0,0.0,2.0
817,1,4.0,2.0,3.0,0.0
818,0,2.0,,,
819,2,1.0,3.0,0.0,
820,0,1.0,3.0,2.0,
821,0,2.0,1.0,4.0,
822,0,3.0,1.0,2.0,
823,4,1.0,0.0,,
824,0,,,,
825,0,1.0,2.0,4.0,3.0
826,0,1.0,3.0,2.0,4.0
827,1,4.0,0.0,3.0,2.0
828,0,,,,
829,4,,,,
830,4,1.0,0.0,3.0,2.0
831,4,0.0,2.0,3.0,1.0
832,0,,,,
833,4,1.0,,,
834,4,0.0,2.0,,
835,4,1.0,2.0,0.0,3.0
836,2,4.0,3.0,0.0,1.0
837,1,0.0,4.0,3.0,2.0
838,1,,,,
839,0,,,,
840,4,,,,
841,0,1.0,,,
842,0,4.0,,,
843,0,,,,
845,4,1.0,,,
846,4,0.0,3.0,1.0,2.0
847,2,0.0,1.0,4.0,3.0
848,1,,,,
849,0,4.0,1.0,3.0,2.0
850,3,2.0,4.0,0.0,1.0
851,1,,,,
852,4,1.0,3.0,0.0,2.0
853,4,2.0,,,
854,1,,,,
855,4,2.0,1.0,3.0,0.0
856,4,2.0,,,
857,4,,,,
858,1,,,,
859,4,,,,
860,2,0.0,1.0,,
861,0,1.0,4.0,2.0,3.0
862,1,4.0,2.0,3.0,
863,0,1.0,4.0,,
864,0,3.0,2.0,1.0,4.0
865,2,4.0,0.0,3.0,1.0
866,0,3.0,1.0,4.0,2.0
867,2,4.0,0.0,1.0,3.0
869,4,1.0,,,
870,1,4.0,0.0,2.0,3.0
871,1,3.0,2.0,4.0,0.0
872,4,,,,
873,2,4.0,0.0,3.0,1.0
874,4,,,,
876,4,2.0,1.0,3.0,0.0
877,1,3.0,2.0,0.0,4.0
878,2,1.0,4.0,3.0,0.0
879,2,,,,
880,3,2.0,1.0,4.0,0.0
881,2,4.0,0.0,3.0,1.0
882,1,0.0,3.0,,
883,0,4.0,1.0,3.0,2.0
884,2,0.0,1.0,4.0,3.0
885,3,,,,
886,4,,,,
887,1,,,,
888,2,0.0,1.0,3.0,4.0
889,2,0.0,3.0,1.0,4.0
890,0,2.0,4.0,,
891,2,0.0,3.0,1.0,
892,1,0.0,3.0,,
893,4,3.0,2.0,,
894,1,4.0,0.0,,
895,0,2.0,1.0,3.0,
896,4,0.0,1.0,2.0,3.0
897,0,1.0,4.0,,
898,2,4.0,,,
899,3,1.0,,,
901,3,4.0,0.0,2.0,1.0
902,0,4.0,,,
903,2,0.0,4.0,3.0,
904,2,3.0,4.0,0.0,
905,0,2.0,3.0,1.0,4.0
906,1,4.0,3.0,0.0,2.0
907,1,0.0,2.0,4.0,
908,0,2.0,3.0,1.0,4.0
909,1,3.0,2.0,,
910,0,1.0,4.0,3.0,2.0
911,2,4.0,0.0,,
912,4,1.0,2.0,3.0,0.0
913,2,3.0,0.0,4.0,1.0
914,4,,,,
915,0,1.0,4.0,3.0,2.0
916,0,4.0,,,
917,4,0.0,,,
918,0,4.0,3.0,2.0,
919,4,0.0,2.0,1.0,
920,4,3.0,2.0,1.0,0.0
921,0,2.0,1.0,4.0,3.0
922,0,1.0,2.0,3.0,4.0
923,1,4.0,3.0,0.0,2.0
924,0,1.0,,,
925,4,3.0,2.0,0.0,1.0
926,3,2.0,1.0,4.0,0.0
927,0,2.0,1.0,3.0,4.0
928,2,0.0,4.0,1.0,3.0
929,4,1.0,3.0,2.0,0.0
930,1,0.0,3.0,2.0,4.0
931,2,3.0,0.0,4.0,1.0
932,3,1.0,4.0,2.0,0.0
933,2,,,,
934,0,2.0,4.0,3.0,1.0
935,1,0.0,3.0,2.0,4.0
936,0,4.0,,,
937,2,1.0,0.0,3.0,4.0
938,1,4.0,3.0,2.0,0.0
939,0,,,,
940,4,,,,
941,1,,,,
942,4,1.0,2.0,3.0,0.0
943,4,1.0,2.0,0.0,3.0
944,4,1.0,0.0,2.0,3.0
945,0,,,,
946,2,,,,
947,0,2.0,4.0,,
948,4,2.0,3.0,0.0,1.0
949,4,1.0,,,
950,1,0.0,4.0,3.0,2.0
951,0,,,,
952,2,3.0,0.0,1.0,4.0
954,0,1.0,,,
955,4,,,,
956,4,,,,
957,1,4.0,0.0,2.0,3.0
958,4,0.0,1.0,2.0,3.0
959,4,0.0,1.0,2.0,3.0
960,0,1.0,2.0,3.0,4.0
961,4,0.0,,,
962,4,1.0,,,
963,4,3.0,1.0,2.0,0.0
964,3,2.0,0.0,1.0,4.0
965,2,3.0,4.0,1.0,0.0
966,0,,,,
967,1,4.0,2.0,3.0,0.0
968,4,1.0,2.0,0.0,3.0
969,4,,,,
970,1,4.0,,,
971,3,0.0,2.0,1.0,4.0
972,1,0.0,3.0,2.0,4.0
973,3,2.0,1.0,4.0,0.0
974,4,,,,
975,0,,,,
976,4,,,,
977,0,,,,
978,3,2.0,1.0,4.0,0.0
979,0,,,,
980,4,1.0,0.0,,
981,4,,,,
982,0,1.0,,,
983,0,,,,
984,1,2.0,0.0,3.0,4.0
985,4,,,,
986,4,1.0,0.0,2.0,3.0
987,4,2.0,1.0,3.0,0.0
988,2,1.0,,,
989,2,3.0,1.0,4.0,
990,1,4.0,2.0,3.0,0.0
991,0,2.0,1.0,4.0,3.0
992,0,1.0,2.0,4.0,3.0
993,1,3.0,0.0,,
994,4,0.0,3.0,2.0,
995,2,0.0,,,
